"Date","Time","Temp","SpCond","DO Conc","DO Charge","DO%","Battery","Cond"
"M/D/Y","hh:mm:ss","C","mS/cm","mg/L","","%","V","mS/cm"
"06/03/10","11:44:40",21.96,0.194,9.17,39,104.9,5.6,0.183
"06/03/10","11:48:40",21.93,0.194,9.16,39,104.6,5.6,0.183
"06/03/10","11:52:40",21.95,0.194,9.16,39,104.7,5.6,0.183
"06/03/10","11:56:40",21.94,0.194,9.19,39,105.0,5.6,0.183
"06/03/10","12:00:40",21.94,0.194,9.19,39,105.1,5.6,0.183
"06/03/10","12:04:40",21.90,0.194,9.20,39,105.1,5.6,0.183
"06/03/10","12:08:40",21.93,0.194,9.19,39,105.0,5.6,0.183
"06/03/10","12:12:40",21.97,0.194,9.22,39,105.4,5.6,0.183
"06/03/10","12:16:40",22.05,0.194,9.18,39,105.1,5.6,0.183
"06/03/10","12:20:40",22.13,0.194,9.20,39,105.5,5.6,0.183
"06/03/10","12:24:40",22.12,0.194,9.19,39,105.3,5.6,0.184
"06/03/10","12:28:40",22.10,0.194,9.23,40,105.8,5.6,0.184
"06/03/10","12:32:40",22.10,0.194,9.19,39,105.4,5.6,0.183
"06/03/10","12:36:40",22.13,0.194,9.18,40,105.3,5.6,0.184
"06/03/10","12:40:40",22.15,0.194,9.20,39,105.6,5.6,0.184
"06/03/10","12:44:40",22.17,0.194,9.18,40,105.4,5.6,0.184
"06/03/10","12:48:40",22.22,0.194,9.18,39,105.5,5.6,0.184
"06/03/10","12:52:40",22.26,0.194,9.20,40,105.8,5.6,0.184
"06/03/10","12:56:40",22.29,0.194,9.16,40,105.4,5.6,0.184
"06/03/10","13:00:40",22.28,0.194,9.22,39,106.1,5.6,0.184
"06/03/10","13:04:40",22.24,0.194,9.19,39,105.7,5.6,0.184
"06/03/10","13:08:40",22.31,0.194,9.22,39,106.1,5.6,0.184
"06/03/10","13:12:40",22.26,0.195,9.21,39,105.9,5.6,0.184
"06/03/10","13:16:40",22.26,0.194,9.19,39,105.7,5.6,0.184
"06/03/10","13:20:40",22.29,0.194,9.21,40,105.9,5.6,0.184
"06/03/10","13:24:40",22.23,0.194,9.29,39,106.8,5.6,0.184
"06/03/10","13:28:40",22.22,0.194,9.28,40,106.6,5.6,0.184
"06/03/10","13:32:40",22.30,0.194,9.30,40,107.0,5.6,0.184
"06/03/10","13:36:40",22.35,0.194,9.48,40,109.2,5.6,0.184
"06/03/10","13:40:40",22.42,0.194,9.44,40,108.9,5.6,0.184
"06/03/10","13:44:40",22.52,0.194,9.60,40,111.0,5.6,0.185
"06/03/10","13:48:40",22.50,0.194,9.60,40,110.9,5.6,0.184
"06/03/10","13:52:40",22.56,0.194,9.69,40,112.0,5.6,0.185
"06/03/10","13:56:40",22.44,0.194,9.69,40,111.8,5.6,0.185
"06/03/10","14:00:40",22.58,0.194,9.56,40,110.6,5.6,0.185
"06/03/10","14:04:40",22.52,0.194,9.43,40,109.0,5.6,0.185
"06/03/10","14:08:40",22.46,0.194,9.42,40,108.7,5.6,0.185
"06/03/10","14:12:40",22.42,0.194,9.36,40,107.9,5.6,0.185
"06/03/10","14:16:40",22.51,0.194,9.41,40,108.7,5.6,0.185
"06/03/10","14:20:40",22.44,0.194,9.42,40,108.7,5.6,0.185
"06/03/10","14:24:40",22.60,0.194,9.47,40,109.6,5.6,0.185
"06/03/10","14:28:40",22.63,0.194,9.49,40,109.9,5.6,0.185
"06/03/10","14:32:40",22.58,0.194,9.29,40,107.5,5.6,0.185
"06/03/10","14:36:40",22.45,0.194,9.25,40,106.8,5.6,0.185
"06/03/10","14:40:40",22.47,0.195,9.28,40,107.1,5.6,0.185
"06/03/10","14:44:40",22.53,0.195,9.28,40,107.3,5.6,0.186
"06/03/10","14:48:40",22.43,0.194,9.32,40,107.5,5.6,0.185
"06/03/10","14:52:40",22.39,0.194,9.34,40,107.7,5.6,0.185
"06/03/10","14:56:40",22.42,0.194,9.34,40,107.7,5.6,0.185
"06/03/10","15:00:40",22.49,0.194,9.33,40,107.7,5.6,0.185
"06/03/10","15:04:40",22.61,0.194,9.32,40,107.9,5.6,0.185
"06/03/10","15:08:40",22.65,0.194,9.33,40,108.1,5.6,0.186
"06/03/10","15:12:40",22.73,0.194,9.31,40,108.1,5.6,0.186
"06/03/10","15:16:40",22.80,0.194,9.35,40,108.6,5.6,0.186
"06/03/10","15:20:40",22.83,0.194,9.32,40,108.4,5.6,0.186
"06/03/10","15:24:40",22.86,0.194,9.30,40,108.2,5.6,0.186
"06/03/10","15:28:40",22.91,0.195,9.34,40,108.7,5.6,0.187
"06/03/10","15:32:40",22.87,0.195,9.42,40,109.5,5.6,0.187
"06/03/10","15:36:40",22.74,0.195,9.39,40,109.0,5.6,0.186
"06/03/10","15:40:40",22.64,0.194,9.39,40,108.7,5.6,0.186
"06/03/10","15:44:40",22.60,0.195,9.38,40,108.6,5.6,0.186
"06/03/10","15:48:40",22.58,0.194,9.39,40,108.7,5.6,0.185
"06/03/10","15:52:40",22.49,0.194,9.49,40,109.6,5.6,0.185
"06/03/10","15:56:40",22.49,0.194,9.41,40,108.7,5.6,0.185
"06/03/10","16:00:40",22.57,0.194,9.39,40,108.6,5.6,0.185
"06/03/10","16:04:40",22.64,0.194,9.46,40,109.6,5.6,0.185
"06/03/10","16:08:40",22.71,0.194,9.43,40,109.4,5.6,0.186
"06/03/10","16:12:40",22.75,0.194,9.44,40,109.6,5.6,0.186
"06/03/10","16:16:40",22.79,0.194,9.43,40,109.5,5.6,0.186
"06/03/10","16:20:40",22.81,0.194,9.46,40,110.0,5.6,0.186
"06/03/10","16:24:40",22.87,0.194,9.45,40,109.9,5.6,0.186
"06/03/10","16:28:40",22.93,0.194,9.45,40,110.0,5.6,0.187
"06/03/10","16:32:40",22.96,0.194,9.49,40,110.6,5.6,0.187
"06/03/10","16:36:40",23.05,0.194,9.52,40,111.1,5.6,0.187
"06/03/10","16:40:40",23.11,0.194,9.64,40,112.6,5.5,0.187
"06/03/10","16:44:40",23.05,0.194,9.57,40,111.7,5.6,0.187
"06/03/10","16:48:40",23.06,0.194,9.60,40,112.1,5.6,0.187
"06/03/10","16:52:40",22.92,0.194,9.69,40,112.9,5.6,0.187
"06/03/10","16:56:40",23.02,0.194,9.68,40,112.9,5.6,0.187
"06/03/10","17:00:40",23.01,0.194,9.53,40,111.2,5.6,0.187
"06/03/10","17:04:40",22.95,0.194,9.70,40,113.0,5.6,0.187
"06/03/10","17:08:40",22.95,0.194,9.74,40,113.5,5.6,0.186
"06/03/10","17:12:40",22.97,0.194,9.71,40,113.2,5.6,0.187
"06/03/10","17:16:40",23.02,0.194,9.68,40,112.9,5.6,0.187
"06/03/10","17:20:40",22.98,0.194,9.77,41,113.9,5.6,0.187
"06/03/10","17:24:40",22.95,0.194,9.79,40,114.1,5.5,0.186
"06/03/10","17:28:40",22.97,0.194,9.80,40,114.3,5.6,0.186
"06/03/10","17:32:40",23.04,0.194,9.78,40,114.2,5.6,0.187
"06/03/10","17:36:40",23.07,0.195,9.82,40,114.7,5.6,0.187
"06/03/10","17:40:40",23.09,0.194,9.79,40,114.3,5.6,0.187
"06/03/10","17:44:40",23.10,0.194,9.78,40,114.3,5.6,0.187
"06/03/10","17:48:40",23.12,0.194,9.80,40,114.5,5.6,0.187
"06/03/10","17:52:40",23.17,0.194,9.75,41,114.1,5.6,0.188
"06/03/10","17:56:40",23.30,0.194,9.57,40,112.2,5.6,0.188
"06/03/10","18:00:40",23.27,0.194,9.54,40,111.8,5.6,0.188
"06/03/10","18:04:40",23.24,0.194,9.55,40,111.9,5.6,0.188
"06/03/10","18:08:40",23.12,0.194,9.66,40,112.9,5.6,0.187
"06/03/10","18:12:40",23.16,0.194,9.63,40,112.7,5.6,0.188
"06/03/10","18:16:40",23.14,0.195,9.59,40,112.2,5.6,0.188
"06/03/10","18:20:40",23.12,0.195,9.55,40,111.7,5.6,0.188
"06/03/10","18:24:40",23.12,0.195,9.53,40,111.4,5.5,0.188
"06/03/10","18:28:40",23.05,0.195,9.53,40,111.2,5.6,0.188
"06/03/10","18:32:40",23.09,0.195,9.52,40,111.3,5.6,0.188
"06/03/10","18:36:40",23.18,0.195,9.53,40,111.5,5.5,0.188
"06/03/10","18:40:40",23.13,0.195,9.61,40,112.4,5.6,0.188
"06/03/10","18:44:40",23.21,0.194,9.64,40,112.9,5.6,0.188
"06/03/10","18:48:40",23.08,0.195,9.59,40,112.1,5.6,0.188
"06/03/10","18:52:40",23.23,0.194,9.55,40,111.9,5.6,0.188
"06/03/10","18:56:40",23.12,0.194,9.53,40,111.4,5.6,0.187
"06/03/10","19:00:40",23.02,0.195,9.58,40,111.8,5.6,0.187
"06/03/10","19:04:40",22.94,0.194,9.61,40,112.0,5.6,0.187
"06/03/10","19:08:40",22.98,0.194,9.58,40,111.7,5.6,0.187
"06/03/10","19:12:40",22.98,0.194,9.67,40,112.8,5.6,0.187
"06/03/10","19:16:40",22.97,0.194,9.78,40,114.0,5.5,0.186
"06/03/10","19:20:40",23.02,0.194,9.86,40,115.0,5.6,0.187
"06/03/10","19:24:40",23.09,0.194,10.00,41,116.8,5.5,0.187
"06/03/10","19:28:40",23.12,0.194,10.17,41,118.9,5.5,0.187
"06/03/10","19:32:40",23.12,0.193,10.07,41,117.7,5.5,0.186
"06/03/10","19:36:40",23.14,0.193,10.10,41,118.1,5.6,0.186
"06/03/10","19:40:40",23.15,0.193,10.09,41,118.0,5.5,0.186
"06/03/10","19:44:40",23.11,0.193,10.06,41,117.5,5.6,0.186
"06/03/10","19:48:40",23.14,0.193,10.01,41,117.0,5.5,0.186
"06/03/10","19:52:40",23.12,0.193,10.00,41,116.9,5.6,0.187
"06/03/10","19:56:40",23.16,0.193,9.94,40,116.3,5.5,0.187
"06/03/10","20:00:40",23.27,0.193,10.09,41,118.3,5.5,0.187
"06/03/10","20:04:40",23.28,0.193,10.00,41,117.2,5.6,0.187
"06/03/10","20:08:40",23.26,0.193,10.10,41,118.3,5.5,0.187
"06/03/10","20:12:40",23.24,0.193,10.00,41,117.1,5.6,0.187
"06/03/10","20:16:40",23.23,0.193,9.96,41,116.7,5.6,0.187
"06/03/10","20:20:40",23.29,0.193,9.98,41,117.0,5.6,0.187
"06/03/10","20:24:40",23.29,0.193,10.03,41,117.6,5.5,0.187
"06/03/10","20:28:40",23.30,0.193,10.04,41,117.8,5.6,0.187
"06/03/10","20:32:40",23.19,0.194,9.90,41,115.9,5.6,0.187
"06/03/10","20:36:40",23.12,0.194,9.83,41,114.9,5.6,0.187
"06/03/10","20:40:40",23.15,0.194,9.79,40,114.5,5.5,0.187
"06/03/10","20:44:40",23.08,0.194,9.79,40,114.4,5.5,0.187
"06/03/10","20:48:40",23.05,0.194,9.74,40,113.7,5.5,0.187
"06/03/10","20:52:40",23.05,0.194,9.67,40,112.8,5.5,0.187
"06/03/10","20:56:40",23.01,0.194,9.69,40,113.0,5.5,0.187
"06/03/10","21:00:40",23.06,0.194,9.65,40,112.6,5.5,0.187
"06/03/10","21:04:40",23.13,0.194,9.72,40,113.7,5.6,0.187
"06/03/10","21:08:40",23.17,0.194,9.67,40,113.2,5.5,0.187
"06/03/10","21:12:40",23.29,0.194,9.72,40,113.9,5.5,0.188
"06/03/10","21:16:40",23.52,0.194,9.64,40,113.6,5.5,0.188
"06/03/10","21:20:40",23.54,0.194,9.51,40,112.1,5.5,0.189
"06/03/10","21:24:40",23.47,0.194,9.50,40,111.8,5.5,0.189
"06/03/10","21:28:40",23.40,0.195,9.54,40,112.1,5.5,0.189
"06/03/10","21:32:40",23.44,0.194,9.55,40,112.3,5.5,0.189
"06/03/10","21:36:40",23.46,0.194,9.43,40,111.0,5.5,0.189
"06/03/10","21:40:40",23.44,0.194,9.42,40,110.7,5.5,0.189
"06/03/10","21:44:40",23.37,0.194,9.49,40,111.4,5.5,0.188
"06/03/10","21:48:40",23.38,0.194,9.46,40,111.1,5.5,0.188
"06/03/10","21:52:40",23.37,0.194,9.40,40,110.4,5.5,0.188
"06/03/10","21:56:40",23.22,0.194,9.52,40,111.5,5.5,0.188
"06/03/10","22:00:40",23.29,0.194,9.55,40,111.9,5.5,0.188
"06/03/10","22:04:40",23.30,0.194,9.57,40,112.2,5.5,0.188
"06/03/10","22:08:40",23.30,0.194,9.55,40,112.0,5.5,0.188
"06/03/10","22:12:40",23.27,0.194,9.56,40,112.1,5.5,0.188
"06/03/10","22:16:40",23.25,0.194,9.47,40,110.9,5.5,0.188
"06/03/10","22:20:40",23.23,0.194,9.50,40,111.3,5.5,0.187
"06/03/10","22:24:40",23.22,0.194,9.48,40,111.0,5.5,0.188
"06/03/10","22:28:40",23.18,0.194,9.50,40,111.1,5.5,0.187
"06/03/10","22:32:40",23.12,0.194,9.52,40,111.3,5.5,0.187
"06/03/10","22:36:40",23.10,0.194,9.53,40,111.4,5.5,0.187
"06/03/10","22:40:40",23.12,0.194,9.46,40,110.6,5.5,0.187
"06/03/10","22:44:40",23.05,0.194,9.49,40,110.8,5.5,0.187
"06/03/10","22:48:40",23.04,0.194,9.50,40,110.9,5.5,0.187
"06/03/10","22:52:40",23.06,0.194,9.50,40,110.9,5.5,0.187
"06/03/10","22:56:40",23.05,0.194,9.48,40,110.7,5.5,0.187
"06/03/10","23:00:40",23.03,0.194,9.49,40,110.8,5.5,0.187
"06/03/10","23:04:40",23.01,0.194,9.52,40,111.0,5.5,0.187
"06/03/10","23:08:40",22.99,0.194,9.50,40,110.8,5.5,0.187
"06/03/10","23:12:40",22.98,0.194,9.48,40,110.5,5.5,0.187
"06/03/10","23:16:40",22.96,0.194,9.51,40,110.8,5.5,0.186
"06/03/10","23:20:40",22.94,0.194,9.48,40,110.4,5.5,0.186
"06/03/10","23:24:40",22.92,0.194,9.44,40,109.9,5.5,0.186
"06/03/10","23:28:40",22.90,0.194,9.44,40,109.9,5.5,0.186
"06/03/10","23:32:40",22.87,0.194,9.44,40,109.8,5.5,0.186
"06/03/10","23:36:40",22.84,0.194,9.44,40,109.8,5.5,0.186
"06/03/10","23:40:40",22.84,0.194,9.42,40,109.5,5.5,0.186
"06/03/10","23:44:40",22.82,0.194,9.40,40,109.3,5.5,0.186
"06/03/10","23:48:40",22.81,0.194,9.36,40,108.8,5.5,0.186
"06/03/10","23:52:40",22.79,0.194,9.42,40,109.4,5.5,0.186
"06/03/10","23:56:40",22.78,0.194,9.42,40,109.4,5.5,0.186
"06/04/10","00:00:40",22.76,0.194,9.43,40,109.4,5.5,0.186
"06/04/10","00:04:40",22.73,0.194,9.42,40,109.3,5.5,0.186
"06/04/10","00:08:40",22.71,0.194,9.38,40,108.8,5.5,0.186
"06/04/10","00:12:40",22.69,0.194,9.43,40,109.3,5.5,0.185
"06/04/10","00:16:40",22.66,0.194,9.45,39,109.5,5.5,0.185
"06/04/10","00:20:40",22.67,0.194,9.41,40,109.0,5.5,0.185
"06/04/10","00:24:40",22.63,0.194,9.40,40,108.9,5.5,0.185
"06/04/10","00:28:40",22.62,0.194,9.42,40,109.0,5.5,0.185
"06/04/10","00:32:40",22.60,0.194,9.44,40,109.3,5.5,0.185
"06/04/10","00:36:40",22.60,0.194,9.42,40,109.0,5.5,0.185
"06/04/10","00:40:40",22.58,0.194,9.40,40,108.8,5.5,0.185
"06/04/10","00:44:40",22.55,0.194,9.42,40,108.9,5.5,0.185
"06/04/10","00:48:40",22.54,0.194,9.42,40,108.9,5.5,0.185
"06/04/10","00:52:40",22.54,0.194,9.41,40,108.8,5.5,0.185
"06/04/10","00:56:40",22.52,0.194,9.41,40,108.8,5.5,0.185
"06/04/10","01:00:40",22.50,0.194,9.40,40,108.6,5.5,0.185
"06/04/10","01:04:40",22.49,0.194,9.35,40,108.0,5.5,0.185
"06/04/10","01:08:40",22.48,0.194,9.39,40,108.5,5.5,0.185
"06/04/10","01:12:40",22.46,0.194,9.39,40,108.4,5.5,0.185
"06/04/10","01:16:40",22.45,0.194,9.36,40,108.1,5.5,0.185
"06/04/10","01:20:40",22.43,0.194,9.35,40,107.9,5.5,0.185
"06/04/10","01:24:40",22.41,0.194,9.39,40,108.3,5.5,0.184
"06/04/10","01:28:40",22.40,0.194,9.35,40,107.8,5.5,0.184
"06/04/10","01:32:40",22.40,0.194,9.36,40,108.0,5.5,0.184
"06/04/10","01:36:40",22.37,0.194,9.35,40,107.7,5.5,0.184
"06/04/10","01:40:40",22.36,0.194,9.37,40,108.0,5.5,0.184
"06/04/10","01:44:40",22.35,0.194,9.34,40,107.6,5.5,0.184
"06/04/10","01:48:40",22.34,0.194,9.33,40,107.5,5.5,0.184
"06/04/10","01:52:40",22.33,0.194,9.33,40,107.4,5.5,0.184
"06/04/10","01:56:40",22.31,0.194,9.35,40,107.6,5.5,0.184
"06/04/10","02:00:40",22.29,0.194,9.35,40,107.5,5.5,0.184
"06/04/10","02:04:40",22.28,0.194,9.34,40,107.5,5.5,0.184
"06/04/10","02:08:40",22.28,0.194,9.29,40,106.9,5.5,0.184
"06/04/10","02:12:40",22.27,0.194,9.29,39,106.8,5.5,0.184
"06/04/10","02:16:40",22.24,0.194,9.32,39,107.2,5.5,0.184
"06/04/10","02:20:40",22.24,0.194,9.30,40,106.9,5.5,0.184
"06/04/10","02:24:40",22.22,0.194,9.26,39,106.4,5.5,0.184
"06/04/10","02:28:40",22.22,0.194,9.26,39,106.4,5.5,0.184
"06/04/10","02:32:40",22.21,0.194,9.30,39,106.8,5.5,0.184
"06/04/10","02:36:40",22.19,0.194,9.31,39,106.9,5.5,0.184
"06/04/10","02:40:40",22.17,0.194,9.28,39,106.5,5.5,0.184
"06/04/10","02:44:40",22.17,0.194,9.26,39,106.2,5.5,0.184
"06/04/10","02:48:40",22.16,0.194,9.25,39,106.2,5.5,0.183
"06/04/10","02:52:40",22.15,0.194,9.25,39,106.2,5.5,0.183
"06/04/10","02:56:40",22.14,0.194,9.24,39,106.0,5.5,0.183
"06/04/10","03:00:40",22.12,0.194,9.25,39,106.1,5.5,0.183
"06/04/10","03:04:40",22.11,0.194,9.26,39,106.2,5.5,0.183
"06/04/10","03:08:40",22.10,0.194,9.28,39,106.4,5.5,0.183
"06/04/10","03:12:40",22.10,0.194,9.24,39,105.9,5.5,0.183
"06/04/10","03:16:40",22.08,0.194,9.25,40,106.0,5.5,0.183
"06/04/10","03:20:40",22.06,0.194,9.24,39,105.9,5.5,0.183
"06/04/10","03:24:40",22.05,0.194,9.24,39,105.9,5.5,0.183
"06/04/10","03:28:40",22.04,0.194,9.20,39,105.3,5.5,0.183
"06/04/10","03:32:40",22.02,0.194,9.23,39,105.7,5.5,0.183
"06/04/10","03:36:40",22.02,0.194,9.25,39,105.8,5.5,0.183
"06/04/10","03:40:40",22.02,0.194,9.24,39,105.8,5.5,0.183
"06/04/10","03:44:40",22.00,0.194,9.22,39,105.5,5.5,0.183
"06/04/10","03:48:40",22.00,0.194,9.22,39,105.4,5.5,0.183
"06/04/10","03:52:40",21.98,0.194,9.24,39,105.6,5.5,0.183
"06/04/10","03:56:40",21.98,0.194,9.21,39,105.3,5.5,0.183
"06/04/10","04:00:40",21.97,0.194,9.20,39,105.2,5.5,0.183
"06/04/10","04:04:40",21.96,0.194,9.23,39,105.5,5.5,0.183
"06/04/10","04:08:40",21.94,0.194,9.23,39,105.4,5.5,0.183
"06/04/10","04:12:40",21.93,0.194,9.22,39,105.3,5.5,0.183
"06/04/10","04:16:40",21.93,0.194,9.21,39,105.3,5.5,0.183
"06/04/10","04:20:40",21.91,0.194,9.19,39,105.0,5.5,0.183
"06/04/10","04:24:40",21.89,0.194,9.21,39,105.2,5.5,0.183
"06/04/10","04:28:40",21.88,0.194,9.18,39,104.8,5.5,0.182
"06/04/10","04:32:40",21.86,0.194,9.19,39,104.9,5.5,0.182
"06/04/10","04:36:40",21.88,0.194,9.18,39,104.8,5.5,0.182
"06/04/10","04:40:40",21.86,0.194,9.14,39,104.3,5.5,0.182
"06/04/10","04:44:40",21.86,0.194,9.17,39,104.6,5.5,0.182
"06/04/10","04:48:40",21.83,0.194,9.18,39,104.6,5.5,0.182
"06/04/10","04:52:40",21.83,0.194,9.18,39,104.7,5.5,0.182
"06/04/10","04:56:40",21.84,0.194,9.15,39,104.4,5.5,0.182
"06/04/10","05:00:40",21.83,0.194,9.13,39,104.1,5.5,0.182
"06/04/10","05:04:40",21.81,0.194,9.16,39,104.5,5.5,0.182
"06/04/10","05:08:40",21.81,0.194,9.16,39,104.4,5.5,0.182
"06/04/10","05:12:40",21.80,0.194,9.15,39,104.3,5.5,0.182
"06/04/10","05:16:40",21.79,0.194,9.17,39,104.5,5.5,0.182
"06/04/10","05:20:40",21.78,0.194,9.17,39,104.5,5.5,0.182
"06/04/10","05:24:40",21.78,0.194,9.16,39,104.4,5.5,0.182
"06/04/10","05:28:40",21.78,0.194,9.18,39,104.5,5.5,0.182
"06/04/10","05:32:40",21.76,0.194,9.18,39,104.5,5.5,0.182
"06/04/10","05:36:40",21.75,0.194,9.18,39,104.5,5.5,0.182
"06/04/10","05:40:40",21.75,0.194,9.18,39,104.5,5.5,0.182
"06/04/10","05:44:40",21.73,0.194,9.18,39,104.5,5.5,0.182
"06/04/10","05:48:40",21.73,0.194,9.19,39,104.6,5.5,0.182
"06/04/10","05:52:40",21.72,0.194,9.19,39,104.6,5.5,0.182
"06/04/10","05:56:40",21.72,0.194,9.19,39,104.6,5.5,0.181
"06/04/10","06:00:40",21.70,0.194,9.21,39,104.8,5.5,0.182
"06/04/10","06:04:40",21.68,0.194,9.21,39,104.7,5.5,0.181
"06/04/10","06:08:40",21.69,0.194,9.22,39,104.9,5.5,0.182
"06/04/10","06:12:40",21.68,0.194,9.20,39,104.6,5.5,0.181
"06/04/10","06:16:40",21.67,0.194,9.19,39,104.5,5.5,0.181
"06/04/10","06:20:40",21.67,0.194,9.27,39,105.4,5.5,0.181
"06/04/10","06:24:40",21.65,0.194,9.32,39,105.9,5.5,0.181
"06/04/10","06:28:40",21.66,0.194,9.29,39,105.6,5.5,0.181
"06/04/10","06:32:40",21.65,0.194,9.29,39,105.6,5.5,0.181
"06/04/10","06:36:40",21.64,0.194,9.31,39,105.8,5.5,0.181
"06/04/10","06:40:40",21.61,0.194,9.29,39,105.5,5.5,0.181
"06/04/10","06:44:40",21.61,0.193,9.35,40,106.2,5.5,0.181
"06/04/10","06:48:40",21.61,0.193,9.31,39,105.8,5.5,0.181
"06/04/10","06:52:40",21.60,0.193,9.30,39,105.6,5.5,0.181
"06/04/10","06:56:40",21.58,0.193,9.32,39,105.8,5.5,0.181
"06/04/10","07:00:40",21.59,0.193,9.27,39,105.2,5.5,0.181
"06/04/10","07:04:40",21.58,0.193,9.28,39,105.3,5.5,0.181
"06/04/10","07:08:40",21.58,0.194,9.27,39,105.1,5.5,0.181
"06/04/10","07:12:40",21.57,0.193,9.26,39,105.1,5.5,0.181
"06/04/10","07:16:40",21.57,0.193,9.28,39,105.3,5.5,0.181
"06/04/10","07:20:40",21.55,0.193,9.30,39,105.5,5.5,0.181
"06/04/10","07:24:40",21.54,0.193,9.32,39,105.7,5.5,0.181
"06/04/10","07:28:40",21.54,0.193,9.30,39,105.5,5.5,0.181
"06/04/10","07:32:40",21.54,0.193,9.24,39,104.8,5.5,0.181
"06/04/10","07:36:40",21.52,0.193,9.25,39,104.9,5.5,0.181
"06/04/10","07:40:40",21.51,0.193,9.25,39,104.9,5.5,0.181
"06/04/10","07:44:40",21.49,0.193,9.29,39,105.2,5.5,0.180
"06/04/10","07:48:40",21.51,0.193,9.25,39,104.8,5.5,0.180
"06/04/10","07:52:40",21.51,0.193,9.28,39,105.2,5.5,0.181
"06/04/10","07:56:40",21.50,0.193,9.26,39,104.9,5.5,0.180
"06/04/10","08:00:40",21.50,0.193,9.25,39,104.8,5.5,0.180
"06/04/10","08:04:40",21.49,0.193,9.26,39,104.8,5.5,0.180
"06/04/10","08:08:40",21.48,0.193,9.24,39,104.6,5.5,0.180
"06/04/10","08:12:40",21.46,0.193,9.22,39,104.4,5.5,0.180
"06/04/10","08:16:40",21.47,0.193,9.21,39,104.2,5.5,0.180
"06/04/10","08:20:40",21.46,0.193,9.15,39,103.6,5.5,0.180
"06/04/10","08:24:40",21.44,0.193,9.17,39,103.8,5.5,0.180
"06/04/10","08:28:40",21.44,0.193,9.19,39,104.0,5.5,0.180
"06/04/10","08:32:40",21.44,0.193,9.18,39,103.9,5.5,0.180
"06/04/10","08:36:40",21.44,0.193,9.14,39,103.4,5.5,0.180
"06/04/10","08:40:40",21.41,0.193,9.16,39,103.6,5.5,0.180
"06/04/10","08:44:40",21.41,0.193,9.19,39,103.9,5.5,0.180
"06/04/10","08:48:40",21.41,0.193,9.21,39,104.2,5.5,0.180
"06/04/10","08:52:40",21.41,0.193,9.28,39,104.9,5.5,0.180
"06/04/10","08:56:40",21.40,0.193,9.22,39,104.3,5.5,0.180
"06/04/10","09:00:40",21.39,0.193,9.20,39,104.1,5.5,0.180
"06/04/10","09:04:40",21.39,0.193,9.20,39,104.0,5.5,0.180
"06/04/10","09:08:40",21.37,0.193,9.23,39,104.3,5.5,0.180
"06/04/10","09:12:40",21.38,0.193,9.19,39,103.9,5.5,0.180
"06/04/10","09:16:40",21.36,0.193,9.20,39,103.9,5.5,0.180
"06/04/10","09:20:40",21.37,0.193,9.19,39,103.9,5.5,0.180
"06/04/10","09:24:40",21.37,0.193,9.22,39,104.2,5.5,0.180
"06/04/10","09:28:40",21.37,0.193,9.17,39,103.7,5.5,0.180
"06/04/10","09:32:40",21.36,0.193,9.16,39,103.5,5.5,0.180
"06/04/10","09:36:40",21.35,0.193,9.20,39,103.9,5.5,0.180
"06/04/10","09:40:40",21.33,0.193,9.22,39,104.1,5.5,0.180
"06/04/10","09:44:40",21.35,0.193,9.16,39,103.5,5.5,0.180
"06/04/10","09:48:40",21.34,0.193,9.18,39,103.7,5.5,0.180
"06/04/10","09:52:40",21.33,0.193,9.16,39,103.5,5.5,0.179
"06/04/10","09:56:40",21.32,0.193,9.18,39,103.6,5.5,0.179
"06/04/10","10:00:40",21.33,0.193,9.18,39,103.6,5.5,0.179
"06/04/10","10:04:40",21.32,0.193,9.16,39,103.5,5.5,0.179
"06/04/10","10:08:40",21.32,0.193,9.12,39,102.9,5.5,0.180
"06/04/10","10:12:40",21.31,0.193,9.18,39,103.7,5.5,0.179
"06/04/10","10:16:40",21.29,0.193,9.17,39,103.5,5.5,0.179
"06/04/10","10:20:40",21.30,0.193,9.16,39,103.4,5.5,0.179
"06/04/10","10:24:40",21.30,0.193,9.20,39,103.8,5.5,0.179
"06/04/10","10:28:40",21.29,0.193,9.20,39,103.8,5.5,0.179
"06/04/10","10:32:40",21.29,0.193,9.19,39,103.8,5.5,0.179
"06/04/10","10:36:40",21.29,0.193,9.20,39,103.9,5.5,0.179
"06/04/10","10:40:40",21.28,0.193,9.19,39,103.7,5.5,0.179
"06/04/10","10:44:40",21.28,0.193,9.15,39,103.2,5.5,0.179
"06/04/10","10:48:40",21.27,0.193,9.12,39,102.9,5.5,0.179
"06/04/10","10:52:40",21.26,0.193,9.12,39,102.8,5.5,0.179
"06/04/10","10:56:40",21.26,0.193,9.14,39,103.1,5.5,0.179
"06/04/10","11:00:40",21.25,0.192,9.13,38,103.0,5.5,0.179
"06/04/10","11:04:40",21.25,0.192,9.14,39,103.1,5.5,0.179
"06/04/10","11:08:40",21.25,0.192,9.14,39,103.1,5.5,0.179
"06/04/10","11:12:40",21.24,0.192,9.14,39,103.0,5.5,0.179
"06/04/10","11:16:40",21.23,0.192,9.14,39,103.0,5.5,0.178
"06/04/10","11:20:40",21.23,0.192,9.13,39,102.9,5.5,0.178
"06/04/10","11:24:40",21.22,0.192,9.09,39,102.5,5.5,0.179
