Date,Time,Temp,Battery,DO Conc,DO%
M/D/Y,hh:mm:ss,C,V,mg/L,%
08/24/09,19:40,11.85,5.3,15.47,143.2
08/24/09,19:50,12.05,5.3,17.68,164.4
08/24/09,20:00,12.09,5.3,18.3,170.2
08/24/09,20:10,12.19,5.3,18.17,169.4
08/24/09,20:20,12.15,5.3,18.52,172.6
08/24/09,20:30,12.21,5.3,18.55,173
08/24/09,20:40,12.17,5.3,18.6,173.4
08/24/09,20:50,12.1,5.3,18.87,175.6
08/24/09,21:00,11.89,5.3,17.01,157.6
08/24/09,21:10,12.06,5.3,16.9,157.1
08/24/09,21:20,12.23,5.3,17.65,164.7
08/24/09,21:30,12.02,5.3,17.4,161.7
08/24/09,21:40,11.68,5.3,13.4,123.5
08/24/09,21:50,11.58,5.3,12.11,111.4
08/24/09,22:00,11.9,5.3,15.53,143.9
08/24/09,22:10,11.91,5.3,16.84,156
08/24/09,22:20,11.93,5.3,17.25,159.9
08/24/09,22:30,11.97,5.3,17.5,162.4
08/24/09,22:40,12.08,5.3,17.91,166.6
08/24/09,22:50,12.15,5.3,17.92,167
08/24/09,23:00,12.18,5.3,18.46,172.1
08/24/09,23:10,12.16,5.3,18.51,172.5
08/24/09,23:20,12.23,5.3,18.61,173.7
08/24/09,23:30,12.25,5.3,18.75,175.1
08/24/09,23:40,12.09,5.3,18.33,170.5
08/24/09,23:50,11.89,5.3,17.28,160.1
08/25/09,0:00,11.76,5.3,14.49,133.8
08/25/09,0:10,11.76,5.3,11.83,109.3
08/25/09,0:20,12.02,5.3,14.72,136.7
08/25/09,0:30,12.09,5.3,17.28,160.8
08/25/09,0:40,12.05,5.3,17.09,158.9
08/25/09,0:50,12.01,5.3,17.07,158.5
08/25/09,1:00,11.98,5.3,16.83,156.2
08/25/09,1:10,12.06,5.3,17.19,159.8
08/25/09,1:20,12.04,5.3,17.36,161.4
08/25/09,1:30,12,5.3,17.44,161.9
08/25/09,1:40,11.99,5.3,17.15,159.2
08/25/09,1:50,11.91,5.3,16.52,153.1
08/25/09,2:00,11.87,5.3,15.7,145.4
08/25/09,2:10,11.89,5.3,15.67,145.1
08/25/09,2:20,11.95,5.3,16.13,149.6
08/25/09,2:30,12.06,5.3,17.42,161.9
08/25/09,2:40,12.12,5.3,18.04,167.9
08/25/09,2:50,12.11,5.3,17.99,167.4
08/25/09,3:00,12.1,5.3,17.28,160.8
08/25/09,3:10,12,5.3,17.35,161.1
08/25/09,3:20,11.94,5.3,16.29,151
08/25/09,3:30,11.98,5.3,16.71,155.1
08/25/09,3:40,11.99,5.3,16.86,156.5
08/25/09,3:50,11.94,5.3,16.69,154.8
08/25/09,4:00,11.98,5.3,16.43,152.5
08/25/09,4:10,11.99,5.3,16.61,154.2
08/25/09,4:20,11.98,5.3,16.66,154.6
08/25/09,4:30,11.96,5.3,16.32,151.4
08/25/09,4:40,11.91,5.3,16.02,148.4
08/25/09,4:50,12.02,5.3,16.68,154.9
08/25/09,5:00,12.05,5.3,17.56,163.2
08/25/09,5:10,12.12,5.3,18.01,167.7
08/25/09,5:20,12.01,5.3,17.58,163.3
08/25/09,5:30,12.01,5.3,16.45,152.7
08/25/09,5:40,11.93,5.3,16.33,151.4
08/25/09,5:50,11.89,5.3,15.99,148.1
08/25/09,6:00,11.89,5.3,14.82,137.3
08/25/09,6:10,11.97,5.3,16.01,148.5
08/25/09,6:20,12,5.3,16.73,155.4
08/25/09,6:30,12.02,5.3,16.82,156.3
08/25/09,6:40,11.99,5.3,16.87,156.6
08/25/09,6:50,12.03,5.3,16.35,151.9
08/25/09,7:00,12.04,5.3,16.12,149.8
08/25/09,7:10,11.99,5.3,16.54,153.6
08/25/09,7:20,11.9,5.3,15.72,145.6
08/25/09,7:30,12.03,5.3,16.77,155.8
08/25/09,7:40,11.99,5.3,16.34,151.7
08/25/09,7:50,11.95,5.3,16.19,150.2
08/25/09,8:00,11.93,5.3,17.18,159.2
08/25/09,8:10,18.9,5.3,9.91,106.7
08/25/09,8:20,18.33,5.3,9.93,105.6
08/25/09,8:30,17.5,5.3,10.44,109.1
08/25/09,8:40,17.43,11.3,10.43,108.9
08/25/09,8:50,17.33,11.3,10.46,109
08/25/09,9:00,17.24,11.3,10.48,109
08/25/09,9:10,17.15,11.3,10.49,108.9
08/25/09,9:20,17.07,11.1,10.53,109.1
08/25/09,9:30,16.99,11.3,10.52,108.8
08/25/09,9:40,16.92,11.3,10.58,109.3
08/25/09,9:50,16.85,11.1,10.58,109.1
08/25/09,10:00,16.79,11.3,10.59,109.1
08/25/09,10:10,16.73,11.3,10.59,109
08/25/09,10:20,16.68,11.1,10.58,108.7
08/25/09,10:30,16.6,11.1,10.6,108.8
08/25/09,10:40,16.51,11.3,10.63,108.9
08/25/09,10:50,16.45,11,10.7,109.4
08/25/09,11:00,16.41,11.3,10.66,109
08/25/09,11:10,16.38,11.2,10.67,108.9
