"Date","Time","Temp","SpCond","DO Conc","DO Charge","DO%","Battery"
"M/D/Y","hh:mm:ss","C","mS/cm","mg/L","","%","V"
"06/22/10","13:32:40",17.50,0.192,8.19,46,85.6,6.4
"06/22/10","13:36:40",17.44,0.192,8.90,47,93.0,6.4
"06/22/10","13:40:40",17.48,0.192,9.18,47,96.0,6.4
"06/22/10","13:44:40",17.49,0.192,9.09,47,95.1,6.4
"06/22/10","13:48:40",17.52,0.192,9.09,47,95.1,6.4
"06/22/10","13:52:40",17.53,0.192,9.02,47,94.4,6.4
"06/22/10","13:56:40",17.53,0.192,9.04,47,94.6,6.4
"06/22/10","14:00:40",17.47,0.193,9.17,47,95.9,6.4
"06/22/10","14:04:40",17.57,0.192,9.14,47,95.7,6.4
"06/22/10","14:08:40",17.73,0.191,9.11,47,95.7,6.4
"06/22/10","14:12:40",17.82,0.190,8.84,47,93.0,6.4
"06/22/10","14:16:40",17.58,0.191,8.66,47,90.7,6.4
"06/22/10","14:20:40",17.59,0.191,9.03,47,94.6,6.4
"06/22/10","14:24:40",17.54,0.192,9.15,47,95.8,6.4
"06/22/10","14:28:40",17.53,0.192,9.08,47,95.0,6.4
"06/22/10","14:32:40",17.60,0.191,8.92,47,93.5,6.4
"06/22/10","14:36:40",17.68,0.191,8.71,47,91.4,6.4
"06/22/10","14:40:40",17.80,0.190,8.42,46,88.6,6.4
"06/22/10","14:44:40",17.83,0.190,8.07,46,85.0,6.4
"06/22/10","14:48:40",17.87,0.190,8.09,46,85.3,6.4
"06/22/10","14:52:40",17.95,0.189,8.12,46,85.7,6.3
"06/22/10","14:56:40",17.86,0.189,8.17,46,86.1,6.4
"06/22/10","15:00:40",17.86,0.189,8.18,46,86.2,6.3
"06/22/10","15:04:40",18.04,0.188,8.18,46,86.5,6.4
"06/22/10","15:08:40",17.87,0.188,8.20,46,86.4,6.3
"06/22/10","15:12:40",17.81,0.188,8.19,46,86.2,6.3
"06/22/10","15:16:40",17.70,0.190,8.29,46,87.1,6.3
"06/22/10","15:20:40",17.64,0.190,8.56,47,89.8,6.3
"06/22/10","15:24:40",17.51,0.192,9.00,47,94.2,6.3
"06/22/10","15:28:40",17.41,0.193,9.37,47,97.9,6.3
"06/22/10","15:32:40",17.46,0.193,9.42,47,98.5,6.4
"06/22/10","15:36:40",17.50,0.193,9.34,47,97.7,6.4
"06/22/10","15:40:40",17.62,0.193,8.60,47,90.2,6.3
"06/22/10","15:44:40",17.74,0.191,8.34,46,87.6,6.3
"06/22/10","15:48:40",17.85,0.189,8.40,46,88.5,6.3
"06/22/10","15:52:40",17.90,0.188,8.49,47,89.5,6.3
"06/22/10","15:56:40",17.97,0.187,8.51,47,89.9,6.3
"06/22/10","16:00:40",17.95,0.187,8.51,46,89.9,6.4
"06/22/10","16:04:40",17.80,0.187,8.43,47,88.7,6.3
"06/22/10","16:08:40",17.55,0.190,8.33,46,87.3,6.3
"06/22/10","16:12:40",17.34,0.194,8.31,46,86.6,6.3
"06/22/10","16:16:40",17.28,0.195,9.14,47,95.2,6.3
"06/22/10","16:20:40",17.45,0.193,9.12,47,95.3,6.3
"06/22/10","16:24:40",17.51,0.193,8.87,47,92.7,6.3
"06/22/10","16:28:40",17.65,0.192,8.57,47,89.9,6.3
"06/22/10","16:32:40",17.75,0.191,8.28,46,87.1,6.3
"06/22/10","16:36:40",17.93,0.188,8.53,47,90.0,6.3
"06/22/10","16:40:40",18.00,0.187,8.74,47,92.4,6.3
"06/22/10","16:44:40",17.91,0.186,8.96,47,94.5,6.3
"06/22/10","16:48:40",17.73,0.187,8.71,47,91.6,6.3
"06/22/10","16:52:40",17.68,0.188,8.32,46,87.4,6.3
"06/22/10","16:56:40",17.92,0.186,8.55,47,90.2,6.3
"06/22/10","17:00:40",17.98,0.184,8.85,47,93.4,6.3
"06/22/10","17:04:40",17.95,0.184,8.64,47,91.2,6.3
"06/22/10","17:08:40",17.77,0.186,8.38,46,88.1,6.3
"06/22/10","17:12:40",17.76,0.186,8.49,47,89.2,6.3
"06/22/10","17:16:40",17.57,0.190,8.38,46,87.8,6.3
"06/22/10","17:20:40",17.75,0.188,8.34,46,87.6,6.3
"06/22/10","17:24:40",17.93,0.186,8.32,46,87.8,6.3
"06/22/10","17:28:40",17.86,0.187,8.41,47,88.6,6.3
"06/22/10","17:32:40",17.78,0.187,8.49,47,89.3,6.3
"06/22/10","17:36:40",17.82,0.187,8.57,47,90.2,6.3
"06/22/10","17:40:40",18.03,0.186,8.91,47,94.2,6.3
"06/22/10","17:44:40",18.02,0.185,8.82,47,93.2,6.3
"06/22/10","17:48:40",17.92,0.185,8.74,47,92.2,6.3
"06/22/10","17:52:40",17.99,0.185,8.55,47,90.4,6.3
"06/22/10","17:56:40",18.06,0.185,8.62,47,91.2,6.3
"06/22/10","18:00:40",17.97,0.185,8.60,47,90.8,6.3
"06/22/10","18:04:40",18.01,0.185,8.57,47,90.6,6.3
"06/22/10","18:08:40",17.98,0.185,8.68,47,91.7,6.3
"06/22/10","18:12:40",17.80,0.185,8.65,46,91.1,6.3
"06/22/10","18:16:40",17.68,0.187,8.45,46,88.7,6.3
"06/22/10","18:20:40",17.62,0.188,8.39,47,88.0,6.3
"06/22/10","18:24:40",17.71,0.188,8.29,46,87.1,6.3
"06/22/10","18:28:40",17.79,0.187,8.34,46,87.8,6.3
"06/22/10","18:32:40",17.92,0.186,8.43,47,89.0,6.3
"06/22/10","18:36:40",18.07,0.186,8.49,46,89.8,6.3
"06/22/10","18:40:40",18.05,0.186,8.52,46,90.2,6.3
"06/22/10","18:44:40",18.06,0.186,8.55,47,90.5,6.3
"06/22/10","18:48:40",18.13,0.185,8.91,47,94.4,6.3
"06/22/10","18:52:40",18.06,0.184,8.81,47,93.2,6.3
"06/22/10","18:56:40",17.97,0.184,8.77,47,92.6,6.3
"06/22/10","19:00:40",17.87,0.185,8.56,47,90.2,6.3
"06/22/10","19:04:40",17.92,0.185,8.51,46,89.8,6.3
"06/22/10","19:08:40",17.92,0.185,8.54,47,90.1,6.3
"06/22/10","19:12:40",17.93,0.185,8.53,47,90.0,6.3
"06/22/10","19:16:40",17.95,0.185,8.54,47,90.2,6.3
"06/22/10","19:20:40",17.96,0.185,8.52,47,89.9,6.3
"06/22/10","19:24:40",17.98,0.184,8.47,46,89.5,6.3
"06/22/10","19:28:40",18.00,0.184,8.66,47,91.6,6.3
"06/22/10","19:32:40",17.84,0.186,8.70,47,91.7,6.3
"06/22/10","19:36:40",17.77,0.187,8.47,46,89.1,6.3
"06/22/10","19:40:40",17.79,0.187,8.47,46,89.1,6.3
"06/22/10","19:44:40",17.78,0.187,8.43,46,88.6,6.3
"06/22/10","19:48:40",17.83,0.187,8.40,46,88.5,6.3
"06/22/10","19:52:40",17.91,0.186,8.42,46,88.9,6.3
"06/22/10","19:56:40",17.93,0.186,8.43,46,88.9,6.3
"06/22/10","20:00:40",17.91,0.186,8.49,46,89.5,6.3
"06/22/10","20:04:40",17.94,0.186,8.44,46,89.1,6.3
"06/22/10","20:08:40",17.98,0.186,8.52,46,90.0,6.3
"06/22/10","20:12:40",18.14,0.184,8.68,47,92.0,6.3
"06/22/10","20:16:40",18.28,0.183,8.79,47,93.5,6.3
"06/22/10","20:20:40",18.32,0.183,8.92,47,94.8,6.3
"06/22/10","20:24:40",18.33,0.182,8.99,47,95.6,6.3
"06/22/10","20:28:40",18.21,0.182,9.00,47,95.6,6.3
"06/22/10","20:32:40",18.14,0.182,8.88,47,94.1,6.3
"06/22/10","20:36:40",17.92,0.184,8.72,47,92.0,6.3
"06/22/10","20:40:40",17.76,0.185,8.48,46,89.2,6.3
"06/22/10","20:44:40",17.75,0.187,8.44,46,88.7,6.3
"06/22/10","20:48:40",17.67,0.188,8.32,46,87.4,6.3
"06/22/10","20:52:40",17.58,0.190,8.18,46,85.7,6.3
"06/22/10","20:56:40",17.53,0.191,8.09,46,84.7,6.3
"06/22/10","21:00:40",17.63,0.190,8.01,46,84.0,6.3
"06/22/10","21:04:40",17.71,0.189,8.11,46,85.2,6.3
"06/22/10","21:08:40",17.84,0.188,8.30,47,87.4,6.3
"06/22/10","21:12:40",17.92,0.187,8.43,46,89.0,6.3
"06/22/10","21:16:40",17.96,0.186,8.60,47,90.8,6.3
"06/22/10","21:20:40",17.91,0.186,8.52,47,89.8,6.3
"06/22/10","21:24:40",17.88,0.186,8.48,46,89.4,6.3
"06/22/10","21:28:40",17.88,0.186,8.35,46,88.0,6.3
"06/22/10","21:32:40",17.88,0.186,8.43,47,88.9,6.3
"06/22/10","21:36:40",17.86,0.186,8.46,47,89.1,6.3
"06/22/10","21:40:40",17.87,0.186,8.46,46,89.2,6.3
"06/22/10","21:44:40",17.84,0.187,8.44,46,88.9,6.3
"06/22/10","21:48:40",17.89,0.187,8.51,46,89.7,6.3
"06/22/10","21:52:40",17.95,0.187,8.57,47,90.5,6.3
"06/22/10","21:56:40",17.96,0.186,8.54,47,90.2,6.3
"06/22/10","22:00:40",17.95,0.186,8.42,47,88.9,6.3
"06/22/10","22:04:40",17.90,0.186,8.36,47,88.1,6.3
"06/22/10","22:08:40",17.87,0.186,8.39,46,88.4,6.3
"06/22/10","22:12:40",17.88,0.186,8.42,46,88.8,6.3
"06/22/10","22:16:40",17.89,0.186,8.44,46,89.0,6.3
"06/22/10","22:20:40",17.89,0.186,8.43,46,88.8,6.3
"06/22/10","22:24:40",17.92,0.186,8.41,46,88.7,6.3
"06/22/10","22:28:40",17.95,0.185,8.43,46,89.0,6.3
"06/22/10","22:32:40",17.91,0.186,8.47,46,89.4,6.3
"06/22/10","22:36:40",17.81,0.187,8.44,47,88.9,6.3
"06/22/10","22:40:40",17.73,0.188,8.34,46,87.7,6.3
"06/22/10","22:44:40",17.72,0.187,8.27,46,86.9,6.3
"06/22/10","22:48:40",17.79,0.187,8.25,46,86.8,6.3
"06/22/10","22:52:40",17.78,0.187,8.30,46,87.3,6.3
"06/22/10","22:56:40",17.80,0.187,8.27,46,87.0,6.3
"06/22/10","23:00:40",17.82,0.187,8.23,46,86.6,6.3
"06/22/10","23:04:40",17.88,0.186,8.23,46,86.8,6.3
"06/22/10","23:08:40",17.90,0.186,8.30,46,87.5,6.3
"06/22/10","23:12:40",17.90,0.186,8.36,46,88.1,6.3
"06/22/10","23:16:40",17.90,0.186,8.30,46,87.5,6.3
"06/22/10","23:20:40",17.86,0.187,8.41,47,88.6,6.3
"06/22/10","23:24:40",17.91,0.186,8.41,46,88.7,6.3
"06/22/10","23:28:40",17.89,0.186,8.42,47,88.7,6.3
"06/22/10","23:32:40",17.95,0.186,8.37,46,88.4,6.3
"06/22/10","23:36:40",18.02,0.185,8.38,46,88.6,6.3
"06/22/10","23:40:40",17.96,0.186,8.38,46,88.5,6.3
"06/22/10","23:44:40",18.03,0.185,8.38,47,88.6,6.3
"06/22/10","23:48:40",17.99,0.186,8.39,46,88.6,6.3
"06/22/10","23:52:40",17.97,0.186,8.39,47,88.6,6.3
"06/22/10","23:56:40",17.88,0.186,8.36,46,88.1,6.3
"06/23/10","00:00:40",17.94,0.186,8.35,46,88.2,6.3
"06/23/10","00:04:40",17.89,0.186,8.38,46,88.4,6.3
"06/23/10","00:08:40",17.91,0.186,8.38,46,88.4,6.3
"06/23/10","00:12:40",17.95,0.186,8.33,46,87.9,6.3
"06/23/10","00:16:40",17.92,0.186,8.31,46,87.7,6.3
"06/23/10","00:20:40",17.91,0.186,8.34,46,88.0,6.3
"06/23/10","00:24:40",17.94,0.186,8.30,46,87.6,6.3
"06/23/10","00:28:40",17.93,0.186,8.37,46,88.4,6.3
"06/23/10","00:32:40",17.88,0.186,8.43,46,88.8,6.3
"06/23/10","00:36:40",17.86,0.186,8.46,47,89.2,6.3
"06/23/10","00:40:40",17.83,0.186,8.43,46,88.8,6.3
"06/23/10","00:44:40",17.82,0.186,8.40,46,88.4,6.3
"06/23/10","00:48:40",17.82,0.186,8.38,46,88.2,6.3
"06/23/10","00:52:40",17.84,0.186,8.32,47,87.6,6.3
"06/23/10","00:56:40",17.86,0.186,8.36,46,88.1,6.3
"06/23/10","01:00:40",17.91,0.186,8.38,46,88.3,6.3
"06/23/10","01:04:40",17.94,0.186,8.51,47,89.8,6.3
"06/23/10","01:08:40",17.95,0.186,8.55,47,90.3,6.3
"06/23/10","01:12:40",17.98,0.185,8.54,47,90.2,6.3
"06/23/10","01:16:40",17.98,0.185,8.54,46,90.2,6.3
"06/23/10","01:20:40",17.91,0.186,8.51,47,89.8,6.3
"06/23/10","01:24:40",17.84,0.186,8.42,46,88.7,6.3
"06/23/10","01:28:40",17.76,0.187,8.27,46,87.0,6.3
"06/23/10","01:32:40",17.72,0.188,8.23,46,86.5,6.3
"06/23/10","01:36:40",17.74,0.188,8.18,46,85.9,6.3
"06/23/10","01:40:40",17.79,0.187,8.14,46,85.7,6.3
"06/23/10","01:44:40",17.84,0.187,8.13,46,85.6,6.3
"06/23/10","01:48:40",17.85,0.187,8.21,46,86.5,6.3
"06/23/10","01:52:40",17.87,0.187,8.31,46,87.6,6.3
"06/23/10","01:56:40",17.89,0.187,8.28,46,87.3,6.3
"06/23/10","02:00:40",17.91,0.187,8.34,46,87.9,6.3
"06/23/10","02:04:40",17.90,0.187,8.36,46,88.2,6.3
"06/23/10","02:08:40",17.85,0.187,8.33,46,87.8,6.3
"06/23/10","02:12:40",17.84,0.187,8.24,46,86.8,6.3
"06/23/10","02:16:40",17.83,0.187,8.18,46,86.1,6.3
"06/23/10","02:20:40",17.83,0.187,8.19,46,86.2,6.3
"06/23/10","02:24:40",17.83,0.187,8.15,46,85.8,6.3
"06/23/10","02:28:40",17.81,0.187,8.18,46,86.1,6.3
"06/23/10","02:32:40",17.85,0.187,8.20,46,86.4,6.3
"06/23/10","02:36:40",17.87,0.187,8.21,46,86.5,6.3
"06/23/10","02:40:40",17.88,0.187,8.17,46,86.1,6.3
"06/23/10","02:44:40",17.88,0.187,8.13,46,85.7,6.3
"06/23/10","02:48:40",17.89,0.187,8.13,46,85.7,6.3
"06/23/10","02:52:40",17.89,0.187,8.17,46,86.1,6.3
"06/23/10","02:56:40",17.89,0.187,8.24,46,86.9,6.3
"06/23/10","03:00:40",17.89,0.187,8.25,46,87.0,6.3
"06/23/10","03:04:40",17.87,0.187,8.26,47,87.0,6.3
"06/23/10","03:08:40",17.86,0.187,8.24,46,86.8,6.3
"06/23/10","03:12:40",17.85,0.187,8.19,46,86.2,6.3
"06/23/10","03:16:40",17.83,0.187,8.15,46,85.8,6.3
"06/23/10","03:20:40",17.82,0.187,8.17,46,86.0,6.3
"06/23/10","03:24:40",17.83,0.187,8.20,46,86.4,6.3
"06/23/10","03:28:40",17.85,0.187,8.18,46,86.2,6.3
"06/23/10","03:32:40",17.87,0.187,8.15,46,85.9,6.3
"06/23/10","03:36:40",17.90,0.187,8.15,46,85.9,6.3
"06/23/10","03:40:40",17.92,0.186,8.10,46,85.4,6.3
"06/23/10","03:44:40",17.93,0.186,8.07,46,85.1,6.3
"06/23/10","03:48:40",17.92,0.186,8.13,46,85.7,6.3
"06/23/10","03:52:40",17.92,0.186,8.21,46,86.6,6.3
"06/23/10","03:56:40",17.92,0.186,8.26,46,87.1,6.3
"06/23/10","04:00:40",17.89,0.187,8.22,46,86.6,6.3
"06/23/10","04:04:40",17.89,0.187,8.25,46,86.9,6.3
"06/23/10","04:08:40",17.90,0.187,8.24,46,86.9,6.3
"06/23/10","04:12:40",17.90,0.187,8.28,46,87.3,6.3
"06/23/10","04:16:40",17.89,0.187,8.23,46,86.7,6.3
"06/23/10","04:20:40",17.85,0.187,8.20,46,86.4,6.3
"06/23/10","04:24:40",17.82,0.187,8.19,46,86.2,6.3
"06/23/10","04:28:40",17.80,0.188,8.13,46,85.5,6.3
"06/23/10","04:32:40",17.79,0.188,8.07,46,84.9,6.3
"06/23/10","04:36:40",17.80,0.188,8.04,46,84.6,6.3
"06/23/10","04:40:40",17.82,0.188,8.03,46,84.6,6.3
"06/23/10","04:44:40",17.83,0.187,8.00,46,84.2,6.3
"06/23/10","04:48:40",17.83,0.187,8.07,46,85.0,6.3
"06/23/10","04:52:40",17.87,0.187,8.08,46,85.2,6.3
"06/23/10","04:56:40",17.86,0.187,8.11,46,85.5,6.3
"06/23/10","05:00:40",17.94,0.187,8.19,46,86.4,6.3
"06/23/10","05:04:40",17.87,0.187,8.24,46,86.8,6.3
"06/23/10","05:08:40",17.91,0.187,8.28,46,87.3,6.3
"06/23/10","05:12:40",17.93,0.187,8.24,46,87.0,6.3
"06/23/10","05:16:40",17.98,0.186,8.32,46,87.9,6.3
"06/23/10","05:20:40",17.92,0.186,8.23,46,86.8,6.3
"06/23/10","05:24:40",17.82,0.187,8.23,46,86.6,6.3
"06/23/10","05:28:40",17.85,0.187,8.11,46,85.4,6.3
"06/23/10","05:32:40",17.83,0.186,8.15,46,85.8,6.3
"06/23/10","05:36:40",17.79,0.186,8.13,46,85.5,6.3
"06/23/10","05:40:40",17.72,0.187,8.04,46,84.5,6.3
"06/23/10","05:44:40",17.78,0.187,8.07,46,84.9,6.3
"06/23/10","05:48:40",17.79,0.187,8.05,46,84.7,6.3
"06/23/10","05:52:40",17.80,0.187,8.12,46,85.4,6.3
"06/23/10","05:56:40",17.91,0.186,8.22,46,86.7,6.3
"06/23/10","06:00:40",17.89,0.187,8.24,46,86.9,6.3
"06/23/10","06:04:40",17.83,0.187,8.13,46,85.7,6.3
"06/23/10","06:08:40",17.81,0.188,8.13,46,85.6,6.3
"06/23/10","06:12:40",17.81,0.188,8.08,46,85.1,6.3
"06/23/10","06:16:40",17.89,0.187,8.10,46,85.4,6.3
"06/23/10","06:20:40",17.97,0.187,8.21,46,86.7,6.3
"06/23/10","06:24:40",18.04,0.187,8.35,46,88.3,6.3
"06/23/10","06:28:40",18.10,0.186,8.45,46,89.5,6.3
"06/23/10","06:32:40",18.17,0.186,8.49,46,90.0,6.3
"06/23/10","06:36:40",18.20,0.185,8.49,46,90.1,6.3
"06/23/10","06:40:40",18.22,0.184,8.54,47,90.7,6.3
"06/23/10","06:44:40",18.12,0.184,8.51,47,90.1,6.3
"06/23/10","06:48:40",18.01,0.185,8.36,46,88.3,6.3
"06/23/10","06:52:40",17.91,0.185,8.21,46,86.6,6.3
"06/23/10","06:56:40",17.75,0.187,8.08,46,85.0,6.3
"06/23/10","07:00:40",17.70,0.187,8.01,46,84.2,6.3
"06/23/10","07:04:40",17.66,0.187,7.94,46,83.4,6.3
"06/23/10","07:08:40",17.56,0.189,7.81,46,81.8,6.3
"06/23/10","07:12:40",17.60,0.189,7.74,45,81.2,6.3
"06/23/10","07:16:40",17.63,0.189,7.78,45,81.6,6.3
"06/23/10","07:20:40",17.64,0.189,7.81,46,81.9,6.3
"06/23/10","07:24:40",17.82,0.188,7.95,46,83.7,6.3
"06/23/10","07:28:40",17.86,0.187,8.07,46,85.1,6.3
"06/23/10","07:32:40",17.90,0.186,8.13,46,85.8,6.3
"06/23/10","07:36:40",17.90,0.186,8.16,46,86.1,6.3
"06/23/10","07:40:40",17.86,0.186,8.15,46,85.9,6.3
"06/23/10","07:44:40",17.88,0.187,8.15,46,85.9,6.3
"06/23/10","07:48:40",17.98,0.186,8.14,46,85.9,6.3
"06/23/10","07:52:40",18.10,0.186,8.10,46,85.7,6.3
"06/23/10","07:56:40",18.06,0.186,8.14,46,86.1,6.3
"06/23/10","08:00:40",18.00,0.186,8.19,46,86.6,6.3
"06/23/10","08:04:40",17.92,0.186,8.20,46,86.6,6.3
"06/23/10","08:08:40",17.81,0.187,8.19,46,86.2,6.3
"06/23/10","08:12:40",17.81,0.187,8.09,46,85.2,6.3
"06/23/10","08:16:40",17.75,0.188,8.01,46,84.2,6.3
"06/23/10","08:20:40",17.79,0.188,8.01,46,84.3,6.3
"06/23/10","08:24:40",17.90,0.188,8.11,46,85.5,6.3
"06/23/10","08:28:40",17.90,0.188,8.23,46,86.8,6.3
"06/23/10","08:32:40",17.96,0.188,8.15,46,86.1,6.3
"06/23/10","08:36:40",18.08,0.187,8.20,46,86.8,6.3
"06/23/10","08:40:40",18.06,0.185,8.28,46,87.6,6.3
"06/23/10","08:44:40",18.00,0.185,8.30,47,87.7,6.3
"06/23/10","08:48:40",17.92,0.185,8.25,46,87.1,6.3
"06/23/10","08:52:40",18.02,0.185,8.29,46,87.6,6.3
"06/23/10","08:56:40",17.92,0.186,8.36,46,88.2,6.3
"06/23/10","09:00:40",17.99,0.185,8.27,46,87.3,6.3
"06/23/10","09:04:40",18.09,0.185,8.32,46,88.1,6.3
"06/23/10","09:08:40",18.17,0.184,8.40,46,89.1,6.3
"06/23/10","09:12:40",17.99,0.185,8.48,46,89.6,6.3
"06/23/10","09:16:40",17.92,0.185,8.30,46,87.6,6.3
"06/23/10","09:20:40",17.89,0.186,8.24,46,86.9,6.3
"06/23/10","09:24:40",17.83,0.186,8.13,46,85.7,6.3
"06/23/10","09:28:40",17.73,0.188,8.19,46,86.1,6.3
"06/23/10","09:32:40",17.54,0.191,8.37,46,87.6,6.3
"06/23/10","09:36:40",17.54,0.192,8.50,46,88.9,6.3
"06/23/10","09:40:40",17.57,0.191,8.45,47,88.5,6.3
"06/23/10","09:44:40",17.63,0.191,8.21,46,86.1,6.3
"06/23/10","09:48:40",17.72,0.190,7.94,46,83.4,6.3
"06/23/10","09:52:40",17.73,0.190,7.89,46,83.0,6.3
"06/23/10","09:56:40",17.82,0.189,7.92,46,83.4,6.3
"06/23/10","10:00:40",17.93,0.187,7.95,46,83.8,6.3
"06/23/10","10:04:40",17.98,0.187,8.09,46,85.4,6.3
"06/23/10","10:08:40",17.94,0.187,8.17,46,86.2,6.3
"06/23/10","10:12:40",17.91,0.187,8.15,46,86.0,6.3
"06/23/10","10:16:40",17.95,0.187,8.22,46,86.8,6.3
"06/23/10","10:20:40",18.03,0.186,8.32,46,88.0,6.3
"06/23/10","10:24:40",18.06,0.186,8.37,46,88.6,6.3
"06/23/10","10:28:40",18.12,0.186,8.43,46,89.3,6.3
"06/23/10","10:32:40",18.07,0.185,8.35,46,88.4,6.3
"06/23/10","10:36:40",18.02,0.185,8.35,46,88.2,6.3
"06/23/10","10:40:40",17.95,0.185,8.32,46,87.9,6.3
"06/23/10","10:44:40",17.86,0.186,8.22,46,86.6,6.3
"06/23/10","10:48:40",17.80,0.187,8.17,46,85.9,6.3
"06/23/10","10:52:40",17.77,0.188,8.11,46,85.3,6.3
"06/23/10","10:56:40",17.78,0.188,8.04,46,84.6,6.3
"06/23/10","11:00:40",17.71,0.188,8.03,46,84.3,6.3
"06/23/10","11:04:40",17.74,0.188,7.95,46,83.6,6.3
"06/23/10","11:08:40",17.74,0.188,7.94,46,83.5,6.3
"06/23/10","11:12:40",17.75,0.188,7.99,46,84.0,6.3
"06/23/10","11:16:40",17.76,0.188,7.97,47,83.8,6.3
"06/23/10","11:20:40",17.79,0.188,8.02,46,84.4,6.3
"06/23/10","11:24:40",17.76,0.188,8.01,46,84.2,6.3
"06/23/10","11:28:40",17.80,0.188,8.04,46,84.7,6.3
"06/23/10","11:32:40",17.84,0.188,8.05,46,84.8,6.3
"06/23/10","11:36:40",17.89,0.187,8.11,46,85.5,6.3
"06/23/10","11:40:40",17.95,0.187,8.11,46,85.6,6.3
"06/23/10","11:44:40",18.01,0.187,8.19,46,86.6,6.3
"06/23/10","11:48:40",18.07,0.187,8.20,46,86.8,6.3
"06/23/10","11:52:40",18.13,0.186,8.33,45,88.3,6.3
"06/23/10","11:56:40",18.16,0.186,8.48,46,89.9,6.3
"06/23/10","12:00:40",18.11,0.186,8.24,46,87.3,6.3
"06/23/10","12:04:40",17.99,0.186,8.35,46,88.2,6.3
"06/23/10","12:08:40",17.93,0.186,8.27,46,87.3,6.3
"06/23/10","12:12:40",17.87,0.187,8.24,46,86.9,6.3
"06/23/10","12:16:40",17.86,0.186,8.24,46,86.9,6.3
"06/23/10","12:20:40",17.84,0.187,8.17,46,86.1,6.3
"06/23/10","12:24:40",17.87,0.187,8.15,46,85.9,6.3
"06/23/10","12:28:40",17.89,0.187,8.18,46,86.2,6.3
"06/23/10","12:32:40",17.91,0.187,8.19,46,86.4,6.3
"06/23/10","12:36:40",17.92,0.187,8.20,46,86.5,6.3
"06/23/10","12:40:40",17.90,0.187,8.20,46,86.5,6.3
"06/23/10","12:44:40",17.86,0.187,8.17,46,86.0,6.3
"06/23/10","12:48:40",17.86,0.187,8.15,46,85.9,6.3
"06/23/10","12:52:40",17.90,0.187,8.25,46,87.0,6.3
"06/23/10","12:56:40",17.91,0.187,8.19,46,86.4,6.3
"06/23/10","13:00:40",17.96,0.187,8.30,46,87.6,6.3
"06/23/10","13:04:40",17.97,0.187,8.29,46,87.6,6.3
"06/23/10","13:08:40",17.94,0.187,8.25,46,87.0,6.3
"06/23/10","13:12:40",17.92,0.187,8.26,46,87.2,6.3
"06/23/10","13:16:40",17.90,0.187,8.23,46,86.8,6.3
"06/23/10","13:20:40",17.86,0.188,8.24,46,86.8,6.3
"06/23/10","13:24:40",17.83,0.188,8.10,46,85.3,6.3
"06/23/10","13:28:40",17.82,0.188,8.11,46,85.3,6.3
"06/23/10","13:32:40",17.87,0.188,8.11,47,85.5,6.3
"06/23/10","13:36:40",17.88,0.188,8.14,46,85.8,6.3
"06/23/10","13:40:40",17.92,0.188,8.15,46,86.0,6.3
"06/23/10","13:44:40",17.96,0.187,8.21,46,86.7,6.3
"06/23/10","13:48:40",18.00,0.187,8.28,46,87.5,6.3
"06/23/10","13:52:40",18.01,0.186,8.34,46,88.1,6.3
"06/23/10","13:56:40",17.93,0.186,8.24,46,86.9,6.3
"06/23/10","14:00:40",17.86,0.186,8.16,46,86.0,6.3
"06/23/10","14:04:40",17.88,0.187,8.30,46,87.4,6.3
"06/23/10","14:08:40",17.82,0.187,8.29,46,87.3,6.3
"06/23/10","14:12:40",17.87,0.187,8.18,46,86.2,6.3
"06/23/10","14:16:40",17.83,0.187,8.16,46,86.0,6.3
"06/23/10","14:20:40",17.91,0.187,8.10,46,85.5,6.3
"06/23/10","14:24:40",17.89,0.187,8.13,46,85.7,6.3
"06/23/10","14:28:40",17.93,0.187,8.20,46,86.5,6.3
"06/23/10","14:32:40",17.86,0.187,8.27,46,87.2,6.3
"06/23/10","14:36:40",17.90,0.187,8.32,46,87.7,6.3
"06/23/10","14:40:40",17.81,0.187,8.35,46,87.9,6.3
"06/23/10","14:44:40",17.83,0.188,8.23,46,86.6,6.3
"06/23/10","14:48:40",17.90,0.187,8.14,46,85.8,6.3
"06/23/10","14:52:40",17.92,0.187,8.18,46,86.3,6.3
"06/23/10","14:56:40",17.99,0.186,8.18,46,86.5,6.3
"06/23/10","15:00:40",18.01,0.186,8.21,46,86.8,6.3
"06/23/10","15:04:40",17.99,0.186,8.26,46,87.2,6.3
"06/23/10","15:08:40",18.02,0.186,8.29,46,87.7,6.3
"06/23/10","15:12:40",18.05,0.186,8.30,46,87.8,6.3
"06/23/10","15:16:40",18.05,0.186,8.28,46,87.6,6.3
"06/23/10","15:20:40",18.02,0.186,8.29,46,87.6,6.3
"06/23/10","15:24:40",17.98,0.186,8.30,46,87.7,6.3
"06/23/10","15:28:40",17.92,0.186,8.27,47,87.3,6.3
"06/23/10","15:32:40",17.90,0.187,8.35,46,88.1,6.3
"06/23/10","15:36:40",17.89,0.187,8.42,46,88.8,6.3
"06/23/10","15:40:40",17.84,0.188,8.56,47,90.1,6.3
"06/23/10","15:44:40",17.90,0.188,8.56,46,90.2,6.3
"06/23/10","15:48:40",18.01,0.187,8.56,46,90.5,6.3
"06/23/10","15:52:40",18.03,0.187,8.46,46,89.5,6.3
"06/23/10","15:56:40",17.99,0.187,8.35,46,88.2,6.3
