  Date        	Time        	Fo	Fm	Blank	Fv	Yield

Configuration: Ward12

04/28/12	21:40:00	4855	6450	672	1595	0.247
04/28/12	21:45:00	4926	6562	672	1636	0.249
04/28/12	21:50:00	5055	6720	672	1665	0.247
04/28/12	21:55:00	5177	6805	672	1628	0.239
04/28/12	22:00:00	4458	5878	672	1420	0.241
04/28/12	22:05:00	4120	5418	672	1298	0.239
04/28/12	22:10:00	4203	5614	672	1411	0.251
04/28/12	22:15:00	4193	5517	672	1324	0.239
04/28/12	22:20:00	3825	4907	672	1082	0.220
04/28/12	22:25:00	4136	5218	672	1082	0.207
04/28/12	22:30:00	4099	5282	672	1183	0.223
04/28/12	22:35:00	4106	5263	672	1157	0.219
04/28/12	22:40:00	4233	5378	672	1145	0.212
04/28/12	22:45:00	4109	5204	672	1095	0.210
04/28/12	22:50:00	4216	5408	672	1192	0.220
04/28/12	22:55:00	4159	5275	672	1116	0.211
04/28/12	23:00:00	4218	5376	672	1158	0.215
04/28/12	23:05:00	4249	5409	672	1160	0.214
04/28/12	23:10:00	4011	5196	672	1185	0.228
04/28/12	23:15:00	4397	5579	672	1182	0.211
04/28/12	23:20:00	4248	5475	672	1227	0.224
04/28/12	23:25:00	4212	5383	672	1171	0.217
04/28/12	23:30:00	4206	5472	672	1266	0.231
04/28/12	23:35:00	4172	5321	672	1149	0.215
04/28/12	23:40:00	4269	5467	672	1198	0.219
04/28/12	23:45:00	4189	5388	672	1199	0.222
04/28/12	23:50:00	4168	5382	672	1214	0.225
04/28/12	23:55:00	4494	5697	672	1203	0.211
04/29/12	00:00:00	4309	5565	672	1256	0.225
04/29/12	00:05:00	4228	5382	672	1154	0.214
04/29/12	00:10:00	4353	5686	672	1333	0.234
04/29/12	00:15:00	4283	5550	672	1267	0.228
04/29/12	00:20:00	4460	5715	672	1255	0.219
04/29/12	00:25:00	4291	5580	672	1289	0.231
04/29/12	00:30:00	4285	5529	672	1244	0.224
04/29/12	00:35:00	4285	5545	672	1260	0.227
04/29/12	00:40:00	4256	5517	672	1261	0.228
04/29/12	00:45:00	4350	5584	672	1234	0.220
04/29/12	00:50:00	4351	5643	672	1292	0.228
04/29/12	00:55:00	4414	5716	672	1302	0.227
04/29/12	01:00:00	4296	5544	672	1248	0.225
04/29/12	01:05:00	4389	5606	672	1217	0.217
04/29/12	01:10:00	4003	5130	672	1127	0.219
04/29/12	01:15:00	4310	5600	672	1290	0.230
04/29/12	01:20:00	4342	5694	672	1352	0.237
04/29/12	01:25:00	4586	5830	672	1244	0.213
04/29/12	01:30:00	4387	5791	672	1404	0.242
04/29/12	01:35:00	4366	5692	672	1326	0.232
04/29/12	01:40:00	4484	5766	672	1282	0.222
04/29/12	01:45:00	4594	5956	672	1362	0.228
04/29/12	01:50:00	4430	5844	672	1414	0.241
04/29/12	01:55:00	4494	5779	672	1285	0.222
04/29/12	02:00:00	4563	5932	672	1369	0.230
04/29/12	02:05:00	4754	6212	672	1458	0.234
04/29/12	02:10:00	4289	5614	672	1325	0.236
04/29/12	02:15:00	4475	5778	672	1303	0.225
04/29/12	02:20:00	4666	6064	672	1398	0.230
04/29/12	02:25:00	4613	5976	672	1363	0.228
04/29/12	02:30:00	4660	6034	672	1374	0.227
04/29/12	02:35:00	4373	5679	672	1306	0.229
04/29/12	02:40:00	4695	6186	672	1491	0.241
04/29/12	02:45:00	4459	5795	672	1336	0.230
04/29/12	02:50:00	4372	5606	672	1234	0.220
04/29/12	02:55:00	4823	6213	672	1390	0.223
04/29/12	03:00:00	4650	6046	672	1396	0.230
04/29/12	03:05:00	4509	5810	672	1301	0.223
04/29/12	03:10:00	4889	6346	672	1457	0.229
04/29/12	03:15:00	4487	5864	672	1377	0.234
04/29/12	03:20:00	4570	5912	672	1342	0.226
04/29/12	03:25:00	4483	5905	672	1422	0.240
04/29/12	03:30:00	4785	6210	672	1425	0.229
04/29/12	03:35:00	4781	6332	672	1551	0.244
04/29/12	03:40:00	4798	6362	672	1564	0.245
04/29/12	03:45:00	4758	6188	672	1430	0.231
04/29/12	03:50:00	4836	6338	672	1502	0.236
04/29/12	03:55:00	4810	6254	672	1444	0.230
04/29/12	04:00:00	4947	6477	672	1530	0.236
04/29/12	04:05:00	4926	6449	672	1523	0.236
04/29/12	04:10:00	4856	6312	672	1456	0.230
04/29/12	04:15:00	4804	6265	672	1461	0.233
04/29/12	04:20:00	4806	6317	672	1511	0.239
04/29/12	04:25:00	4954	6549	672	1595	0.243
04/29/12	04:30:00	4961	6423	672	1462	0.227
04/29/12	04:35:00	4558	6000	672	1442	0.240
04/29/12	04:40:00	5058	6694	672	1636	0.244
04/29/12	04:45:00	5172	6821	672	1649	0.241
04/29/12	04:50:00	5117	6765	672	1648	0.243
04/29/12	04:55:00	4774	6349	672	1575	0.248
04/29/12	05:00:00	4905	6607	672	1702	0.257
04/29/12	05:05:00	4871	6419	672	1548	0.241
04/29/12	05:10:00	5132	6710	672	1578	0.235
04/29/12	05:15:00	5041	6578	672	1537	0.233
04/29/12	05:20:00	5194	6789	672	1595	0.234
04/29/12	05:25:00	4510	5998	672	1488	0.248
04/29/12	05:30:00	4940	6570	672	1630	0.248
04/29/12	05:35:00	4867	6371	672	1504	0.236
04/29/12	05:40:00	5042	6660	672	1618	0.242
04/29/12	05:45:00	4790	6239	672	1449	0.232
04/29/12	05:50:00	5215	6955	672	1740	0.250
04/29/12	05:55:00	5415	7191	672	1776	0.246
04/29/12	06:00:00	5242	6974	672	1732	0.248
04/29/12	06:05:00	5169	6808	672	1639	0.240
04/29/12	06:10:00	4999	6965	672	1966	0.282
04/29/12	06:15:00	5410	7522	672	2112	0.280
04/29/12	06:20:00	5115	6984	672	1869	0.267
04/29/12	06:25:00	5097	7131	672	2034	0.285
04/29/12	06:30:00	5295	7262	672	1967	0.270
04/29/12	06:35:00	5444	7549	672	2105	0.278
04/29/12	06:40:00	5196	7523	672	2327	0.309
04/29/12	06:45:00	5244	7277	672	2033	0.279
04/29/12	06:50:00	5509	7481	672	1972	0.263
04/29/12	06:55:00	4937	7117	672	2180	0.306
04/29/12	07:00:00	4857	6862	672	2005	0.292
04/29/12	07:05:00	4953	7398	672	2445	0.330
04/29/12	07:10:00	5063	7027	672	1964	0.279
04/29/12	07:15:00	5294	7453	672	2159	0.289
04/29/12	07:20:00	5086	7317	672	2231	0.304
04/29/12	07:25:00	4933	7091	672	2158	0.304
04/29/12	07:30:00	5387	7688	672	2301	0.299
04/29/12	07:35:00	5320	7445	672	2125	0.285
04/29/12	07:40:00	4804	6859	672	2055	0.299
04/29/12	07:45:00	4593	6560	672	1967	0.299
04/29/12	07:50:00	4794	6594	672	1800	0.272
04/29/12	07:55:00	4853	6951	672	2098	0.301
04/29/12	08:00:00	5032	7135	672	2103	0.294
04/29/12	08:05:00	4750	6546	672	1796	0.274
04/29/12	08:10:00	4860	6756	672	1896	0.280
04/29/12	08:15:00	4900	7066	672	2166	0.306
04/29/12	08:20:00	5085	7395	672	2310	0.312
04/29/12	08:25:00	4428	7496	672	3068	0.409
04/29/12	08:30:00	5155	8308	672	3153	0.379
04/29/12	08:35:00	4791	7973	672	3182	0.399
04/29/12	08:40:00	5251	9170	672	3919	0.427
04/29/12	08:45:00	4743	8833	672	4090	0.463
04/29/12	08:50:00	4652	8095	672	3443	0.425
04/29/12	08:55:00	4492	7918	672	3426	0.432
04/29/12	09:00:00	4820	7726	672	2906	0.376
04/29/12	09:05:00	4580	7876	672	3296	0.418
04/29/12	09:10:00	4600	8017	672	3417	0.426
04/29/12	09:15:00	4893	8343	672	3450	0.413
04/29/12	09:20:00	4855	8346	672	3491	0.418
04/29/12	09:25:00	4867	8709	672	3842	0.441
04/29/12	09:30:00	4469	7764	672	3295	0.424
04/29/12	09:35:00	4729	8134	672	3405	0.418
04/29/12	09:40:00	4904	8399	672	3495	0.416
04/29/12	09:45:00	4607	7849	672	3242	0.413
04/29/12	09:50:00	4673	6973	672	2300	0.329
04/29/12	09:55:00	3861	5918	672	2057	0.347
04/29/12	10:00:00	3922	6157	672	2235	0.363
04/29/12	10:05:00	3684	5665	672	1981	0.349
04/29/12	10:10:00	3764	5878	672	2114	0.359
04/29/12	10:15:00	3783	5753	672	1970	0.342
04/29/12	10:20:00	3559	5356	672	1797	0.335
04/29/12	10:25:00	3629	5529	672	1900	0.343
04/29/12	10:30:00	3520	4976	672	1456	0.292
04/29/12	10:35:00	3524	5251	672	1727	0.328
04/29/12	10:40:00	3465	5092	672	1627	0.319
04/29/12	10:45:00	3557	5059	672	1502	0.296
04/29/12	10:50:00	3336	4669	672	1333	0.285
04/29/12	10:55:00	3312	4560	672	1248	0.273
04/29/12	11:00:00	3382	4605	672	1223	0.265
04/29/12	11:05:00	3309	4433	672	1124	0.253
04/29/12	11:10:00	3390	4724	672	1334	0.282
04/29/12	11:15:00	3500	4912	672	1412	0.287
04/29/12	11:20:00	3268	4462	672	1194	0.267
04/29/12	11:25:00	3471	4865	672	1394	0.286
04/29/12	11:30:00	3335	4656	672	1321	0.283
04/29/12	11:35:00	3250	4506	672	1256	0.278
04/29/12	11:40:00	3443	4826	672	1383	0.286
04/29/12	11:45:00	3550	5197	672	1647	0.316
04/29/12	11:50:00	3384	4774	672	1390	0.291
04/29/12	11:55:00	3496	5052	672	1556	0.307
04/29/12	12:00:00	3565	5373	672	1808	0.336
04/29/12	12:05:00	3691	5706	672	2015	0.353
04/29/12	12:10:00	3612	5554	672	1942	0.349
04/29/12	12:15:00	3573	5377	672	1804	0.335
04/29/12	12:20:00	3746	5642	672	1896	0.336
04/29/12	12:25:00	3603	5353	672	1750	0.326
04/29/12	12:30:00	3188	4318	672	1130	0.261
04/29/12	12:35:00	3236	4467	672	1231	0.275
04/29/12	12:40:00	3467	5089	672	1622	0.318
04/29/12	12:45:00	3228	4427	672	1199	0.270
04/29/12	12:50:00	3724	5624	672	1900	0.337
04/29/12	12:55:00	3381	4798	672	1417	0.295
04/29/12	13:00:00	3529	5085	672	1556	0.305
04/29/12	13:05:00	3514	5117	672	1603	0.313
04/29/12	13:10:00	3211	4592	672	1381	0.300
04/29/12	13:15:00	3315	4550	672	1235	0.271
04/29/12	13:20:00	3379	4809	672	1430	0.297
04/29/12	13:25:00	3773	5482	672	1709	0.311
04/29/12	13:30:00	3513	5189	672	1676	0.322
04/29/12	13:35:00	3448	5153	672	1705	0.330
04/29/12	13:40:00	3730	5746	672	2016	0.350
04/29/12	13:45:00	3393	4755	672	1362	0.286
04/29/12	13:50:00	3390	4837	672	1447	0.299
04/29/12	13:55:00	3579	5675	672	2096	0.369
04/29/12	14:00:00	3555	5288	672	1733	0.327
04/29/12	14:05:00	3667	5461	672	1794	0.328
04/29/12	14:10:00	3680	5706	672	2026	0.355
04/29/12	14:15:00	3348	4910	672	1562	0.318
04/29/12	14:20:00	3839	5943	672	2104	0.354
04/29/12	14:25:00	3580	5455	672	1875	0.343
04/29/12	14:30:00	3717	5915	672	2198	0.371
04/29/12	14:35:00	3879	6108	672	2229	0.364
04/29/12	14:40:00	4490	7049	672	2559	0.363
04/29/12	14:45:00	4336	7388	672	3052	0.413
04/29/12	14:50:00	4669	8116	672	3447	0.424
04/29/12	14:55:00	4679	7716	672	3037	0.393
04/29/12	15:00:00	4117	6616	672	2499	0.377
04/29/12	15:05:00	3888	6444	672	2556	0.396
04/29/12	15:10:00	3607	5596	672	1989	0.355
04/29/12	15:15:00	3946	6334	672	2388	0.377
04/29/12	15:20:00	3708	5736	672	2028	0.353
04/29/12	15:25:00	3745	6107	672	2362	0.386
04/29/12	15:30:00	3918	6450	672	2532	0.392
04/29/12	15:35:00	4046	6872	672	2826	0.411
04/29/12	15:40:00	4066	6365	672	2299	0.361
04/29/12	15:45:00	4042	6617	672	2575	0.389
04/29/12	15:50:00	3917	6141	672	2224	0.362
04/29/12	15:55:00	3962	6447	672	2485	0.385
04/29/12	16:00:00	3877	6031	672	2154	0.357
04/29/12	16:05:00	3585	5571	672	1986	0.356
04/29/12	16:10:00	3633	5735	672	2102	0.366
04/29/12	16:15:00	3657	5798	672	2141	0.369
04/29/12	16:20:00	3674	6074	672	2400	0.395
04/29/12	16:25:00	3762	6102	672	2340	0.383
04/29/12	16:30:00	3883	6383	672	2500	0.391
04/29/12	16:35:00	3877	6532	672	2655	0.406
04/29/12	16:40:00	4071	6596	672	2525	0.382
04/29/12	16:45:00	4095	6193	672	2098	0.338
04/29/12	16:50:00	3825	6271	672	2446	0.390
04/29/12	16:55:00	3823	6324	672	2501	0.395
04/29/12	17:00:00	4061	6822	672	2761	0.404
04/29/12	17:05:00	4801	7702	672	2901	0.376
04/29/12	17:10:00	4456	7273	672	2817	0.387
04/29/12	17:15:00	4277	6589	672	2312	0.350
04/29/12	17:20:00	4270	6902	672	2632	0.381
04/29/12	17:25:00	4184	7333	672	3149	0.429
04/29/12	17:30:00	3898	6294	672	2396	0.380
04/29/12	17:35:00	3791	6257	672	2466	0.394
04/29/12	17:40:00	3962	6585	672	2623	0.398
04/29/12	17:45:00	4103	6360	672	2257	0.354
04/29/12	17:50:00	3986	6385	672	2399	0.375
04/29/12	17:55:00	3964	7062	672	3098	0.438
04/29/12	18:00:00	4065	6591	672	2526	0.383
04/29/12	18:05:00	4311	6462	672	2151	0.332
04/29/12	18:10:00	4275	6795	672	2520	0.370
04/29/12	18:15:00	4339	6613	672	2274	0.343
04/29/12	18:20:00	4268	6729	672	2461	0.365
04/29/12	18:25:00	4656	7323	672	2667	0.364
04/29/12	18:30:00	4273	6837	672	2564	0.375
04/29/12	18:35:00	4576	7427	672	2851	0.383
04/29/12	18:40:00	4439	7037	672	2598	0.369
04/29/12	18:45:00	4588	7033	672	2445	0.347
04/29/12	18:50:00	4566	6751	672	2185	0.323
04/29/12	18:55:00	4739	7549	672	2810	0.372
04/29/12	19:00:00	4936	7473	672	2537	0.339
04/29/12	19:05:00	5015	7355	672	2340	0.318
04/29/12	19:10:00	4600	6573	672	1973	0.300
04/29/12	19:15:00	4695	6277	672	1582	0.252
04/29/12	19:20:00	4677	6439	672	1762	0.273
04/29/12	19:25:00	4652	6367	672	1715	0.269
04/29/12	19:30:00	4533	6224	672	1691	0.271
04/29/12	19:35:00	4693	6444	672	1751	0.271
04/29/12	19:40:00	4644	6652	672	2008	0.301
04/29/12	19:45:00	4806	6623	672	1817	0.274
04/29/12	19:50:00	5027	6897	672	1870	0.271
04/29/12	19:55:00	4987	6756	672	1769	0.261
04/29/12	20:00:00	4722	6309	672	1587	0.251
04/29/12	20:05:00	4403	6057	672	1654	0.273
04/29/12	20:10:00	4451	6053	672	1602	0.264
04/29/12	20:15:00	4732	6309	672	1577	0.249
04/29/12	20:20:00	4618	6333	672	1715	0.270
04/29/12	20:25:00	5023	6879	672	1856	0.269
04/29/12	20:30:00	5095	7031	672	1936	0.275
04/29/12	20:35:00	5152	6995	672	1843	0.263
04/29/12	20:40:00	5069	6877	672	1808	0.262
04/29/12	20:45:00	4914	6548	672	1634	0.249
04/29/12	20:50:00	4345	5672	672	1327	0.233
04/29/12	20:55:00	4216	5484	672	1268	0.231
04/29/12	21:00:00	4414	5810	672	1396	0.240
04/29/12	21:05:00	4723	6399	672	1676	0.261
04/29/12	21:10:00	4976	6853	672	1877	0.273
04/29/12	21:15:00	4727	6428	672	1701	0.264
04/29/12	21:20:00	4910	6754	672	1844	0.273
04/29/12	21:25:00	4933	6614	672	1681	0.254
04/29/12	21:30:00	4830	6600	672	1770	0.268
04/29/12	21:35:00	4683	6448	672	1765	0.273
04/29/12	21:40:00	4784	6483	672	1699	0.262
04/29/12	21:45:00	4904	6642	672	1738	0.261
04/29/12	21:50:00	4866	6512	672	1646	0.252
04/29/12	21:55:00	4810	6477	672	1667	0.257
04/29/12	22:00:00	4758	6423	672	1665	0.259
04/29/12	22:05:00	4901	6589	672	1688	0.256
04/29/12	22:10:00	5125	6801	672	1676	0.246
04/29/12	22:15:00	4933	6732	672	1799	0.267
04/29/12	22:20:00	4683	6555	672	1872	0.285
04/29/12	22:25:00	4811	6447	672	1636	0.253
04/29/12	22:30:00	4768	6468	672	1700	0.262
04/29/12	22:35:00	4867	6411	672	1544	0.240
04/29/12	22:40:00	4743	6610	672	1867	0.282
04/29/12	22:45:00	4709	6484	672	1775	0.273
04/29/12	22:50:00	4664	6573	672	1909	0.290
04/29/12	22:55:00	4949	6741	672	1792	0.265
04/29/12	23:00:00	4854	6522	672	1668	0.255
04/29/12	23:05:00	5080	6781	672	1701	0.250
04/29/12	23:10:00	4977	6700	672	1723	0.257
04/29/12	23:15:00	5082	6845	672	1763	0.257
04/29/12	23:20:00	4842	6412	672	1570	0.244
04/29/12	23:25:00	4424	6042	672	1618	0.267
04/29/12	23:30:00	4504	5910	672	1406	0.237
04/29/12	23:35:00	4391	5800	672	1409	0.242
04/29/12	23:40:00	4426	5938	672	1512	0.254
04/29/12	23:45:00	4598	6132	672	1534	0.250
04/29/12	23:50:00	4807	6525	672	1718	0.263
04/29/12	23:55:00	4638	6274	672	1636	0.260
04/30/12	00:00:00	4819	6437	672	1618	0.251
04/30/12	00:05:00	4658	6261	672	1603	0.256
04/30/12	00:10:00	4740	6263	672	1523	0.243
04/30/12	00:15:00	4681	6362	672	1681	0.264
04/30/12	00:20:00	4612	6161	672	1549	0.251
04/30/12	00:25:00	4555	6053	672	1498	0.247
04/30/12	00:30:00	4419	5928	672	1509	0.254
04/30/12	00:35:00	4367	6043	672	1676	0.277
04/30/12	00:40:00	4277	5837	672	1560	0.267
04/30/12	00:45:00	4712	6266	672	1554	0.248
04/30/12	00:50:00	4397	5850	672	1453	0.248
04/30/12	00:55:00	4906	6677	672	1771	0.265
04/30/12	01:00:00	4121	6672	672	2551	0.382
04/30/12	01:05:00	4295	5738	672	1443	0.251
04/30/12	01:10:00	4063	5232	672	1169	0.223
04/30/12	01:15:00	4146	5399	672	1253	0.232
04/30/12	01:20:00	4411	5814	672	1403	0.241
04/30/12	01:25:00	4357	5721	672	1364	0.238
04/30/12	01:30:00	4260	5525	672	1265	0.228
04/30/12	01:35:00	4267	5527	672	1260	0.227
04/30/12	01:40:00	4134	5385	672	1251	0.232
04/30/12	01:45:00	4193	5439	672	1246	0.229
04/30/12	01:50:00	4083	5395	672	1312	0.243
04/30/12	01:55:00	4344	5622	672	1278	0.227
04/30/12	02:00:00	4222	5505	672	1283	0.233
04/30/12	02:05:00	3993	5070	672	1077	0.212
04/30/12	02:10:00	4277	5592	672	1315	0.235
04/30/12	02:15:00	4228	5530	672	1302	0.235
04/30/12	02:20:00	4391	5702	672	1311	0.229
04/30/12	02:25:00	4231	5551	672	1320	0.237
04/30/12	02:30:00	4142	5378	672	1236	0.229
04/30/12	02:35:00	4221	5461	672	1240	0.227
04/30/12	02:40:00	4196	5368	672	1172	0.218
04/30/12	02:45:00	4212	5447	672	1235	0.226
04/30/12	02:50:00	4222	5498	672	1276	0.232
04/30/12	02:55:00	4111	5451	672	1340	0.245
04/30/12	03:00:00	4080	5477	672	1397	0.255
04/30/12	03:05:00	4080	5622	672	1542	0.274
04/30/12	03:10:00	4236	5484	672	1248	0.227
04/30/12	03:15:00	4246	5458	672	1212	0.222
04/30/12	03:20:00	4286	5589	672	1303	0.233
04/30/12	03:25:00	4243	5482	672	1239	0.226
04/30/12	03:30:00	4201	5491	672	1290	0.234
04/30/12	03:35:00	4415	5731	672	1316	0.229
04/30/12	03:40:00	4332	5628	672	1296	0.230
04/30/12	03:45:00	4295	5579	672	1284	0.230
04/30/12	03:50:00	4194	5575	672	1381	0.247
04/30/12	03:55:00	4235	5536	672	1301	0.235
04/30/12	04:00:00	4470	5721	672	1251	0.218
04/30/12	04:05:00	4345	5685	672	1340	0.235
04/30/12	04:10:00	4334	5687	672	1353	0.237
04/30/12	04:15:00	4252	5576	672	1324	0.237
04/30/12	04:20:00	4246	5565	672	1319	0.237
04/30/12	04:25:00	4236	5586	672	1350	0.241
04/30/12	04:30:00	4733	6363	672	1630	0.256
04/30/12	04:35:00	5088	6858	672	1770	0.258
04/30/12	04:40:00	5079	6923	672	1844	0.266
04/30/12	04:45:00	4830	6478	672	1648	0.254
04/30/12	04:50:00	4703	6325	672	1622	0.256
04/30/12	04:55:00	4496	5868	672	1372	0.233
04/30/12	05:00:00	4346	5765	672	1419	0.246
04/30/12	05:05:00	4310	5551	672	1241	0.223
04/30/12	05:10:00	4346	5637	672	1291	0.229
04/30/12	05:15:00	4342	5689	672	1347	0.236
04/30/12	05:20:00	4505	5932	672	1427	0.240
04/30/12	05:25:00	4482	5999	672	1517	0.252
04/30/12	05:30:00	4250	5462	672	1212	0.221
04/30/12	05:35:00	4283	5599	672	1316	0.235
04/30/12	05:40:00	4162	5485	672	1323	0.241
04/30/12	05:45:00	4147	5449	672	1302	0.238
04/30/12	05:50:00	4356	5784	672	1428	0.246
04/30/12	05:55:00	4390	5697	672	1307	0.229
04/30/12	06:00:00	4075	5268	672	1193	0.226
04/30/12	06:05:00	4387	5753	672	1366	0.237
04/30/12	06:10:00	4368	5788	672	1420	0.245
04/30/12	06:15:00	4495	6047	672	1552	0.256
04/30/12	06:20:00	4853	6500	672	1647	0.253
04/30/12	06:25:00	4826	6472	672	1646	0.254
04/30/12	06:30:00	4814	6353	672	1539	0.242
04/30/12	06:35:00	4450	5946	672	1496	0.251
04/30/12	06:40:00	4417	5948	672	1531	0.257
04/30/12	06:45:00	4496	6049	672	1553	0.256
04/30/12	06:50:00	4373	5879	672	1506	0.256
04/30/12	06:55:00	4443	6036	672	1593	0.263
04/30/12	07:00:00	4267	5847	672	1580	0.270
04/30/12	07:05:00	4256	5767	672	1511	0.262
04/30/12	07:10:00	4213	5646	672	1433	0.253
04/30/12	07:15:00	4238	5823	672	1585	0.272
04/30/12	07:20:00	4331	6627	672	2296	0.346
04/30/12	07:25:00	4197	6370	672	2173	0.341
04/30/12	07:30:00	4039	6150	672	2111	0.343
04/30/12	07:35:00	4256	5958	672	1702	0.285
04/30/12	07:40:00	3792	6070	672	2278	0.375
04/30/12	07:45:00	4024	6012	672	1988	0.330
04/30/12	07:50:00	4100	6028	672	1928	0.319
04/30/12	07:55:00	4016	5798	672	1782	0.307
04/30/12	08:00:00	3737	5772	672	2035	0.352
04/30/12	08:05:00	4008	5716	672	1708	0.298
04/30/12	08:10:00	4387	6037	672	1650	0.273
04/30/12	08:15:00	4062	5826	672	1764	0.302
04/30/12	08:20:00	3986	6088	672	2102	0.345
04/30/12	08:25:00	4068	5791	672	1723	0.297
04/30/12	08:30:00	4124	5724	672	1600	0.279
04/30/12	08:35:00	3916	6179	672	2263	0.366
04/30/12	08:40:00	4712	6639	672	1927	0.290
04/30/12	08:45:00	4224	5877	672	1653	0.281
04/30/12	08:50:00	3960	5909	672	1949	0.329
04/30/12	08:55:00	3979	5997	672	2018	0.336
04/30/12	09:00:00	4103	5994	672	1891	0.315
04/30/12	09:05:00	4172	6021	672	1849	0.307
04/30/12	09:10:00	4249	6111	672	1862	0.304
04/30/12	09:15:00	3969	6172	672	2203	0.356
04/30/12	09:20:00	4124	5738	672	1614	0.281
04/30/12	09:25:00	3886	5568	672	1682	0.302
04/30/12	09:30:00	3728	5923	672	2195	0.370
04/30/12	09:35:00	3877	5857	672	1980	0.338
04/30/12	09:40:00	3782	5926	672	2144	0.361
04/30/12	09:45:00	3979	6066	672	2087	0.344
04/30/12	09:50:00	4190	6238	672	2048	0.328
04/30/12	09:55:00	3763	5712	672	1949	0.341
04/30/12	10:00:00	4053	5722	672	1669	0.291
04/30/12	10:05:00	3992	5897	672	1905	0.323
04/30/12	10:10:00	3985	5633	672	1648	0.292
04/30/12	10:15:00	4056	5805	672	1749	0.301
04/30/12	10:20:00	4109	5533	672	1424	0.257
04/30/12	10:25:00	4165	5605	672	1440	0.256
04/30/12	10:30:00	4018	5571	672	1553	0.278
04/30/12	10:35:00	4137	5604	672	1467	0.261
04/30/12	10:40:00	4109	5483	672	1374	0.250
04/30/12	10:45:00	4031	5411	672	1380	0.255
04/30/12	10:50:00	4053	5588	672	1535	0.274
04/30/12	10:55:00	3795	5457	672	1662	0.304
04/30/12	11:00:00	3711	5217	672	1506	0.288
04/30/12	11:05:00	3846	5405	672	1559	0.288
04/30/12	11:10:00	4047	5717	672	1670	0.292
04/30/12	11:15:00	3829	5364	672	1535	0.286
04/30/12	11:20:00	3809	5318	672	1509	0.283
04/30/12	11:25:00	4047	5678	672	1631	0.287
04/30/12	11:30:00	4187	5761	672	1574	0.273
04/30/12	11:35:00	3930	5445	672	1515	0.278
04/30/12	11:40:00	3986	5830	672	1844	0.316
04/30/12	11:45:00	4140	5686	672	1546	0.271
04/30/12	11:50:00	4207	5978	672	1771	0.296
04/30/12	11:55:00	3714	5171	672	1457	0.281
04/30/12	12:00:00	3725	5220	672	1495	0.286
04/30/12	12:05:00	3678	5331	672	1653	0.310
04/30/12	12:10:00	3575	5083	672	1508	0.296
04/30/12	12:15:00	3809	5346	672	1537	0.287
04/30/12	12:20:00	3986	5645	672	1659	0.293
04/30/12	12:25:00	3865	5714	672	1849	0.323
04/30/12	12:30:00	3794	5388	672	1594	0.295
04/30/12	12:35:00	3953	5664	672	1711	0.302
04/30/12	12:40:00	4111	6094	672	1983	0.325
04/30/12	12:45:00	4203	6210	672	2007	0.323
04/30/12	12:50:00	4070	6275	672	2205	0.351
04/30/12	12:55:00	4178	6156	672	1978	0.321
04/30/12	13:00:00	4064	6596	672	2532	0.383
04/30/12	13:05:00	4071	5792	672	1721	0.297
04/30/12	13:10:00	4061	5912	672	1851	0.313
04/30/12	13:15:00	4179	6237	672	2058	0.329
04/30/12	13:20:00	3799	6144	672	2345	0.381
04/30/12	13:25:00	4254	6103	672	1849	0.302
04/30/12	13:30:00	4266	6228	672	1962	0.315
04/30/12	13:35:00	4176	6161	672	1985	0.322
04/30/12	13:40:00	4188	6204	672	2016	0.324
04/30/12	13:45:00	4037	6090	672	2053	0.337
04/30/12	13:50:00	4020	6057	672	2037	0.336
04/30/12	13:55:00	4198	5778	672	1580	0.273
04/30/12	14:00:00	4078	5600	672	1522	0.271
04/30/12	14:05:00	4076	6672	672	2596	0.389
04/30/12	14:10:00	4083	6323	672	2240	0.354
04/30/12	14:15:00	4243	6207	672	1964	0.316
04/30/12	14:20:00	4249	6305	672	2056	0.326
04/30/12	14:25:00	4302	6356	672	2054	0.323
04/30/12	14:30:00	4031	5590	672	1559	0.278
04/30/12	14:35:00	4012	5844	672	1832	0.313
04/30/12	14:40:00	3868	6180	672	2312	0.374
04/30/12	14:45:00	3864	5978	672	2114	0.353
04/30/12	14:50:00	3812	5974	672	2162	0.361
04/30/12	14:55:00	3840	6113	672	2273	0.371
04/30/12	15:00:00	3847	6140	672	2293	0.373
04/30/12	15:05:00	3651	5788	672	2137	0.369
04/30/12	15:10:00	3800	5895	672	2095	0.355
04/30/12	15:15:00	3759	6144	672	2385	0.388
04/30/12	15:20:00	3821	6625	672	2804	0.423
04/30/12	15:25:00	3846	5864	672	2018	0.344
04/30/12	15:30:00	3844	6109	672	2265	0.370
04/30/12	15:35:00	3854	6032	672	2178	0.361
04/30/12	15:40:00	4030	6099	672	2069	0.339
04/30/12	15:45:00	3927	6071	672	2144	0.353
04/30/12	15:50:00	3975	6188	672	2213	0.357
04/30/12	15:55:00	3889	6307	672	2418	0.383
04/30/12	16:00:00	4097	6261	672	2164	0.345
04/30/12	16:05:00	4036	6138	672	2102	0.342
04/30/12	16:10:00	3955	5941	672	1986	0.334
04/30/12	16:15:00	3872	6173	672	2301	0.372
04/30/12	16:20:00	4049	6140	672	2091	0.340
04/30/12	16:25:00	4159	6365	672	2206	0.346
04/30/12	16:30:00	3673	6006	672	2333	0.388
04/30/12	16:35:00	4269	6132	672	1863	0.303
04/30/12	16:40:00	3986	6285	672	2299	0.365
