, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC
5/26/2012 9:50,18.79,18.99,18.76,18.91,17.03,14.75,12.69,11.16,8.57
5/26/2012 9:55,18.79,18.99,18.76,18.97,17.03,14.75,12.75,11.16,8.57
5/26/2012 10:00,18.79,19.05,18.76,18.97,17.03,14.69,12.75,11.09,8.57
5/26/2012 10:05,18.86,19.05,18.76,18.97,17.03,14.69,12.75,11.09,8.63
5/26/2012 10:10,18.86,19.05,18.76,18.91,17.03,14.69,12.75,11.16,8.63
5/26/2012 10:15,18.86,19.05,18.82,18.91,17.03,14.69,12.81,11.16,8.63
5/26/2012 10:20,18.86,19.05,18.76,18.91,17.03,14.69,12.81,11.22,8.57
5/26/2012 10:25,18.86,19.05,18.82,18.91,17.03,14.69,12.81,11.22,8.57
5/26/2012 10:30,18.86,19.05,18.82,18.91,17.09,14.69,12.88,11.22,8.49
5/26/2012 10:35,18.86,19.05,18.82,18.91,17.03,14.69,12.88,11.28,8.49
5/26/2012 10:40,18.86,19.05,18.82,18.97,17.03,14.69,12.88,11.22,8.49
5/26/2012 10:45,18.92,19.11,18.82,19.03,17.03,14.69,12.81,11.28,8.49
5/26/2012 10:50,18.92,19.11,18.82,19.03,17.03,14.69,12.81,11.22,8.43
5/26/2012 10:55,18.92,19.11,18.82,19.03,17.03,14.69,12.81,11.22,8.43
5/26/2012 11:00,18.98,19.11,18.82,19.03,17.03,14.69,12.88,11.22,8.43
5/26/2012 11:05,18.98,19.11,18.82,19.03,17.09,14.62,12.88,11.16,8.49
5/26/2012 11:10,18.98,19.05,18.89,19.03,17.09,14.56,12.88,11.16,8.49
5/26/2012 11:15,18.98,19.05,18.82,19.09,17.16,14.62,12.94,11.16,8.49
5/26/2012 11:20,19.04,19.05,18.89,19.03,17.16,14.62,12.88,11.16,8.49
5/26/2012 11:25,19.04,19.11,18.89,19.03,17.22,14.62,12.81,11.22,8.49
5/26/2012 11:30,19.11,19.11,18.82,19.03,17.28,14.62,12.81,11.22,8.49
5/26/2012 11:35,19.04,19.05,18.89,19.03,17.28,14.62,12.81,11.22,8.49
5/26/2012 11:40,19.11,19.11,18.82,19.03,17.28,14.75,12.81,11.09,8.49
5/26/2012 11:45,19.11,19.11,18.89,19.09,17.22,14.75,12.81,11.09,8.49
5/26/2012 11:50,19.11,19.05,18.82,19.03,17.22,14.75,12.81,11.09,8.57
5/26/2012 11:55,19.11,19.11,18.89,19.03,17.16,14.75,12.81,11.16,8.49
5/26/2012 12:00,19.11,19.11,18.89,19.03,17.16,14.75,12.81,11.22,8.49
5/26/2012 12:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 12:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 12:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 12:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 12:25,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 12:30,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 12:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 12:40,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 12:45,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 12:50,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 12:55,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 13:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 13:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 13:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 13:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 13:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 13:25,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 13:30,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 13:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 13:40,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 13:45,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 13:50,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 13:55,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 14:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 14:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 14:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 14:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 14:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 14:25,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 14:30,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 14:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 14:40,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 14:45,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 14:50,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 14:55,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 15:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 15:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 15:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 15:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 15:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 15:25,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 15:30,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 15:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 15:40,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 15:45,19.23,19.24,19.01,19.09,17.09,14.69,12.81,11.34,8.37
5/26/2012 15:50,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 15:55,19.23,19.24,19.01,19.16,17.09,14.69,12.81,11.28,8.43
5/26/2012 16:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 16:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 16:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 16:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 16:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 16:25,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 16:30,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 16:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 16:40,19.42,19.43,19.01,19.22,16.91,14.87,12.88,11.09,8.57
5/26/2012 16:45,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 16:50,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 16:55,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 17:00,19.48,19.43,19.01,19.22,17.16,14.81,12.81,11.22,8.69
5/26/2012 17:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 17:10,19.42,19.36,19.01,19.22,17.22,14.75,12.81,11.22,8.69
5/26/2012 17:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 17:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 17:25,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 17:30,19.42,19.36,19.01,19.09,17.28,14.75,12.88,11.22,8.57
5/26/2012 17:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 17:40,19.42,19.36,19.01,19.09,17.22,14.69,12.88,11.16,8.49
5/26/2012 17:45,19.42,19.36,19.01,19.09,17.22,14.69,12.81,11.16,8.49
5/26/2012 17:50,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 17:55,19.42,19.36,19.01,19.22,17.16,14.75,12.75,11.16,8.57
5/26/2012 18:00,19.42,19.36,19.01,19.28,17.09,14.75,12.75,11.09,8.63
5/26/2012 18:05,19.48,19.36,19.01,19.28,17.03,14.75,12.75,11.09,8.63
5/26/2012 18:10,19.48,19.36,19.01,19.28,17.09,14.69,12.75,11.16,8.63
5/26/2012 18:15,19.48,19.36,19.01,19.28,17.09,14.69,12.75,11.16,8.57
5/26/2012 18:20,19.48,19.36,19.01,19.28,17.03,14.69,12.81,11.28,8.49
5/26/2012 18:25,19.48,19.43,19.01,19.28,17.09,14.69,12.81,11.28,8.49
5/26/2012 18:30,19.48,19.36,19.01,19.22,17.09,14.69,12.81,11.28,8.43
5/26/2012 18:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 18:40,19.42,19.36,19.01,19.16,17.09,14.69,12.81,11.28,8.49
5/26/2012 18:45,19.48,19.36,19.01,19.22,17.16,14.69,12.88,11.28,8.57
5/26/2012 18:50,19.42,19.36,19.01,19.22,17.16,14.69,12.88,11.28,8.49
5/26/2012 18:55,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 19:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 19:05,19.42,19.3,19.01,19.22,17.22,14.69,12.81,11.34,8.49
5/26/2012 19:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 19:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 19:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 19:25,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 19:30,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 19:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 19:40,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 19:45,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 19:50,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 19:55,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 20:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 20:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 20:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 20:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 20:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 20:25,19.36,19.36,19.01,19.22,17.16,14.75,12.75,11.28,8.49
5/26/2012 20:30,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 20:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 20:40,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 20:45,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 20:50,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5/26/2012 20:55,19.29,19.36,19.01,19.16,17.16,14.75,12.88,11.16,8.57
5/26/2012 21:00,19.29,19.3,19.01,19.22,17.16,14.75,12.81,11.16,8.57
5/26/2012 21:05,19.23,19.36,19.01,19.22,17.09,14.81,12.81,11.22,8.57
5/26/2012 21:10,19.23,19.36,19.01,19.16,17.09,14.81,12.75,11.22,8.57
5/26/2012 21:15,19.23,19.36,19.01,19.16,17.03,14.81,12.75,11.22,8.57
5/26/2012 21:20,19.23,19.36,19.01,19.16,16.97,14.81,12.75,11.28,8.57
5/26/2012 21:25,19.23,19.36,19.01,19.16,16.97,14.81,12.75,11.28,8.63
5/26/2012 21:30,19.23,19.36,19.01,19.09,16.97,14.81,12.75,11.34,8.63
5/26/2012 21:35,19.17,19.36,19.01,19.16,16.97,14.75,12.81,11.28,8.57
5/26/2012 21:40,19.17,19.36,19.01,19.09,16.97,14.75,12.88,11.34,8.49
5/26/2012 21:45,19.17,19.3,19.01,19.16,17.03,14.69,12.88,11.34,8.49
5/26/2012 21:50,19.17,19.3,19.01,19.09,17.09,14.69,12.88,11.34,8.43
5/26/2012 21:55,19.17,19.3,19.01,19.09,17.09,14.69,12.88,11.34,8.49
5/26/2012 22:00,19.17,19.3,19.01,19.03,17.16,14.69,12.81,11.28,8.49
5/26/2012 22:05,19.11,19.3,19.01,19.09,17.16,14.69,12.88,11.28,8.49
5/26/2012 22:10,19.11,19.3,19.01,19.09,17.16,14.69,12.88,11.22,8.43
5/26/2012 22:15,19.11,19.3,19.01,19.09,17.16,14.69,12.88,11.22,8.43
5/26/2012 22:20,19.11,19.3,19.01,19.03,17.16,14.69,12.88,11.22,8.43
5/26/2012 22:25,19.11,19.3,19.01,19.03,17.09,14.69,12.88,11.22,8.49
5/26/2012 22:30,19.11,19.3,19.01,19.03,17.09,14.69,12.88,11.22,8.57
5/26/2012 22:35,19.04,19.3,19.01,19.09,17.09,14.69,12.94,11.16,8.57
5/26/2012 22:40,19.04,19.3,19.01,19.09,17.03,14.69,12.94,11.16,8.63
5/26/2012 22:45,19.04,19.3,19.01,19.09,17.09,14.69,12.94,11.09,8.63
5/26/2012 22:50,19.04,19.3,19.01,19.09,17.09,14.69,12.94,11.03,8.63
5/26/2012 22:55,19.04,19.3,19.01,19.09,17.16,14.69,12.88,11.03,8.63
5/26/2012 23:00,19.04,19.3,19.01,19.09,17.16,14.69,12.81,11.03,8.63
5/26/2012 23:05,19.04,19.3,19.01,19.09,17.16,14.69,12.81,11.03,8.63
5/26/2012 23:10,19.04,19.3,19.01,19.09,17.16,14.75,12.81,11.03,8.57
5/26/2012 23:15,18.98,19.3,19.01,19.03,17.09,14.75,12.81,11.03,8.57
5/26/2012 23:20,18.98,19.3,19.01,19.03,17.03,14.75,12.88,11.03,8.49
5/26/2012 23:25,18.98,19.24,19.01,19.03,17.03,14.75,12.81,11.03,8.49
5/26/2012 23:30,18.98,19.24,19.01,18.97,17.09,14.75,12.88,11.16,8.49
5/26/2012 23:35,18.98,19.24,18.95,19.03,17.09,14.75,12.81,11.22,8.49
5/26/2012 23:40,18.98,19.24,18.95,18.97,17.09,14.75,12.88,11.28,8.43
5/26/2012 23:45,18.98,19.24,18.95,18.97,17.16,14.62,12.88,11.34,8.43
5/26/2012 23:50,18.98,19.24,19.01,19.03,17.16,14.56,12.88,11.34,8.49
5/26/2012 23:55,18.92,19.24,19.01,19.03,17.22,14.49,12.88,11.34,8.49
5/27/2012 0:00,18.92,19.18,19.01,19.03,17.22,14.56,12.81,11.28,8.49
5/27/2012 0:05,18.92,19.18,19.01,19.03,17.22,14.69,12.81,11.28,8.49
5/27/2012 0:10,18.92,19.24,18.95,18.97,17.16,14.75,12.81,11.22,8.49
5/27/2012 0:15,18.92,19.24,18.95,18.97,17.09,14.75,12.81,11.22,8.49
5/27/2012 0:20,18.92,19.18,18.95,18.97,17.03,14.75,12.88,11.22,8.57
5/27/2012 0:25,18.86,19.18,18.95,18.91,17.03,14.69,12.94,11.22,8.57
5/27/2012 0:30,18.86,19.18,18.95,18.97,17.03,14.75,12.94,11.16,8.57
5/27/2012 0:35,18.86,19.18,18.95,18.97,17.03,14.69,12.88,11.09,8.49
5/27/2012 0:40,18.86,19.11,18.95,18.97,17.03,14.75,12.88,11.09,8.49
5/27/2012 0:45,18.86,19.11,18.95,19.03,17.09,14.75,12.81,11.09,8.57
5/27/2012 0:50,18.86,19.11,19.01,19.03,17.09,14.75,12.75,11.09,8.69
5/27/2012 0:55,18.86,19.11,18.95,18.97,17.16,14.75,12.75,11.09,8.69
5/27/2012 1:00,18.86,19.11,18.95,19.03,17.16,14.75,12.75,11.09,8.57
5/27/2012 1:05,18.79,19.11,18.95,19.03,17.09,14.75,12.75,11.16,8.57
5/27/2012 1:10,18.79,19.11,18.95,18.97,17.09,14.75,12.81,11.22,8.63
5/27/2012 1:15,18.79,19.11,18.95,19.03,17.09,14.75,12.88,11.22,8.63
5/27/2012 1:20,18.79,19.05,18.95,18.97,17.03,14.69,12.94,11.22,8.57
5/27/2012 1:25,18.79,19.05,18.95,19.03,17.03,14.69,12.94,11.22,8.57
5/27/2012 1:30,18.73,19.05,18.95,18.91,17.09,14.69,12.94,11.16,8.57
5/27/2012 1:35,18.73,19.05,18.89,18.97,17.09,14.69,12.88,11.16,8.49
5/27/2012 1:40,18.73,19.05,18.95,18.97,17.16,14.62,12.81,11.22,8.49
5/27/2012 1:45,18.73,19.05,18.95,18.97,17.22,14.62,12.75,11.16,8.49
5/27/2012 1:50,18.73,18.99,18.89,18.97,17.28,14.62,12.81,11.16,8.49
5/27/2012 1:55,18.73,18.99,18.95,18.97,17.28,14.62,12.81,11.09,8.57
5/27/2012 2:00,18.73,18.99,18.89,18.97,17.22,14.69,12.81,11.16,8.63
5/27/2012 2:05,18.73,18.99,18.89,18.97,17.22,14.69,12.81,11.22,8.63
5/27/2012 2:10,18.67,18.99,18.89,18.97,17.28,14.62,12.81,11.22,8.63
5/27/2012 2:15,18.67,18.93,18.95,18.97,17.22,14.75,12.88,11.22,8.57
5/27/2012 2:20,18.67,18.99,18.89,18.97,17.16,14.75,12.94,11.16,8.57
5/27/2012 2:25,18.67,18.99,18.89,18.97,17.03,14.75,12.94,11.16,8.49
5/27/2012 2:30,18.67,18.93,18.89,18.91,16.97,14.75,13,11.22,8.49
5/27/2012 2:35,18.67,18.93,18.89,18.91,17.03,14.75,12.94,11.28,8.49
5/27/2012 2:40,18.67,18.93,18.89,18.97,17.03,14.75,12.88,11.28,8.43
5/27/2012 2:45,18.67,18.93,18.89,18.84,17.09,14.75,12.81,11.22,8.43
5/27/2012 2:50,18.67,18.93,18.89,18.84,17.09,14.75,12.75,11.22,8.49
5/27/2012 2:55,18.6,18.93,18.82,18.84,17.03,14.75,12.81,11.28,8.57
5/27/2012 3:00,18.6,18.93,18.89,18.78,16.97,14.69,12.88,11.22,8.63
5/27/2012 3:05,18.6,18.93,18.82,18.84,16.97,14.69,12.88,11.28,8.57
5/27/2012 3:10,18.6,18.93,18.82,18.84,17.03,14.75,12.88,11.28,8.57
5/27/2012 3:15,18.6,18.93,18.82,18.84,17.09,14.81,12.75,11.28,8.57
5/27/2012 3:20,18.6,18.86,18.82,18.84,17.16,14.87,12.75,11.22,8.57
5/27/2012 3:25,18.6,18.86,18.82,18.84,17.28,14.87,12.81,11.16,8.49
5/27/2012 3:30,18.6,18.86,18.82,18.84,17.28,14.87,12.69,11.16,8.49
5/27/2012 3:35,18.6,18.86,18.82,18.84,17.22,14.75,12.63,11.22,8.49
5/27/2012 3:40,18.53,18.86,18.82,18.84,17.16,14.75,12.63,11.16,8.49
5/27/2012 3:45,18.6,18.86,18.82,18.84,17.22,14.69,12.69,11.16,8.57
5/27/2012 3:50,18.53,18.86,18.82,18.84,17.22,14.75,12.81,11.16,8.57
5/27/2012 3:55,18.53,18.79,18.76,18.91,17.34,14.69,12.88,11.22,8.49
5/27/2012 4:00,18.53,18.79,18.76,18.91,17.28,14.62,12.88,11.22,8.49
5/27/2012 4:05,18.53,18.79,18.76,18.97,17.28,14.62,12.88,11.16,8.49
5/27/2012 4:10,18.53,18.79,18.76,19.03,17.16,14.69,12.88,11.16,8.63
5/27/2012 4:15,18.53,18.79,18.76,19.03,17.09,14.69,12.94,11.16,8.69
5/27/2012 4:20,18.53,18.79,18.76,19.03,17.03,14.75,12.94,11.09,8.69
5/27/2012 4:25,18.53,18.79,18.76,18.97,17.09,14.81,12.88,11.03,8.63
5/27/2012 4:30,18.53,18.79,18.76,18.97,17.09,14.81,12.88,11.09,8.69
5/27/2012 4:35,18.53,18.79,18.76,18.97,17.03,14.81,12.88,11.09,8.63
5/27/2012 4:40,18.53,18.79,18.76,18.97,17.03,14.87,12.94,11.09,8.63
5/27/2012 4:45,18.47,18.79,18.76,18.97,17.03,14.87,12.94,11.16,8.63
5/27/2012 4:50,18.47,18.79,18.76,18.97,17.03,14.81,12.94,11.16,8.57
5/27/2012 4:55,18.47,18.73,18.7,18.97,17.03,14.81,12.94,11.16,8.57
5/27/2012 5:00,18.47,18.73,18.7,18.91,17.03,14.75,12.94,11.16,8.63
5/27/2012 5:05,18.47,18.79,18.76,18.97,17.03,14.75,12.81,11.22,8.57
5/27/2012 5:10,18.47,18.73,18.7,18.97,17.16,14.75,12.81,11.22,8.49
5/27/2012 5:15,18.47,18.73,18.7,18.97,17.09,14.75,12.75,11.22,8.43
5/27/2012 5:20,18.47,18.73,18.7,18.97,17.09,14.75,12.69,11.28,8.43
5/27/2012 5:25,18.47,18.73,18.7,18.91,17.09,14.75,12.69,11.34,8.49
5/27/2012 5:30,18.47,18.73,18.7,18.91,17.09,14.69,12.75,11.34,8.49
5/27/2012 5:35,18.47,18.73,18.7,18.97,17.09,14.69,12.88,11.34,8.49
5/27/2012 5:40,18.47,18.73,18.7,19.03,17.16,14.69,12.88,11.22,8.49
5/27/2012 5:45,18.47,18.73,18.7,19.03,17.16,14.69,12.94,11.22,8.43
5/27/2012 5:50,18.47,18.73,18.7,18.97,17.16,14.62,13,11.22,8.49
5/27/2012 5:55,18.41,18.73,18.7,18.97,17.22,14.62,13.06,11.22,8.49
5/27/2012 6:00,18.47,18.73,18.7,18.97,17.16,14.62,13.06,11.22,8.49
5/27/2012 6:05,18.41,18.73,18.7,18.91,17.16,14.69,13,11.16,8.57
5/27/2012 6:10,18.41,18.73,18.7,18.91,17.16,14.75,13,11.09,8.57
5/27/2012 6:15,18.41,18.73,18.64,18.91,17.09,14.81,12.94,11.09,8.63
5/27/2012 6:20,18.41,18.73,18.7,18.91,17.09,14.81,12.94,11.16,8.63
5/27/2012 6:25,18.41,18.73,18.7,18.91,17.16,14.75,12.94,11.16,8.63
5/27/2012 6:30,18.41,18.67,18.64,18.91,17.16,14.75,12.94,11.22,8.57
5/27/2012 6:35,18.41,18.73,18.64,18.97,17.22,14.75,12.94,11.22,8.57
5/27/2012 6:40,18.41,18.67,18.64,18.97,17.22,14.75,12.88,11.22,8.57
5/27/2012 6:45,18.41,18.67,18.64,18.97,17.22,14.75,12.81,11.22,8.57
5/27/2012 6:50,18.41,18.73,18.64,18.97,17.22,14.69,12.81,11.22,8.49
5/27/2012 6:55,18.41,18.67,18.64,18.91,17.22,14.75,12.75,11.22,8.49
5/27/2012 7:00,18.41,18.67,18.64,18.91,17.22,14.75,12.75,11.22,8.49
5/27/2012 7:05,18.41,18.67,18.64,18.91,17.22,14.81,12.75,11.22,8.49
5/27/2012 7:10,18.41,18.67,18.64,18.91,17.09,14.81,12.75,11.22,8.49
5/27/2012 7:15,18.41,18.67,18.64,18.91,17.03,14.81,12.88,11.16,8.57
5/27/2012 7:20,18.41,18.67,18.64,18.91,17.09,14.81,12.88,11.16,8.57
5/27/2012 7:25,18.41,18.67,18.64,18.97,17.16,14.75,12.88,11.16,8.57
5/27/2012 7:30,18.41,18.67,18.64,18.97,17.09,14.81,12.88,11.22,8.57
5/27/2012 7:35,18.41,18.67,18.64,18.97,17.09,14.81,12.88,11.28,8.49
5/27/2012 7:40,18.41,18.67,18.64,19.03,17.16,14.81,12.88,11.28,8.49
5/27/2012 7:45,18.41,18.67,18.64,19.03,17.16,14.81,12.88,11.22,8.63
5/27/2012 7:50,18.41,18.67,18.64,19.03,17.09,14.81,12.88,11.16,8.63
5/27/2012 7:55,18.41,18.67,18.64,19.09,17.09,14.81,12.88,11.16,8.63
5/27/2012 8:00,18.41,18.67,18.64,19.03,17.09,14.81,12.94,11.16,8.63
5/27/2012 8:05,18.41,18.67,18.64,19.03,17.16,14.75,12.94,11.22,8.63
5/27/2012 8:10,18.41,18.67,18.64,19.09,17.16,14.75,12.94,11.28,8.63
5/27/2012 8:15,18.41,18.67,18.64,18.97,17.09,14.75,12.94,11.28,8.63
5/27/2012 8:20,18.41,18.67,18.64,19.03,17.09,14.69,12.94,11.34,8.57
5/27/2012 8:25,18.41,18.67,18.64,19.03,17.09,14.69,12.94,11.34,8.49
5/27/2012 8:30,18.41,18.67,18.64,18.97,17.09,14.69,12.88,11.28,8.49
5/27/2012 8:35,18.41,18.67,18.64,18.97,17.16,14.75,12.81,11.22,8.49
5/27/2012 8:40,18.41,18.67,18.64,18.97,17.22,14.75,12.75,11.16,8.49
5/27/2012 8:45,18.41,18.67,18.64,18.97,17.28,14.75,12.75,11.16,8.49
5/27/2012 8:50,18.41,18.73,18.64,18.97,17.22,14.75,12.81,11.16,8.49
5/27/2012 8:55,18.41,18.73,18.64,19.03,17.22,14.75,12.81,11.16,8.57
5/27/2012 9:00,18.41,18.73,18.64,18.91,17.22,14.75,12.81,11.16,8.57
5/27/2012 9:05,18.41,18.67,18.64,19.03,17.16,14.75,12.88,11.16,8.63
