Date,Time,AirTemp,WindSpeed,PAR
2012-08-15,19:45,22.369,1.48,13.7
2012-08-15,19:50,22.298,1.48,8.7
2012-08-15,19:55,22.25,1.48,6.2
2012-08-15,20:00,22.154,0.93,3.7
2012-08-15,20:05,22.13,1.48,3.7
2012-08-15,20:10,22.058,1.3,1.2
2012-08-15,20:15,22.058,1.48,1.2
2012-08-15,20:20,21.939,1.67,1.2
2012-08-15,20:25,21.772,1.3,1.2
2012-08-15,20:30,21.604,1.11,1.2
2012-08-15,20:35,21.437,1.48,1.2
2012-08-15,20:40,21.413,1.67,1.2
2012-08-15,20:45,21.294,1.67,1.2
2012-08-15,20:50,21.199,1.67,1.2
2012-08-15,20:55,21.151,0.93,1.2
2012-08-15,21:00,21.079,1.3,1.2
2012-08-15,21:05,21.032,1.48,1.2
2012-08-15,21:10,20.984,1.48,1.2
2012-08-15,21:15,20.96,1.67,1.2
2012-08-15,21:20,20.936,1.67,1.2
2012-08-15,21:25,20.913,1.67,1.2
2012-08-15,21:30,20.936,2.04,1.2
2012-08-15,21:35,20.913,1.67,1.2
2012-08-15,21:40,20.817,1.48,1.2
2012-08-15,21:45,20.77,1.67,1.2
2012-08-15,21:50,20.817,1.67,1.2
2012-08-15,21:55,20.841,1.86,1.2
2012-08-15,22:00,20.817,1.86,1.2
2012-08-15,22:05,20.817,1.86,1.2
2012-08-15,22:10,20.865,2.04,1.2
2012-08-15,22:15,20.841,1.67,1.2
2012-08-15,22:20,20.841,1.67,1.2
2012-08-15,22:25,20.793,1.67,1.2
2012-08-15,22:30,20.793,1.48,1.2
2012-08-15,22:35,20.793,1.11,1.2
2012-08-15,22:40,20.793,1.3,1.2
2012-08-15,22:45,20.817,1.48,1.2
2012-08-15,22:50,20.817,1.86,1.2
2012-08-15,22:55,20.722,1.3,1.2
2012-08-15,23:00,20.698,1.86,1.2
2012-08-15,23:05,20.603,1.86,1.2
2012-08-15,23:10,20.507,1.67,1.2
2012-08-15,23:15,20.46,1.3,1.2
2012-08-15,23:20,20.412,1.67,1.2
2012-08-15,23:25,20.341,0.93,1.2
2012-08-15,23:30,20.341,1.11,1.2
2012-08-15,23:35,20.341,1.67,1.2
2012-08-15,23:40,20.293,1.48,1.2
2012-08-15,23:45,20.341,1.67,1.2
2012-08-15,23:50,20.365,1.3,1.2
2012-08-15,23:55,20.341,1.67,1.2
2012-08-16,00:00,20.341,1.3,1.2
2012-08-16,00:05,20.317,1.48,1.2
2012-08-16,00:10,20.269,1.11,1.2
2012-08-16,00:15,20.246,1.3,1.2
2012-08-16,00:20,20.222,1.48,1.2
2012-08-16,00:25,20.269,2.04,1.2
2012-08-16,00:30,19.532,1.67,1.2
2012-08-16,00:35,18.937,1.11,1.2
2012-08-16,00:40,18.961,1.3,1.2
2012-08-16,00:45,18.794,0.74,1.2
2012-08-16,00:50,18.961,0.56,1.2
2012-08-16,00:55,18.889,0.56,1.2
2012-08-16,01:00,18.794,0.56,1.2
2012-08-16,01:05,18.889,0.74,1.2
2012-08-16,01:10,19.008,1.11,1.2
2012-08-16,01:15,19.103,0.93,1.2
2012-08-16,01:20,19.318,1.3,1.2
2012-08-16,01:25,19.365,1.67,1.2
2012-08-16,01:30,19.389,1.3,1.2
2012-08-16,01:35,19.579,1.3,1.2
2012-08-16,01:40,19.651,1.67,1.2
2012-08-16,01:45,19.841,1.3,1.2
2012-08-16,01:50,20.126,1.48,1.2
2012-08-16,01:55,19.912,0.93,1.2
2012-08-16,02:00,19.936,1.3,1.2
2012-08-16,02:05,19.413,1.3,1.2
2012-08-16,02:10,18.866,1.11,1.2
2012-08-16,02:15,18.271,0.74,1.2
2012-08-16,02:20,18.343,0.37,1.2
2012-08-16,02:25,18.152,0.74,1.2
2012-08-16,02:30,18.105,0,1.2
2012-08-16,02:35,17.867,0,1.2
2012-08-16,02:40,17.915,0,1.2
2012-08-16,02:45,17.962,0,1.2
2012-08-16,02:50,18.129,0.19,1.2
2012-08-16,02:55,18.176,0.74,1.2
2012-08-16,03:00,18.152,0.56,1.2
2012-08-16,03:05,18.105,1.11,1.2
2012-08-16,03:10,18.176,1.11,1.2
2012-08-16,03:15,18.105,0.93,1.2
2012-08-16,03:20,18.081,0.93,1.2
2012-08-16,03:25,18.01,0.93,1.2
2012-08-16,03:30,17.986,0.56,1.2
2012-08-16,03:35,17.843,0.93,1.2
2012-08-16,03:40,17.796,1.11,1.2
2012-08-16,03:45,17.772,0.74,1.2
2012-08-16,03:50,17.724,0.74,1.2
2012-08-16,03:55,17.701,0.93,1.2
2012-08-16,04:00,17.653,0.74,1.2
2012-08-16,04:05,17.629,0.93,1.2
2012-08-16,04:10,17.534,1.11,1.2
2012-08-16,04:15,17.582,0.56,1.2
2012-08-16,04:20,17.605,0.37,1.2
2012-08-16,04:25,17.582,0.56,1.2
2012-08-16,04:30,17.605,0.56,1.2
2012-08-16,04:35,17.605,0.93,1.2
2012-08-16,04:40,17.724,0.37,1.2
2012-08-16,04:45,17.724,0.56,1.2
2012-08-16,04:50,17.701,0.74,1.2
2012-08-16,04:55,17.796,0.19,1.2
2012-08-16,05:00,17.653,0.74,1.2
2012-08-16,05:05,17.701,0.74,1.2
2012-08-16,05:10,17.701,1.11,1.2
2012-08-16,05:15,17.724,1.11,1.2
2012-08-16,05:20,17.796,0.74,1.2
2012-08-16,05:25,17.772,0.93,1.2
2012-08-16,05:30,17.724,1.3,1.2
2012-08-16,05:35,17.772,0.93,1.2
2012-08-16,05:40,17.701,1.3,1.2
2012-08-16,05:45,17.772,1.3,1.2
2012-08-16,05:50,17.724,0.93,1.2
2012-08-16,05:55,17.629,1.11,1.2
2012-08-16,06:00,17.796,0.56,1.2
2012-08-16,06:05,17.605,0.74,1.2
2012-08-16,06:10,17.439,1.48,1.2
2012-08-16,06:15,17.463,1.3,1.2
2012-08-16,06:20,17.32,1.48,3.7
2012-08-16,06:25,17.272,1.3,6.2
2012-08-16,06:30,17.106,1.48,11.2
2012-08-16,06:35,17.106,1.3,11.2
2012-08-16,06:40,17.034,1.3,28.7
2012-08-16,06:45,16.987,1.48,38.7
2012-08-16,06:50,17.011,1.11,41.2
2012-08-16,06:55,16.915,1.3,51.2
2012-08-16,07:00,16.844,1.67,48.7
2012-08-16,07:05,16.868,0.93,98.7
2012-08-16,07:10,16.892,1.48,153.7
2012-08-16,07:15,16.868,1.11,71.2
2012-08-16,07:20,16.773,1.11,43.7
2012-08-16,07:25,16.725,1.67,28.7
2012-08-16,07:30,16.63,1.48,23.7
2012-08-16,07:35,16.487,2.04,21.2
2012-08-16,07:40,16.392,1.67,38.7
2012-08-16,07:45,16.272,1.86,83.7
2012-08-16,07:50,16.249,1.67,193.7
2012-08-16,07:55,16.296,1.86,191.2
2012-08-16,08:00,16.034,2.04,163.7
2012-08-16,08:05,15.915,2.04,171.2
2012-08-16,08:10,15.461,2.78,226.2
2012-08-16,08:15,15.39,2.04,233.7
2012-08-16,08:20,15.342,2.04,236.2
2012-08-16,08:25,15.557,1.67,363.7
2012-08-16,08:30,15.557,1.67,348.7
2012-08-16,08:35,15.629,1.67,298.7
2012-08-16,08:40,15.509,1.48,216.2
2012-08-16,08:45,15.247,2.23,301.2
2012-08-16,08:50,15.294,2.23,221.2
2012-08-16,08:55,15.294,1.48,173.7
2012-08-16,09:00,15.103,1.86,336.2
2012-08-16,09:05,15.175,1.67,276.2
2012-08-16,09:10,15.175,1.86,258.7
2012-08-16,09:15,15.055,2.23,273.7
2012-08-16,09:20,15.127,1.86,238.7
2012-08-16,09:25,15.127,1.86,243.7
2012-08-16,09:30,14.888,2.23,283.7
2012-08-16,09:35,15.055,1.3,291.2
2012-08-16,09:40,14.84,2.6,308.7
2012-08-16,09:45,14.984,1.86,306.2
2012-08-16,09:50,14.864,1.48,406.2
2012-08-16,09:55,15.103,2.04,463.7
2012-08-16,10:00,15.366,2.04,643.7
2012-08-16,10:05,15.629,1.67,561.2
2012-08-16,10:10,15.7,1.48,486.2
2012-08-16,10:15,15.031,2.04,443.7
2012-08-16,10:20,15.031,2.04,521.2
2012-08-16,10:25,14.912,2.04,536.2
2012-08-16,10:30,15.079,1.48,788.7
2012-08-16,10:35,15.485,1.67,573.7
2012-08-16,10:40,16.177,1.3,953.7
2012-08-16,10:45,15.7,2.41,686.2
2012-08-16,10:50,15.199,2.6,686.2
2012-08-16,10:55,15.031,2.04,501.2
2012-08-16,11:00,15.485,1.86,803.7
2012-08-16,11:05,15.629,1.86,706.2
2012-08-16,11:10,15.986,1.86,803.7
2012-08-16,11:15,16.201,1.86,668.7
2012-08-16,11:20,15.676,2.6,543.7
2012-08-16,11:25,15.366,2.41,411.2
2012-08-16,11:30,15.461,1.86,996.2
2012-08-16,11:35,15.986,2.23,871.2
2012-08-16,11:40,16.534,1.86,893.7
2012-08-16,11:45,16.439,1.86,696.2
2012-08-16,11:50,16.463,1.86,371.2
2012-08-16,11:55,16.129,1.86,288.7
2012-08-16,12:00,15.915,1.86,1001.2
2012-08-16,12:05,16.201,2.41,753.7
2012-08-16,12:10,16.392,2.78,426.2
2012-08-16,12:15,16.082,2.04,421.2
2012-08-16,12:20,16.225,1.86,611.2
2012-08-16,12:25,16.272,2.04,708.7
2012-08-16,12:30,16.225,2.97,761.2
2012-08-16,12:35,16.058,3.15,896.2
2012-08-16,12:40,16.344,2.41,748.7
2012-08-16,12:45,16.677,2.41,1663.7
2012-08-16,12:50,16.487,3.15,711.2
2012-08-16,12:55,16.654,2.6,458.7
2012-08-16,13:00,16.463,1.67,453.7
2012-08-16,13:05,16.582,2.23,1088.7
2012-08-16,13:10,17.344,2.23,1243.7
2012-08-16,13:15,17.272,2.41,648.7
2012-08-16,13:20,17.344,1.67,241.2
2012-08-16,13:25,16.868,2.04,508.7
2012-08-16,13:30,17.225,1.3,496.2
2012-08-16,13:35,16.963,1.86,926.2
2012-08-16,13:40,17.177,2.41,1118.7
2012-08-16,13:45,17.058,2.23,293.7
2012-08-16,13:50,16.796,2.41,908.7
2012-08-16,13:55,17.249,2.97,891.2
2012-08-16,14:00,17.891,2.6,1548.7
2012-08-16,14:05,17.201,2.6,296.2
2012-08-16,14:10,16.892,2.41,246.2
2012-08-16,14:15,16.511,2.23,548.7
2012-08-16,14:20,17.034,2.6,736.2
2012-08-16,14:25,17.463,2.41,1876.2
2012-08-16,14:30,18.081,2.04,928.7
2012-08-16,14:35,17.653,3.34,1468.7
2012-08-16,14:40,17.32,2.97,2273.7
2012-08-16,14:45,17.344,3.34,898.7
2012-08-16,14:50,17.486,2.97,1016.2
2012-08-16,14:55,17.938,2.6,1368.7
2012-08-16,15:00,17.629,2.97,1216.2
2012-08-16,15:05,17.534,3.15,721.2
2012-08-16,15:10,17.891,2.04,578.7
2012-08-16,15:15,17.249,2.97,281.2
2012-08-16,15:20,16.987,3.15,466.2
2012-08-16,15:25,17.082,2.41,201.2
2012-08-16,15:30,16.606,2.23,451.2
2012-08-16,15:35,17.034,1.3,568.7
2012-08-16,15:40,16.749,2.23,246.2
2012-08-16,15:45,16.344,1.86,571.2
2012-08-16,15:50,16.582,2.23,773.7
2012-08-16,15:55,16.487,2.23,618.7
2012-08-16,16:00,16.82,2.04,378.7
2012-08-16,16:05,16.796,1.86,238.7
2012-08-16,16:10,16.534,2.23,203.7
2012-08-16,16:15,16.344,2.04,266.2
2012-08-16,16:20,16.32,2.41,363.7
2012-08-16,16:25,16.487,2.23,161.2
2012-08-16,16:30,16.177,2.23,226.2
2012-08-16,16:35,16.034,1.67,288.7
2012-08-16,16:40,16.034,2.04,331.2
2012-08-16,16:45,16.058,2.04,241.2
2012-08-16,16:50,15.724,1.67,208.7
2012-08-16,16:55,15.724,1.48,301.2
2012-08-16,17:00,15.963,1.48,471.2
2012-08-16,17:05,16.153,1.86,311.2
2012-08-16,17:10,16.177,1.86,251.2
2012-08-16,17:15,15.986,1.86,191.2
2012-08-16,17:20,15.461,2.41,156.2
2012-08-16,17:25,15.318,1.67,401.2
2012-08-16,17:30,15.891,2.23,856.2
2012-08-16,17:35,16.344,2.23,896.2
2012-08-16,17:40,16.01,1.86,196.2
2012-08-16,17:45,15.7,2.04,191.2
2012-08-16,17:50,14.912,2.6,308.7
2012-08-16,17:55,14.96,1.67,158.7
2012-08-16,18:00,15.151,1.67,708.7
2012-08-16,18:05,15.867,1.67,276.2
2012-08-16,18:10,15.986,2.23,323.7
2012-08-16,18:15,15.318,1.67,243.7
2012-08-16,18:20,15.055,1.86,116.2
2012-08-16,18:25,14.888,1.86,108.7
2012-08-16,18:30,14.649,1.48,171.2
2012-08-16,18:35,14.768,1.67,148.7
2012-08-16,18:40,14.721,1.3,156.2
2012-08-16,18:45,14.673,2.04,158.7
2012-08-16,18:50,14.84,2.04,131.2
2012-08-16,18:55,14.936,2.04,171.2
2012-08-16,19:00,15.27,1.11,128.7
2012-08-16,19:05,15.079,1.86,78.7
2012-08-16,19:10,15.031,1.3,93.7
2012-08-16,19:15,14.984,1.67,83.7
2012-08-16,19:20,15.055,1.11,56.2
2012-08-16,19:25,14.984,2.04,63.7
2012-08-16,19:30,15.031,1.86,48.7
2012-08-16,19:35,14.888,2.04,51.2
2012-08-16,19:40,14.816,2.23,41.2
2012-08-16,19:45,14.792,2.41,33.7
2012-08-16,19:50,14.721,1.48,21.2
2012-08-16,19:55,14.601,1.67,16.2
2012-08-16,20:00,14.601,1.67,8.7
2012-08-16,20:05,14.673,1.67,6.2
2012-08-16,20:10,14.721,1.48,3.7
2012-08-16,20:15,14.601,1.86,1.2
2012-08-16,20:20,14.553,1.86,1.2
2012-08-16,20:25,14.577,1.86,1.2
2012-08-16,20:30,14.601,2.6,1.2
2012-08-16,20:35,14.673,2.04,1.2
2012-08-16,20:40,14.529,1.3,1.2
2012-08-16,20:45,14.481,1.48,1.2
2012-08-16,20:50,14.433,1.48,1.2
2012-08-16,20:55,14.433,1.3,1.2
2012-08-16,21:00,14.361,1.3,1.2
2012-08-16,21:05,14.242,1.48,1.2
2012-08-16,21:10,14.194,1.11,1.2
2012-08-16,21:15,14.29,1.3,1.2
2012-08-16,21:20,14.242,2.04,1.2
2012-08-16,21:25,14.266,1.67,1.2
2012-08-16,21:30,14.194,1.3,1.2
2012-08-16,21:35,14.218,1.48,1.2
2012-08-16,21:40,14.17,0.93,1.2
2012-08-16,21:45,14.074,0.93,1.2
2012-08-16,21:50,14.361,0.56,1.2
2012-08-16,21:55,14.098,1.11,1.2
2012-08-16,22:00,14.002,1.67,1.2
2012-08-16,22:05,13.81,1.3,1.2
2012-08-16,22:10,13.329,2.04,1.2
2012-08-16,22:15,12.823,2.04,1.2
2012-08-16,22:20,12.847,1.11,1.2
2012-08-16,22:25,12.751,0.93,1.2
2012-08-16,22:30,12.992,0.74,1.2
2012-08-16,22:35,12.944,0.93,1.2
2012-08-16,22:40,12.968,1.86,1.2
2012-08-16,22:45,12.896,1.86,1.2
2012-08-16,22:50,12.92,1.3,1.2
2012-08-16,22:55,12.799,0.56,1.2
2012-08-16,23:00,12.703,0.56,1.2
2012-08-16,23:05,12.751,1.11,1.2
2012-08-16,23:10,12.751,0.37,1.2
2012-08-16,23:15,12.823,0.37,1.2
2012-08-16,23:20,12.799,0.74,1.2
2012-08-16,23:25,12.823,0.93,1.2
2012-08-16,23:30,12.847,0.56,1.2
2012-08-16,23:35,12.534,1.48,1.2
2012-08-16,23:40,12.34,2.41,1.2
2012-08-16,23:45,12.316,1.86,1.2
2012-08-16,23:50,12.171,1.67,1.2
2012-08-16,23:55,11.977,1.67,1.2
2012-08-17,00:00,12.001,1.3,1.2
2012-08-17,00:05,11.88,1.3,1.2
2012-08-17,00:10,11.88,1.11,1.2
2012-08-17,00:15,11.88,0.74,1.2
2012-08-17,00:20,12.074,0.56,1.2
2012-08-17,00:25,11.856,0.74,1.2
2012-08-17,00:30,11.759,1.11,1.2
2012-08-17,00:35,11.904,0.74,1.2
2012-08-17,00:40,11.904,0.37,1.2
2012-08-17,00:45,11.783,0.56,1.2
2012-08-17,00:50,11.759,0.74,1.2
2012-08-17,00:55,12.025,0.37,1.2
2012-08-17,01:00,12.025,0.93,1.2
2012-08-17,01:05,11.662,0.74,1.2
2012-08-17,01:10,11.783,0.74,1.2
2012-08-17,01:15,11.686,0.74,1.2
2012-08-17,01:20,11.613,0.93,1.2
2012-08-17,01:25,11.516,0.93,1.2
2012-08-17,01:30,11.37,0.56,1.2
2012-08-17,01:35,11.321,1.3,1.2
2012-08-17,01:40,11.175,0.74,1.2
2012-08-17,01:45,11.2,0.93,1.2
2012-08-17,01:50,11.078,1.11,1.2
2012-08-17,01:55,11.102,0.93,1.2
2012-08-17,02:00,11.151,0.93,1.2
2012-08-17,02:05,11.005,0.56,1.2
2012-08-17,02:10,10.98,0.74,1.2
2012-08-17,02:15,11.053,0.56,1.2
2012-08-17,02:20,10.638,0.74,1.2
2012-08-17,02:25,10.663,0.74,1.2
2012-08-17,02:30,10.785,0.74,1.2
2012-08-17,02:35,10.516,0.56,1.2
2012-08-17,02:40,10.492,0.37,1.2
2012-08-17,02:45,10.663,0.37,1.2
2012-08-17,02:50,10.222,0.56,1.2
2012-08-17,02:55,10.418,0.37,1.2
2012-08-17,03:00,10.296,0.37,1.2
2012-08-17,03:05,10.247,0.56,1.2
2012-08-17,03:10,9.903,0.74,1.2
2012-08-17,03:15,10.1,0.37,1.2
2012-08-17,03:20,9.829,0.74,1.2
2012-08-17,03:25,9.928,0.37,1.2
2012-08-17,03:30,9.829,0.37,1.2
2012-08-17,03:35,9.558,0.37,1.2
2012-08-17,03:40,9.756,0.19,1.2
2012-08-17,03:45,9.657,0.19,1.2
2012-08-17,03:50,9.435,0.19,1.2
2012-08-17,03:55,9.583,0.19,1.2
2012-08-17,04:00,9.361,0.19,1.2
2012-08-17,04:05,9.213,0.37,1.2
2012-08-17,04:10,9.114,0.19,1.2
2012-08-17,04:15,9.238,0.19,1.2
2012-08-17,04:20,9.163,0,1.2
2012-08-17,04:25,8.99,0,1.2
2012-08-17,04:30,9.188,0,1.2
2012-08-17,04:35,8.99,0,1.2
2012-08-17,04:40,9.139,0,1.2
2012-08-17,04:45,9.064,0,1.2
2012-08-17,04:50,8.916,0.37,1.2
2012-08-17,04:55,8.841,0.19,1.2
2012-08-17,05:00,8.916,0.19,1.2
2012-08-17,05:05,9.287,0.19,1.2
2012-08-17,05:10,9.089,0.19,1.2
2012-08-17,05:15,9.139,0,1.2
2012-08-17,05:20,8.891,0.19,1.2
2012-08-17,05:25,8.817,0.37,1.2
2012-08-17,05:30,8.841,0.37,1.2
2012-08-17,05:35,8.941,0.37,1.2
2012-08-17,05:40,8.891,0.37,1.2
2012-08-17,05:45,8.941,0.19,1.2
2012-08-17,05:50,8.866,0.19,1.2
2012-08-17,05:55,8.99,0.19,3.7
2012-08-17,06:00,8.916,0.37,8.7
2012-08-17,06:05,8.618,0.56,13.7
2012-08-17,06:10,8.543,0.19,18.7
2012-08-17,06:15,8.618,0.37,26.2
2012-08-17,06:20,8.767,0.37,33.7
2012-08-17,06:25,8.593,0.37,41.2
2012-08-17,06:30,8.767,0.74,48.7
2012-08-17,06:35,8.767,0.37,56.2
2012-08-17,06:40,8.717,0.56,63.7
2012-08-17,06:45,8.891,0.56,71.2
2012-08-17,06:50,8.965,0.56,78.7
2012-08-17,06:55,8.965,0.56,83.7
2012-08-17,07:00,9.139,0.56,101.2
2012-08-17,07:05,9.485,0.56,133.7
2012-08-17,07:10,9.558,0.56,163.7
2012-08-17,07:15,10.492,0.56,343.7
2012-08-17,07:20,10.565,1.11,371.2
2012-08-17,07:25,10.712,0.93,393.7
2012-08-17,07:30,10.81,0.93,421.2
2012-08-17,07:35,10.956,0.93,446.2
2012-08-17,07:40,11.175,0.93,473.7
2012-08-17,07:45,11.467,0.74,501.2
2012-08-17,07:50,11.71,0.93,531.2
2012-08-17,07:55,11.662,0.93,558.7
2012-08-17,08:00,11.734,0.93,588.7
2012-08-17,08:05,11.589,1.11,618.7
2012-08-17,08:10,11.71,0.74,646.2
2012-08-17,08:15,11.589,0.93,676.2
2012-08-17,08:20,11.589,1.11,706.2
2012-08-17,08:25,11.492,1.3,738.7
2012-08-17,08:30,11.977,1.3,766.2
2012-08-17,08:35,11.492,2.04,793.7
2012-08-17,08:40,11.637,1.67,823.7
2012-08-17,08:45,12.001,1.48,851.2
2012-08-17,08:50,11.929,1.67,166.2
2012-08-17,08:55,12.122,2.23,151.2
2012-08-17,09:00,12.05,2.04,941.2
2012-08-17,09:05,12.461,1.48,986.2
2012-08-17,09:10,12.968,0.93,1006.2
2012-08-17,09:15,13.281,0.74,1073.7
2012-08-17,09:20,12.654,1.86,636.2
2012-08-17,09:25,12.823,1.48,1168.7
2012-08-17,09:30,12.703,1.86,1418.7
2012-08-17,09:35,12.34,1.67,333.7
2012-08-17,09:40,12.461,1.67,1406.2
2012-08-17,09:45,13.088,1.67,1341.2
2012-08-17,09:50,12.823,1.48,1233.7
2012-08-17,09:55,12.775,1.86,331.2
2012-08-17,10:00,12.992,1.48,296.2
2012-08-17,10:05,13.329,1.67,1291.2
2012-08-17,10:10,13.594,2.23,1298.7
2012-08-17,10:15,13.522,2.6,1273.7
2012-08-17,10:20,13.978,1.86,1321.2
2012-08-17,10:25,13.69,2.6,1276.2
2012-08-17,10:30,14.314,1.67,1363.7
2012-08-17,10:35,14.29,2.04,1378.7
2012-08-17,10:40,14.05,2.04,1396.2
2012-08-17,10:45,14.29,1.86,1416.2
2012-08-17,10:50,14.505,2.41,1433.7
2012-08-17,10:55,14.385,2.04,1451.2
2012-08-17,11:00,14.433,2.78,1466.2
2012-08-17,11:05,14.529,2.6,1478.7
2012-08-17,11:10,15.151,1.48,1491.2
2012-08-17,11:15,14.864,2.23,1508.7
2012-08-17,11:20,14.697,2.41,1526.2
2012-08-17,11:25,14.768,2.41,1536.2
2012-08-17,11:30,15.223,1.67,1548.7
2012-08-17,11:35,15.055,2.41,1558.7
2012-08-17,11:40,15.151,2.23,1571.2
2012-08-17,11:45,14.84,2.41,1581.2
2012-08-17,11:50,15.151,2.04,1596.2
2012-08-17,11:55,15.366,2.04,1603.7
2012-08-17,12:00,15.485,1.67,1611.2
2012-08-17,12:05,15.509,1.67,1621.2
2012-08-17,12:10,15.438,2.23,1626.2
2012-08-17,12:15,15.342,2.6,1631.2
2012-08-17,12:20,15.605,2.41,1633.7
2012-08-17,12:25,15.557,2.6,1643.7
2012-08-17,12:30,16.153,1.3,1648.7
2012-08-17,12:35,15.819,2.78,1651.2
2012-08-17,12:40,15.772,2.23,1653.7
2012-08-17,12:45,16.058,2.23,1656.2
2012-08-17,12:50,15.724,2.78,1658.7
2012-08-17,12:55,16.01,2.6,1658.7
2012-08-17,13:00,15.963,2.41,1653.7
2012-08-17,13:05,15.724,2.6,1656.2
2012-08-17,13:10,16.392,1.48,1656.2
2012-08-17,13:15,16.32,2.41,1653.7
2012-08-17,13:20,15.963,2.78,1648.7
2012-08-17,13:25,16.177,2.23,1646.2
2012-08-17,13:30,16.368,2.41,1641.2
2012-08-17,13:35,16.582,1.86,1636.2
2012-08-17,13:40,16.296,2.23,1631.2
2012-08-17,13:45,16.654,2.04,1621.2
2012-08-17,13:50,16.677,2.41,1613.7
2012-08-17,13:55,16.701,2.23,1608.7
2012-08-17,14:00,16.749,2.04,1598.7
2012-08-17,14:05,16.63,1.86,1591.2
2012-08-17,14:10,16.749,2.04,1581.2
2012-08-17,14:15,16.511,2.23,1568.7
2012-08-17,14:20,17.011,1.67,1556.2
2012-08-17,14:25,17.272,1.67,1546.2
2012-08-17,14:30,16.844,2.78,1533.7
2012-08-17,14:35,16.963,2.6,1518.7
2012-08-17,14:40,16.749,2.41,1506.2
2012-08-17,14:45,17.415,1.86,1491.2
2012-08-17,14:50,17.153,2.6,1473.7
2012-08-17,14:55,17.272,1.86,1461.2
2012-08-17,15:00,17.058,2.04,1446.2
2012-08-17,15:05,17.225,1.86,1426.2
2012-08-17,15:10,17.439,1.67,1408.7
2012-08-17,15:15,17.391,1.67,1391.2
2012-08-17,15:20,17.249,2.23,1368.7
2012-08-17,15:25,17.439,1.48,1348.7
2012-08-17,15:30,17.272,2.78,1328.7
2012-08-17,15:35,17.486,1.48,1311.2
2012-08-17,15:40,17.391,2.23,1286.2
2012-08-17,15:45,17.249,1.86,1266.2
2012-08-17,15:50,17.582,0.74,1246.2
2012-08-17,15:55,17.605,2.04,1221.2
2012-08-17,16:00,17.772,1.3,1201.2
2012-08-17,16:05,17.344,2.23,1178.7
2012-08-17,16:10,17.368,2.41,1153.7
2012-08-17,16:15,17.439,2.23,1136.2
2012-08-17,16:20,17.225,2.04,1108.7
2012-08-17,16:25,17.605,1.86,1083.7
2012-08-17,16:30,17.558,1.67,1056.2
2012-08-17,16:35,17.867,1.86,1031.2
2012-08-17,16:40,17.51,1.86,1008.7
2012-08-17,16:45,17.986,1.3,978.7
2012-08-17,16:50,17.772,1.48,956.2
2012-08-17,16:55,17.463,1.67,926.2
2012-08-17,17:00,17.439,2.04,893.7
2012-08-17,17:05,17.534,1.67,863.7
2012-08-17,17:10,17.415,1.86,846.2
2012-08-17,17:15,17.249,2.23,823.7
2012-08-17,17:20,18.105,1.11,798.7
2012-08-17,17:25,17.486,1.67,476.2
2012-08-17,17:30,17.058,1.67,571.2
2012-08-17,17:35,17.677,1.11,721.2
2012-08-17,17:40,17.677,1.11,718.7
2012-08-17,17:45,17.819,1.3,696.2
2012-08-17,17:50,17.843,1.11,661.2
2012-08-17,17:55,17.938,1.3,626.2
2012-08-17,18:00,18.033,1.3,576.2
2012-08-17,18:05,17.701,1.67,538.7
2012-08-17,18:10,17.558,1.48,508.7
2012-08-17,18:15,17.819,1.11,476.2
2012-08-17,18:20,17.748,1.3,448.7
2012-08-17,18:25,17.486,1.67,418.7
2012-08-17,18:30,17.938,1.11,391.2
2012-08-17,18:35,18.485,0.74,353.7
2012-08-17,18:40,17.415,0.93,328.7
2012-08-17,18:45,17.891,0.93,303.7
2012-08-17,18:50,17.534,0.56,231.2
2012-08-17,18:55,16.796,0.74,171.2
2012-08-17,19:00,15.748,0.37,98.7
2012-08-17,19:05,15.199,0.37,78.7
2012-08-17,19:10,14.721,0.37,71.2
2012-08-17,19:15,14.481,0.37,63.7
2012-08-17,19:20,14.409,0.56,58.7
2012-08-17,19:25,14.218,0.74,53.7
2012-08-17,19:30,13.954,0.56,51.2
2012-08-17,19:35,13.906,0.56,46.2
2012-08-17,19:40,13.546,0.37,38.7
2012-08-17,19:45,13.449,0.37,31.2
2012-08-17,19:50,13.281,0.37,26.2
2012-08-17,19:55,13.064,0.56,18.7
2012-08-17,20:00,13.016,0.37,11.2
2012-08-17,20:05,12.896,0.19,6.2
2012-08-17,20:10,12.896,0,3.7
2012-08-17,20:15,12.703,0,1.2
2012-08-17,20:20,12.871,0,1.2
2012-08-17,20:25,12.654,0,1.2
2012-08-17,20:30,12.437,0,1.2
2012-08-17,20:35,12.219,0,1.2
2012-08-17,20:40,12.098,0,1.2
2012-08-17,20:45,12.316,0,1.2
2012-08-17,20:50,12.437,0,1.2
2012-08-17,20:55,12.364,0,1.2
2012-08-17,21:00,12.219,0,1.2
2012-08-17,21:05,12.171,0.19,1.2
2012-08-17,21:10,12.074,0.19,1.2
2012-08-17,21:15,11.953,0,1.2
2012-08-17,21:20,11.662,0,1.2
2012-08-17,21:25,11.807,0,1.2
2012-08-17,21:30,11.662,0.19,1.2
2012-08-17,21:35,11.88,0.37,1.2
2012-08-17,21:40,11.734,0.37,1.2
2012-08-17,21:45,11.807,0.19,1.2
2012-08-17,21:50,11.759,0.19,1.2
2012-08-17,21:55,11.686,0.37,1.2
2012-08-17,22:00,11.565,0,1.2
2012-08-17,22:05,11.565,0.19,1.2
