"datetime" "do.obs" "do.sat" "wtr" "z.mix" "baro" "z1perc" "irr" "wnd" "top" "k600.cole" "k.gas"
2010-08-20 15:20:00 7.36217294169986 8.56942393225831 20.83 1.23575575258447 959.999989774093 3.7 2098.7 2.5970222357147 1.23575575258447 0.758171564448111 0.822386339157442
2010-08-20 15:25:00 7.36218776873233 8.56403523832175 20.87 1.23110228490391 959.999989774093 3.7 1266.2 3.06805077846688 1.23110228490391 0.843789253911501 0.916150276369911
2010-08-20 15:30:00 7.35201618703589 8.56403523832175 20.87 1.23575575258447 959.999989774093 3.7 1556.2 2.36787321491635 1.23575575258447 0.720187597769578 0.781948885549547
2010-08-20 15:35:00 7.32195294940485 8.55597854670176 20.93 1.23110228490391 959.999989774093 3.7 616.2 2.36787321491635 1.23110228490391 0.720187597769578 0.783094898153115
2010-08-20 15:40:00 7.30196799143119 8.55062494521578 20.97 1.23110228490391 959.999989774093 3.7 536.2 2.12599369296253 1.23110228490391 0.682796620666215 0.743162570419451
2010-08-20 15:45:00 7.37207608689142 8.54262076418176 21.03 1.23110228490391 959.999989774093 3.7 536.2 2.12599369296253 1.23110228490391 0.682796620666215 0.744250142095836
2010-08-20 15:50:00 7.44167213079335 8.54928873171618 20.98 1.23110228490391 959.999989774093 3.7 481.2 1.41308562825653 1.23110228490391 0.589682974884423 0.641973265736597
2010-08-20 15:55:00 7.49156295120535 8.54262076418176 21.03 1.23110228490391 959.999989774093 3.7 648.7 1.88411417100871 1.23110228490391 0.648271863673885 0.70661806466655
2010-08-20 16:00:00 7.45167145921041 8.53464796708028 21.09 1.22131139195411 959.999989774093 3.7 628.7 0.942057085504353 1.22131139195411 0.543420934685262 0.593196349507072
2010-08-20 16:05:00 7.46150061437831 8.53464796708028 21.09 1.23110228490391 959.999989774093 3.7 431.2 1.41308562825653 1.23110228490391 0.589682974884423 0.643695827196105
2010-08-20 16:10:00 7.4513297695462 8.53464796708028 21.09 1.31597217247564 959.999989774093 3.7 498.7 1.18393660745817 1.31597217247564 0.565555598251139 0.617358469121493
2010-08-20 16:15:00 7.48098807988198 8.53464796708028 21.09 1.31597217247564 959.999989774093 3.7 438.7 0.942057085504353 1.31597217247564 0.543420934685262 0.593196349507072
2010-08-20 16:20:00 7.49100394297863 8.52935015942015 21.13 1.31597217247564 959.999989774093 3.7 468.7 1.18393660745817 1.31597217247564 0.565555598251139 0.617959665662912
2010-08-20 16:25:00 7.51083323150933 8.52935015942015 21.13 1.35820533187892 959.999989774093 3.7 296.2 0.712908064705997 1.35820533187892 0.525827303824376 0.574550169554594
2010-08-20 16:30:00 7.49047554538566 8.53464796708028 21.09 1.34726874095422 959.999989774093 3.7 288.7 0.471028542752177 1.34726874095422 0.511149275820669 0.557968722065555
2010-08-20 16:35:00 7.45966459707051 8.54795339211399 20.99 1.34726874095422 959.999989774093 3.7 261.2 0.24187952195382 1.34726874095422 0.501421342690693 0.546018103216537
2010-08-20 16:40:00 7.43944636764703 8.54928873171618 20.98 1.34726874095422 959.999989774093 3.7 256.2 0.712908064705997 1.34726874095422 0.525827303824376 0.572455176471336
2010-08-20 16:45:00 7.46918093757161 8.55196203303824 20.96 1.30757106508234 959.999989774093 3.7 221.2 0.712908064705997 1.30757106508234 0.525827303824376 0.572176075407595
2010-08-20 16:50:00 7.41910394254759 8.54928873171618 20.98 1.30131609048431 959.999989774093 3.7 216.2 0 1.30131609048431 0.4968 0.540853868946194
2010-08-20 16:55:00 7.46871431649392 8.55062494521578 20.97 1.30757106508234 959.999989774093 3.7 293.7 0.471028542752177 1.30757106508234 0.511149275820669 0.556339908824223
2010-08-20 17:00:00 7.47854307044459 8.55062494521578 20.97 1.30757106508234 959.999989774093 3.7 518.7 0.471028542752177 1.30757106508234 0.511149275820669 0.556339908824223
2010-08-20 17:05:00 7.46851357826928 8.54661892598409 21 1.30131609048431 959.999989774093 3.7 531.2 0.712908064705997 1.30131609048431 0.525827303824376 0.572734331903132
2010-08-20 17:10:00 7.47834243268336 8.54661892598409 21 1.30131609048431 959.999989774093 3.7 706.2 0.942057085504353 1.30131609048431 0.543420934685262 0.59189742279547
2010-08-20 17:15:00 7.58776329920544 8.55329999560929 20.95 1.23110228490391 959.999989774093 3.7 646.2 1.18393660745817 1.23110228490391 0.565555598251139 0.61525612728787
2010-08-20 17:20:00 7.53759198612143 8.55329999560929 20.95 1.23110228490391 959.999989774093 3.7 86.2 0.712908064705997 1.23110228490391 0.525827303824376 0.572036545255002
2010-08-20 17:25:00 7.58765785033969 8.54661892598409 21 1.23110228490391 959.999989774093 3.7 61.2 0.712908064705997 1.23110228490391 0.525827303824376 0.572734331903132
2010-08-20 17:30:00 7.56762891094547 8.54262076418176 21.03 1.23110228490391 959.999989774093 3.7 73.7 0.471028542752177 1.23110228490391 0.511149275820669 0.557154077286634
2010-08-20 17:35:00 7.50728682048809 8.54262076418176 21.03 1.23575575258447 959.999989774093 3.7 103.7 0.24187952195382 1.23575575258447 0.501421342690693 0.546550604165723
2010-08-20 17:40:00 7.50730555081246 8.53730208465559 21.07 1.14129336405346 959.999989774093 3.7 126.2 0.24187952195382 1.14129336405346 0.501421342690693 0.547083312780271
2010-08-20 17:45:00 7.4973716499824 8.53067330895242 21.12 1.14129336405346 959.999989774093 3.7 96.2 0.471028542752177 1.14129336405346 0.511149275820669 0.558376223343673
2010-08-20 17:50:00 7.39720090518999 8.53067330895242 21.12 1.14129336405346 959.999989774093 3.7 83.7 0.24187952195382 1.14129336405346 0.501421342690693 0.547749490960389
2010-08-20 17:55:00 7.57685941560517 8.53067330895242 21.12 1.14129336405346 959.999989774093 3.7 106.2 0 1.14129336405346 0.4968 0.542701165548476
2010-08-20 18:00:00 7.53664116867445 8.53199732645912 21.11 1.14129336405346 959.999989774093 3.7 156.2 0 1.14129336405346 0.4968 0.542569132102276
2010-08-20 18:05:00 7.39637526941509 8.53464796708028 21.09 1.23575575258447 959.999989774093 3.7 228.7 0 1.23575575258447 0.4968 0.542305103880103
2010-08-20 18:10:00 7.36615680553607 8.53597459103772 21.08 1.14129336405346 959.999989774093 3.7 518.7 0.24187952195382 1.14129336405346 0.501421342690693 0.547216522410488
2010-08-20 18:15:00 7.40576734655705 8.53730208465559 21.07 1.14129336405346 959.999989774093 3.7 383.7 0.712908064705997 1.14129336405346 0.525827303824376 0.573711804493354
2010-08-20 18:20:00 7.47554868220814 8.53863044835618 21.06 1.11439486317869 959.999989774093 3.7 373.7 0.942057085504353 1.11439486317869 0.543420934685262 0.592763247265467
2010-08-20 18:25:00 7.51532993424292 8.53995968256207 21.05 1.11439486317869 959.999989774093 3.7 248.7 0.471028542752177 1.11439486317869 0.511149275820669 0.557425572580968
2010-08-20 18:30:00 7.5050153455451 8.54395261244231 21.02 1.23110228490391 959.999989774093 3.7 228.7 0.942057085504353 1.23110228490391 0.543420934685262 0.592185974692814
2010-08-20 18:35:00 7.48462521745463 8.5452853329017 21.01 1.0753503945568 959.999989774093 3.7 168.7 0.942057085504353 1.0753503945568 0.543420934685262 0.59204169171507
2010-08-20 18:40:00 7.48445410533291 8.5452853329017 21.01 1.04085622130066 959.999989774093 3.7 223.7 1.18393660745817 1.04085622130066 0.565555598251139 0.61615677971895
2010-08-20 18:45:00 7.51413877860579 8.54928873171618 20.98 1.04085622130066 959.999989774093 3.7 201.2 0.942057085504353 1.04085622130066 0.543420934685262 0.591608927115299
2010-08-20 18:50:00 7.54391942711268 8.55062494521578 20.97 1.04085622130066 959.999989774093 3.7 161.2 0.712908064705997 1.04085622130066 0.525827303824376 0.572315619145226
2010-08-20 18:55:00 7.55372150186357 8.54661892598409 21 1.0753503945568 959.999989774093 3.7 63.7 0.712908064705997 1.0753503945568 0.525827303824376 0.572734331903132
2010-08-20 19:00:00 7.5336467161906 8.54395261244231 21.02 1.04085622130066 959.999989774093 3.7 66.2 1.18393660745817 1.04085622130066 0.565555598251139 0.61630693964211
2010-08-20 19:05:00 7.52366828745589 8.53863044835618 21.06 1.04085622130066 959.999989774093 3.7 98.7 1.18393660745817 1.04085622130066 0.565555598251139 0.616907725725866
2010-08-20 19:10:00 7.5335454959659 8.53730208465559 21.07 1.04085622130066 959.999989774093 3.7 158.7 1.18393660745817 1.04085622130066 0.565555598251139 0.617057958866186
2010-08-20 19:15:00 7.52320367279802 8.53730208465559 21.07 1.04085622130066 959.999989774093 3.7 148.7 1.18393660745817 1.04085622130066 0.565555598251139 0.617057958866186
2010-08-20 19:20:00 7.49312921760505 8.53464796708028 21.09 1.04085622130066 959.999989774093 3.7 111.2 0.712908064705997 1.04085622130066 0.525827303824376 0.573991204958681
2010-08-20 19:25:00 7.54300660887225 8.53332221236129 21.1 1.11439486317869 959.999989774093 3.7 63.7 0.712908064705997 1.11439486317869 0.525827303824376 0.574130925642803
2010-08-20 19:30:00 7.56302870550951 8.52802787744161 21.14 1.11439486317869 959.999989774093 3.7 38.7 0.942057085504353 1.11439486317869 0.543420934685262 0.593918468479572
2010-08-20 19:35:00 7.55254249362054 8.53199732645912 21.11 1.14129336405346 959.999989774093 3.7 41.2 1.18393660745817 1.14129336405346 0.565555598251139 0.61765903804087
2010-08-20 19:40:00 7.56256495557815 8.52670646259639 21.15 1.23575575258447 959.999989774093 3.7 46.2 0.712908064705997 1.23575575258447 0.525827303824376 0.57482973375821
2010-08-20 19:45:00 7.57258741235452 8.52142946615156 21.19 1.23575575258447 959.999989774093 3.7 41.2 0.942057085504353 1.23575575258447 0.543420934685262 0.594640940350918
2010-08-20 19:50:00 7.55217531471997 8.52802787744161 21.14 1.23575575258447 959.999989774093 3.7 31.2 0.712908064705997 1.23575575258447 0.525827303824376 0.574689944827011
2010-08-20 19:55:00 7.53164011708178 8.53332221236129 21.1 1.23575575258447 959.999989774093 3.7 18.7 0.712908064705997 1.23575575258447 0.525827303824376 0.574130925642803
2010-08-20 20:00:00 7.51117783122061 8.54128978769619 21.04 1.23575575258447 959.999989774093 3.7 11.2 0.24187952195382 1.23575575258447 0.501421342690693 0.546683761841295
2010-08-20 20:05:00 7.50105547467344 8.53995968256207 21.05 1.23575575258447 959.999989774093 3.7 6.2 0.712908064705997 1.23575575258447 0.525827303824376 0.573432458536523
2010-08-20 20:10:00 7.58093316781626 8.53863044835618 21.06 1.23575575258447 959.999989774093 3.7 1.2 0.712908064705997 1.23575575258447 0.525827303824376 0.573572124703492
2010-08-20 20:15:00 7.5702985901452 8.54661892598409 21 1.23575575258447 959.999989774093 3.7 1.2 0.471028542752177 1.23575575258447 0.511149275820669 0.556746933566802
2010-08-20 20:20:00 7.51012744455928 8.54661892598409 21 1.23575575258447 959.999989774093 3.7 1.2 0.24187952195382 1.23575575258447 0.501421342690693 0.54615120899816
2010-08-20 20:25:00 7.55000519016821 8.5452853329017 21.01 1.23575575258447 959.999989774093 3.7 1.2 0.712908064705997 1.23575575258447 0.525827303824376 0.572873930016081
2010-08-20 20:30:00 7.5497362114794 8.54795339211399 20.99 1.23575575258447 959.999989774093 3.7 1.2 0.712908064705997 1.23575575258447 0.525827303824376 0.57259474738944
2010-08-20 20:35:00 7.55949185380305 8.5452853329017 21.01 1.23575575258447 959.999989774093 3.7 1.2 0.712908064705997 1.23575575258447 0.525827303824376 0.572873930016081
2010-08-20 20:40:00 7.59932074168133 8.5452853329017 21.01 1.14129336405346 959.999989774093 3.7 1.2 0.942057085504353 1.14129336405346 0.543420934685262 0.59204169171507
2010-08-20 20:45:00 7.57924769473963 8.54262076418176 21.03 1.14129336405346 959.999989774093 3.7 1.2 1.18393660745817 1.14129336405346 0.565555598251139 0.616457114200145
2010-08-20 20:50:00 7.58907664951094 8.54262076418176 21.03 1.14129336405346 959.999989774093 3.7 1.2 1.18393660745817 1.14129336405346 0.565555598251139 0.616457114200145
2010-08-20 20:55:00 7.59873455905356 8.54262076418176 21.03 1.14129336405346 959.999989774093 3.7 1.2 0.712908064705997 1.14129336405346 0.525827303824376 0.573153167054809
2010-08-20 21:00:00 7.59856351382487 8.54262076418176 21.03 1.14129336405346 959.999989774093 3.7 1.2 0.24187952195382 1.14129336405346 0.501421342690693 0.546550604165723
2010-08-20 21:05:00 7.59844164242303 8.54128978769619 21.04 1.14129336405346 959.999989774093 3.7 1.2 0.24187952195382 1.14129336405346 0.501421342690693 0.546683761841295
2010-08-20 21:10:00 7.59822142336749 8.54262076418176 21.03 1.11439486317869 959.999989774093 3.7 1.2 0 1.11439486317869 0.4968 0.541513328276943
2010-08-20 21:15:00 7.60812553003515 8.53597459103772 21.08 1.14129336405346 959.999989774093 3.7 1.2 0 1.14129336405346 0.4968 0.542173109095654
2010-08-20 21:20:00 7.57795465183301 8.53597459103772 21.08 1.14129336405346 959.999989774093 3.7 1.2 0 1.14129336405346 0.4968 0.542173109095654
2010-08-20 21:25:00 7.55783302780973 8.53464796708028 21.09 1.11439486317869 959.999989774093 3.7 1.2 0 1.11439486317869 0.4968 0.542305103880103
2010-08-20 21:30:00 7.56756359052817 8.53730208465559 21.07 1.14129336405346 959.999989774093 3.7 1.2 0.24187952195382 1.14129336405346 0.501421342690693 0.547083312780271
2010-08-20 21:35:00 7.52727113902442 8.53597459103772 21.08 1.14129336405346 959.999989774093 3.7 1.2 0.942057085504353 1.14129336405346 0.543420934685262 0.593051968007196
2010-08-20 21:40:00 7.51710026082227 8.53597459103772 21.08 1.11439486317869 959.999989774093 3.7 1.2 0.471028542752177 1.11439486317869 0.511149275820669 0.557832914822231
2010-08-20 21:45:00 7.53683048835682 8.53863044835618 21.06 1.11439486317869 959.999989774093 3.7 1.2 0.471028542752177 1.11439486317869 0.511149275820669 0.557561340084069
2010-08-20 21:50:00 7.5267090326085 8.53730208465559 21.07 1.14129336405346 959.999989774093 3.7 1.2 0 1.14129336405346 0.4968 0.542041127190104
2010-08-20 21:55:00 7.50626807995562 8.53995968256207 21.05 1.14129336405346 959.999989774093 3.7 1.2 0.24187952195382 1.14129336405346 0.501421342690693 0.546816932499653
2010-08-20 22:00:00 7.50614670844691 8.53863044835618 21.06 1.14129336405346 959.999989774093 3.7 1.2 0.24187952195382 1.14129336405346 0.501421342690693 0.546950116144665
2010-08-20 22:05:00 7.53607499160939 8.53597459103772 21.08 1.23575575258447 959.999989774093 3.7 1.2 0.942057085504353 1.23575575258447 0.543420934685262 0.593051968007196
2010-08-20 22:10:00 7.52590411340724 8.53597459103772 21.08 1.23575575258447 959.999989774093 3.7 1.2 0.24187952195382 1.23575575258447 0.501421342690693 0.547216522410488
2010-08-20 22:15:00 7.555462928537 8.53863044835618 21.06 1.23110228490391 959.999989774093 3.7 1.2 0 1.23110228490391 0.4968 0.541909158159399
2010-08-20 22:20:00 7.54534173993702 8.53730208465559 21.07 1.23575575258447 959.999989774093 3.7 1.2 0.24187952195382 1.23575575258447 0.501421342690693 0.547083312780271
2010-08-20 22:25:00 7.52512103858205 8.53863044835618 21.06 1.23110228490391 959.999989774093 3.7 1.2 0.712908064705997 1.23110228490391 0.525827303824376 0.573572124703492
2010-08-20 22:30:00 7.52495009360457 8.53863044835618 21.06 1.23575575258447 959.999989774093 3.7 1.2 0.24187952195382 1.23575575258447 0.501421342690693 0.546950116144665
2010-08-20 22:35:00 7.48460820364962 8.53863044835618 21.06 1.23575575258447 959.999989774093 3.7 1.2 0.24187952195382 1.23575575258447 0.501421342690693 0.546950116144665
2010-08-20 22:40:00 7.45443725867214 8.53863044835618 21.06 1.30199554456302 959.999989774093 3.7 1.2 0.712908064705997 1.30199554456302 0.525827303824376 0.573572124703492
2010-08-20 22:45:00 7.41431627043341 8.53730208465559 21.07 1.23575575258447 959.999989774093 3.7 1.2 0.471028542752177 1.23575575258447 0.511149275820669 0.557697120829793
2010-08-20 22:50:00 7.47414535884948 8.53730208465559 21.07 1.23575575258447 959.999989774093 3.7 1.2 1.41308562825653 1.23575575258447 0.589682974884423 0.643382496761607
2010-08-20 22:55:00 7.46395360076038 8.53332221236129 21.1 1.23973784382319 959.999989774093 3.7 1.2 0.942057085504353 1.23973784382319 0.543420934685262 0.593340745098949
2010-08-20 23:00:00 7.47368269677933 8.53597459103772 21.08 1.14129336405346 959.999989774093 3.7 1.2 0.712908064705997 1.14129336405346 0.525827303824376 0.573851497910321
2010-08-20 23:05:00 7.47336144744838 8.53995968256207 21.05 1.23973784382319 959.999989774093 3.7 1.2 0.471028542752177 1.23973784382319 0.511149275820669 0.557425572580968
2010-08-20 23:10:00 7.4432908009298 8.53730208465559 21.07 1.23453182305763 959.999989774093 3.7 1.2 0.942057085504353 1.23453182305763 0.543420934685262 0.592907600594805
2010-08-20 23:15:00 7.43294897776193 8.53730208465559 21.07 1.23973784382319 959.999989774093 3.7 1.2 0.24187952195382 1.23973784382319 0.501421342690693 0.547083312780271
2010-08-20 23:20:00 7.41282830576859 8.53597459103772 21.08 1.23973784382319 959.999989774093 3.7 1.2 0.24187952195382 1.23973784382319 0.501421342690693 0.547216522410488
2010-08-20 23:25:00 7.39270768284651 8.53464796708028 21.09 1.11441543036874 959.999989774093 3.7 1.2 0.24187952195382 1.11441543036874 0.501421342690693 0.547349745039407
2010-08-20 23:30:00 7.41263736224027 8.53199732645912 21.11 1.23973784382319 959.999989774093 3.7 1.2 0.712908064705997 1.23973784382319 0.525827303824376 0.574270659967133
2010-08-20 23:35:00 7.41219514835019 8.53464796708028 21.09 1.06911498830424 959.999989774093 3.7 1.2 0 1.06911498830424 0.4968 0.542305103880103
2010-08-20 23:40:00 7.40202430351808 8.53464796708028 21.09 1.23453182305763 959.999989774093 3.7 1.2 0 1.23453182305763 0.4968 0.542305103880103
2010-08-20 23:45:00 7.40185345868597 8.53464796708028 21.09 1.23453182305763 959.999989774093 3.7 1.2 0.24187952195382 1.23453182305763 0.501421342690693 0.547349745039407
2010-08-20 23:50:00 7.39173305160086 8.53332221236129 21.1 1.23110228490391 959.999989774093 3.7 1.2 0.24187952195382 1.23110228490391 0.501421342690693 0.54748298067119
2010-08-20 23:55:00 7.41139142865324 8.53332221236129 21.1 1.23575575258447 959.999989774093 3.7 1.2 0.712908064705997 1.23575575258447 0.525827303824376 0.574130925642803
2010-08-21 00:00:00 7.37122061717943 8.53332221236129 21.1 1.23110228490391 959.999989774093 3.7 1.2 0.712908064705997 1.23110228490391 0.525827303824376 0.574130925642803
2010-08-21 00:05:00 7.38110035909506 8.53199732645912 21.11 1.23110228490391 959.999989774093 3.7 1.2 0 1.23110228490391 0.4968 0.542569132102276
2010-08-21 00:10:00 7.36092958096781 8.53199732645912 21.11 1.22131139195411 959.999989774093 3.7 1.2 0.471028542752177 1.22131139195411 0.511149275820669 0.558240376321915
2010-08-21 00:15:00 7.3005373712842 8.53332221236129 21.1 1.23110228490391 959.999989774093 3.7 1.2 0.24187952195382 1.23110228490391 0.501421342690693 0.54748298067119
2010-08-21 00:20:00 7.34041724658607 8.53199732645912 21.11 1.23110228490391 959.999989774093 3.7 1.2 0 1.23110228490391 0.4968 0.542569132102276
2010-08-21 00:25:00 7.34019574833658 8.53332221236129 21.1 1.23110228490391 959.999989774093 3.7 1.2 0.24187952195382 1.23110228490391 0.501421342690693 0.54748298067119
2010-08-21 00:30:00 7.37007569033158 8.53199732645912 21.11 1.22131139195411 959.999989774093 3.7 1.2 0 1.22131139195411 0.4968 0.542569132102276
2010-08-21 00:35:00 7.30963247586858 8.53464796708028 21.09 1.23110228490391 959.999989774093 3.7 1.2 0.24187952195382 1.23110228490391 0.501421342690693 0.547349745039407
2010-08-21 00:40:00 7.32941074172565 8.53597459103772 21.08 1.23110228490391 959.999989774093 3.7 1.2 0 1.23110228490391 0.4968 0.542173109095654
2010-08-21 00:45:00 7.31918892291536 8.53730208465559 21.07 1.23110228490391 959.999989774093 3.7 1.2 0.24187952195382 1.23110228490391 0.501421342690693 0.547083312780271
2010-08-21 00:50:00 7.20901801133143 8.53730208465559 21.07 1.23110228490391 959.999989774093 3.7 1.2 0.24187952195382 1.23110228490391 0.501421342690693 0.547083312780271
2010-08-21 00:55:00 7.13877825170804 8.53464796708028 21.09 1.23575575258447 959.999989774093 3.7 1.2 0.24187952195382 1.23575575258447 0.501421342690693 0.547349745039407
2010-08-21 01:00:00 7.20870946531362 8.53199732645912 21.11 1.23110228490391 959.999989774093 3.7 1.2 0 1.23110228490391 0.4968 0.542569132102276
2010-08-21 01:05:00 7.35858972281707 8.53067330895242 21.12 1.22131139195411 959.999989774093 3.7 1.2 0 1.22131139195411 0.4968 0.542701165548476
2010-08-21 01:10:00 7.34831682212468 8.53332221236129 21.1 1.22131139195411 959.999989774093 3.7 1.2 0 1.22131139195411 0.4968 0.542437111547576
2010-08-21 01:15:00 7.39782163024389 8.53730208465559 21.07 1.04036742149198 959.999989774093 3.7 1.2 0.471028542752177 1.04036742149198 0.511149275820669 0.557697120829793
2010-08-21 01:20:00 7.35754818243388 8.53995968256207 21.05 1.07669984869141 959.999989774093 3.7 1.2 0 1.07669984869141 0.4968 0.541777201999562
2010-08-21 01:25:00 7.30742851459559 8.53863044835618 21.06 1.11439486317869 959.999989774093 3.7 1.2 0 1.11439486317869 0.4968 0.541909158159399
2010-08-21 01:30:00 7.30725756961812 8.53863044835618 21.06 1.04085622130066 959.999989774093 3.7 1.2 0 1.04085622130066 0.4968 0.541909158159399
2010-08-21 01:35:00 7.33696707232421 8.53730208465559 21.07 1.11441543036874 959.999989774093 3.7 1.2 0.471028542752177 1.11441543036874 0.511149275820669 0.557697120829793
2010-08-21 01:40:00 7.30674473468568 8.53863044835618 21.06 1.23973784382319 959.999989774093 3.7 1.2 0 1.23973784382319 0.4968 0.541909158159399
2010-08-21 01:45:00 7.3366766904913 8.53597459103772 21.08 1.11441543036874 959.999989774093 3.7 1.2 0.24187952195382 1.11441543036874 0.501421342690693 0.547216522410488
2010-08-21 01:50:00 7.37645433757241 8.53730208465559 21.07 1.11441543036874 959.999989774093 3.7 1.2 0 1.11441543036874 0.4968 0.542041127190104
2010-08-21 01:55:00 7.33616405588486 8.53597459103772 21.08 1.07633748690435 959.999989774093 3.7 1.2 0.24187952195382 1.07633748690435 0.501421342690693 0.547216522410488
2010-08-21 02:00:00 7.3658900097983 8.53863044835618 21.06 1.14248108147729 959.999989774093 3.7 1.2 0.471028542752177 1.14248108147729 0.511149275820669 0.557561340084069
2010-08-21 02:05:00 7.34592546149136 8.53332221236129 21.1 1.10096961901103 959.999989774093 3.7 1.2 0.24187952195382 1.10096961901103 0.501421342690693 0.54748298067119
2010-08-21 02:10:00 7.29565142127841 8.53597459103772 21.08 1.16090260392511 959.999989774093 3.7 1.2 0 1.16090260392511 0.4968 0.542173109095654
2010-08-21 02:15:00 7.32515448507497 8.53995968256207 21.05 1.4541232904157 959.999989774093 3.7 1.2 0 1.4541232904157 0.4968 0.541777201999562
2010-08-21 02:20:00 7.34493171023501 8.54128978769619 21.04 1.09649006594361 959.999989774093 3.7 1.2 0 1.09649006594361 0.4968 0.541645258706687
2010-08-21 02:25:00 7.32486433993344 8.53863044835618 21.06 1.17308077243981 959.999989774093 3.7 1.2 0 1.17308077243981 0.4968 0.541909158159399
2010-08-21 02:30:00 7.36469339495596 8.53863044835618 21.06 1.13534927004239 959.999989774093 3.7 1.2 0 1.13534927004239 0.4968 0.541909158159399
2010-08-21 02:35:00 7.37440339856519 8.53730208465559 21.07 1.11077780326986 959.999989774093 3.7 1.2 0.471028542752177 1.11077780326986 0.511149275820669 0.557697120829793
2010-08-21 02:40:00 7.38407665123577 8.54128978769619 21.04 1.18287747495801 959.999989774093 3.7 1.2 0.24187952195382 1.18287747495801 0.501421342690693 0.546683761841295
2010-08-21 02:45:00 7.34416544124115 8.53464796708028 21.09 1.18287747495801 959.999989774093 3.7 1.2 0 1.18287747495801 0.4968 0.542305103880103
2010-08-21 02:50:00 7.34389066381338 8.53730208465559 21.07 1.16264114783185 959.999989774093 3.7 1.2 0 1.16264114783185 0.4968 0.542041127190104
2010-08-21 02:55:00 7.33354884064551 8.53730208465559 21.07 1.12261974838263 959.999989774093 3.7 1.2 0.471028542752177 1.12261974838263 0.511149275820669 0.557697120829793
2010-08-21 03:00:00 7.3334300046505 8.53597459103772 21.08 1.14643806863105 959.999989774093 3.7 1.2 0.24187952195382 1.14643806863105 0.501421342690693 0.547216522410488
2010-08-21 03:05:00 7.31325912644836 8.53597459103772 21.08 1.24572543456305 959.999989774093 3.7 1.2 0.24187952195382 1.24572543456305 0.501421342690693 0.547216522410488
2010-08-21 03:10:00 7.31308824824621 8.53597459103772 21.08 1.30864440153382 959.999989774093 3.7 1.2 0.712908064705997 1.30864440153382 0.525827303824376 0.573851497910321
2010-08-21 03:15:00 7.28269428272584 8.53730208465559 21.07 1.24296528653157 959.999989774093 3.7 1.2 0.942057085504353 1.24296528653157 0.543420934685262 0.592907600594805
2010-08-21 03:20:00 7.32262783775218 8.53464796708028 21.09 1.31684590570706 959.999989774093 3.7 1.2 0.942057085504353 1.31684590570706 0.543420934685262 0.593196349507072
2010-08-21 03:25:00 7.31256145273276 8.53199732645912 21.11 1.32828369310933 959.999989774093 3.7 1.2 1.18393660745817 1.32828369310933 0.565555598251139 0.61765903804087
2010-08-21 03:30:00 7.29202450963759 8.54128978769619 21.04 1.24296528653157 959.999989774093 3.7 1.2 0.942057085504353 1.24296528653157 0.543420934685262 0.592474582838624
2010-08-21 03:35:00 7.24142005185443 8.54795339211399 20.99 1.24296528653157 959.999989774093 3.7 1.2 0.942057085504353 1.24296528653157 0.543420934685262 0.591753167930144
2010-08-21 03:40:00 7.21119629694365 8.54928873171618 20.98 1.19045278527483 959.999989774093 3.7 1.2 1.18393660745817 1.19045278527483 0.565555598251139 0.615706387718011
2010-08-21 03:45:00 7.19128794572712 8.54262076418176 21.03 1.3489000352252 959.999989774093 3.7 1.2 1.18393660745817 1.3489000352252 0.565555598251139 0.616457114200145
2010-08-21 03:50:00 7.20095913893643 8.54661892598409 21 1.19569647357996 959.999989774093 3.7 1.2 0.942057085504353 1.19569647357996 0.543420934685262 0.59189742279547
2010-08-21 03:55:00 7.19051144674478 8.54928873171618 20.98 1.24375339547393 959.999989774093 3.7 1.2 1.18393660745817 1.24375339547393 0.565555598251139 0.615706387718011
2010-08-21 04:00:00 7.2306564152388 8.54128978769619 21.04 1.15597771066744 959.999989774093 3.7 1.2 1.41308562825653 1.15597771066744 0.589682974884423 0.642912615712967
2010-08-21 04:05:00 7.24053806873993 8.53995968256207 21.05 1.13259437378408 959.999989774093 3.7 1.2 0.942057085504353 1.13259437378408 0.543420934685262 0.592618908014831
2010-08-21 04:10:00 7.21015618404878 8.5452853329017 21.01 1.24375339547393 959.999989774093 3.7 1.2 0.942057085504353 1.24375339547393 0.543420934685262 0.59204169171507
2010-08-21 04:15:00 7.32970826123528 8.54795339211399 20.99 1.31546233956414 959.999989774093 3.7 1.2 0.712908064705997 1.31546233956414 0.525827303824376 0.57259474738944
2010-08-21 04:20:00 7.20943124205848 8.55062494521578 20.97 1.20070577388176 959.999989774093 3.7 1.2 0.942057085504353 1.20070577388176 0.543420934685262 0.591464700347224
2010-08-21 04:25:00 7.30936590311144 8.54795339211399 20.99 1.19648529963225 959.999989774093 3.7 1.2 1.18393660745817 1.19648529963225 0.565555598251139 0.615856503760889
2010-08-21 04:30:00 7.26903573487788 8.55196203303824 20.96 1.24626819369979 959.999989774093 3.7 1.2 1.41308562825653 1.24626819369979 0.589682974884423 0.64166027106256
2010-08-21 04:35:00 7.34879932124761 8.54928873171618 20.98 1.29239916399804 959.999989774093 3.7 1.2 1.41308562825653 1.29239916399804 0.589682974884423 0.641973265736597
2010-08-21 04:40:00 7.2985218961956 8.55196203303824 20.96 1.32585698230965 959.999989774093 3.7 1.2 1.65496515021035 1.32585698230965 0.618304049294615 0.672804135047687
