"datetime" "wtr" "SpCond" "pH" "DOsat" "do.obs" "Chl_conc" "z.mix" "irr" "wnd" "do.sat" "k600.cole" "k.gas"
2012-05-03 06:35:00 15.25 0.014 6.63 95.6 9.59 1.4 2.65323165471336 59.1216666666638 0.459743386666664 9.4730420535657 0.5105697493794 0.480504654343859
2012-05-03 06:40:00 15.26 0.014 6.63 95.8 9.61 1.8 2.65323165471336 67.4973333333105 0.466411733333315 9.47112518982118 0.510911000133512 0.480952795392275
2012-05-03 06:45:00 15.22 0.014 6.62 95.6 9.59 1 2.65323165471336 75.8729999999914 0.473080079999993 9.47879971614424 0.511255683344162 0.480769097231015
2012-05-03 06:50:00 15.22 0.014 6.62 96.4 9.67 1.9 2.65323165471336 84.2486666666724 0.479748426666671 9.47879971614424 0.51160378442377 0.481096440764282
2012-05-03 06:55:00 15.23 0.014 6.61 95.8 9.61 1.2 2.65323165471336 92.624333333319 0.486416773333322 9.47687931607297 0.511955289049663 0.481554173153461
2012-05-03 07:00:00 14.83 0.014 6.62 96.2 9.74 2.3 2.65323165471336 100.999999999966 0.493085119999973 9.5546223073476 0.512310183155682 0.476811755902631
2012-05-03 07:05:00 14.85 0.014 6.62 96.3 9.75 1.9 2.65323165471336 130.19999999994 0.451994693333417 9.55068968529672 0.510177543529258 0.475078917608147
2012-05-03 07:10:00 14.82 0.014 6.63 96 9.72 1.2 2.65323165471336 159.4 0.410904266666667 9.55659042706959 0.508176503585544 0.472839011384165
2012-05-03 07:15:00 14.85 0.014 6.63 95.4 9.65 1.2 2.65323165471336 188.59999999994 0.369813840000084 9.55068968529672 0.506310888144906 0.471478276070587
2012-05-03 07:20:00 14.88 0.014 6.6 96.3 9.73 2.4 2.65323165471336 217.8 0.328723413333333 9.54479978558988 0.504585056806776 0.470245218937198
2012-05-03 07:25:00 14.81 0.014 6.59 96.9 9.81 2 2.65323165471336 246.99999999994 0.287632986666751 9.55855975348944 0.503004052668687 0.467902046604115
2012-05-03 07:30:00 14.85 0.014 6.59 96.8 9.8 2.7 2.65323165471336 276.2 0.24654256 9.55068968529672 0.501573818835519 0.467067102374917
2012-05-03 07:35:00 15.01 0.014 6.61 96.3 9.71 1.7 2.65323165471336 305.40000000006 0.205452133333249 9.51940173038868 0.500301529708183 0.467862259256836
2012-05-03 07:40:00 15.16 0.014 6.6 95.9 9.64 1.3 2.65323165471336 334.6 0.164361706666667 9.49034692131538 0.499196132298809 0.468684941529633
2012-05-03 07:45:00 15.15 0.014 6.62 95.2 9.57 1.3 2.65323165471336 363.79999999994 0.123271280000084 9.49227559576415 0.498269315097419 0.467691112135005
2012-05-03 07:50:00 15.19 0.014 6.64 96.4 9.68 1.1 2.65323165471336 393 0.0821808533333333 9.48456799949014 0.497537496223328 0.467498227117669
2012-05-03 07:55:00 15.16 0.014 6.65 97 9.75 4.6 2.65323165471336 422.20000000006 0.0410904266665826 9.49034692131538 0.497026991088803 0.466648379634613
2012-05-03 08:00:00 15.15 0.014 6.66 96.9 9.74 2.1 2.65323165471336 451.4 0 9.49227559576415 0.4968 0.466311967180324
2012-05-03 08:05:00 15.03 0.014 6.66 96.3 9.71 0.5 2.65323165471336 441.066666666649 0.0511115733334205 9.51551228332785 0.49712895192047 0.465141645266422
2012-05-03 08:10:00 15.18 0.014 6.67 97.3 9.77 1.5 2.65323165471336 430.73333333334 0.102223146666632 9.48649312383613 0.497868767942746 0.467685882519339
2012-05-03 08:15:00 15.2 0.014 6.66 95.5 9.59 2.1 2.65323165471336 420.399999999989 0.153334720000052 9.48264405719708 0.498929308360154 0.468929904526533
2012-05-03 08:20:00 15.2 0.014 6.67 94.4 9.48 1.9 2.65323165471336 410.066666666638 0.204446293333473 9.48264405719708 0.500272437290584 0.470192274386471
2012-05-03 08:25:00 15.07 0.014 6.67 94.5 9.52 1.1 2.65323165471336 399.73333333333 0.255557866666684 9.50774769539452 0.501874361853401 0.470079153167784
2012-05-03 08:30:00 15.09 0.014 6.67 96.5 9.72 1.3 2.65323165471336 389.400000000021 0.306669439999895 9.50387254390157 0.503718143272456 0.472055870263811
2012-05-03 08:35:00 15.1 0.014 6.67 96.9 9.75 2.2 2.65323165471336 379.06666666667 0.357781013333316 9.50193675145425 0.50579081567832 0.474123674729425
2012-05-03 08:40:00 15.08 0.014 6.66 97.2 9.79 1 2.65323165471336 368.733333333319 0.408892586666736 9.50580952499431 0.508081982041884 0.476019447141083
2012-05-03 08:45:00 15.13 0.014 6.67 97.1 9.77 3.9 2.65323165471336 358.400000000011 0.460004159999948 9.49613649937243 0.510583029708878 0.478995773365502
2012-05-03 08:50:00 15.01 0.014 6.65 97 9.78 0.5 2.65323165471336 348.06666666666 0.511115733333368 9.51940173038868 0.513286650301614 0.480005431917348
2012-05-03 08:55:00 14.96 0.014 6.65 97.1 9.8 1.3 2.65323165471336 337.733333333351 0.562227306666579 9.52914625393008 0.516186525957025 0.482078379128567
2012-05-03 09:00:00 15.04 0.014 6.65 97.2 9.8 1.8 2.65323165471336 327.4 0.61333888 9.51356934906758 0.519277113805567 0.485993346454997
2012-05-03 09:05:00 15.09 0.014 6.66 97 9.76 0.8 2.65323165471336 337.900000000018 0.767716693333596 9.50387254390157 0.529722391459982 0.496425566238965
2012-05-03 09:10:00 15.15 0.014 6.66 96.3 9.68 2.2 2.65323165471336 348.399999999993 0.922094506666561 9.49227559576415 0.541753958538238 0.508507154053329
2012-05-03 09:15:00 15.14 0.014 6.56 97 9.75 0.9 2.65323165471336 358.899999999968 1.07647231999953 9.49420545489683 0.555286357633341 0.521071295918633
2012-05-03 09:20:00 15.17 0.014 6.58 97.1 9.76 1.6 2.65323165471336 369.399999999986 1.23085013333312 9.48841943089204 0.570251133561454 0.53553856036696
2012-05-03 09:25:00 15.19 0.014 6.57 97.4 9.78 1.1 2.65323165471336 379.900000000004 1.38522794666672 9.48456799949014 0.586591622201406 0.551175630988305
2012-05-03 09:30:00 15.19 0.014 6.51 96.4 9.68 1.6 2.65323165471336 390.399999999978 1.53960575999968 9.48456799949014 0.604259767821616 0.567777046593366
2012-05-03 09:35:00 15.18 0.014 6.59 94.4 9.48 3 2.65323165471336 400.899999999996 1.69398357333328 9.48649312383613 0.623214046277237 0.585432206233785
2012-05-03 09:40:00 15.17 0.014 6.59 94.3 9.47 1.2 2.65323165471336 411.399999999971 1.84836138666625 9.48841943089204 0.643418040159368 0.604251619438377
2012-05-03 09:45:00 15.12 0.014 6.61 95 9.56 1.3 2.65323165471336 421.899999999989 2.00273919999984 9.49806872985044 0.664839421970096 0.623544157338267
2012-05-03 09:50:00 15.16 0.014 6.59 94 9.44 1.8 2.65323165471336 432.400000000007 2.15711701333344 9.49034692131538 0.687449205026955 0.645431864583819
2012-05-03 09:55:00 15.17 0.014 6.62 97 9.75 1.9 2.65323165471336 442.899999999982 2.3114948266664 9.48841943089204 0.711221176926526 0.667927414391855
2012-05-03 10:00:00 15.17 0.014 6.65 97 9.75 1.9 2.65323165471336 453.399999999957 2.46587263999937 9.48841943089204 0.736131461523447 0.69132134939037
2012-05-03 10:05:00 15.29 0.014 6.58 90.6 9.08 1.5 2.65323165471336 445.441666666683 2.26038325333375 9.46538166078347 0.703223548472342 0.662513249084091
2012-05-03 10:10:00 15.26 0.014 6.53 90.6 9.09 1.6 2.65323165471336 437.483333333333 2.05489386666667 9.47112518982118 0.672346297733977 0.632922037854539
2012-05-03 10:15:00 15.3 0.014 6.57 93.7 9.39 1 2.65323165471336 429.525000000016 1.84940448000042 9.46346950299445 0.643558728588782 0.606462532095766
2012-05-03 10:20:00 15.31 0.014 6.57 90.9 9.11 1 2.65323165471336 421.566666666667 1.64391509333333 9.46155852006424 0.616928112280014 0.581520413138703
2012-05-03 10:25:00 15.32 0.014 6.54 90.9 9.1 0.9 2.65323165471336 413.60833333335 1.43842570666709 9.45964871134181 0.592532266837991 0.558672133429251
2012-05-03 10:30:00 15.36 0.014 6.54 90.7 9.07 0.9 2.65323165471336 405.65 1.23293632 9.45202120552656 0.570462897948098 0.538431766564687
2012-05-03 10:35:00 15.41 0.014 6.58 93.2 9.31 0.8 2.65323165471336 397.69166666665 1.02744693333291 9.44251316501415 0.550830710934605 0.520587751454343
2012-05-03 10:40:00 15.44 0.014 6.61 93.5 9.34 1.6 2.65323165471336 389.733333333333 0.821957546666667 9.43682235857739 0.533773763579803 0.504866294479215
2012-05-03 10:45:00 15.47 0.014 6.58 93.5 9.34 2.3 2.65323165471336 381.775000000016 0.616468160000421 9.43114204424636 0.519472416319926 0.491727931502803
2012-05-03 10:50:00 15.41 0.014 6.58 94.7 9.47 1.1 2.65323165471336 373.816666666667 0.410978773333333 9.44251316501415 0.508180010617902 0.480278756812138
2012-05-03 10:55:00 15.34 0.014 6.58 93.8 9.39 1.4 2.65323165471336 365.858333333317 0.205489386666246 9.45583261391865 0.500302609123997 0.471961890656199
2012-05-03 11:00:00 15.42 0.014 6.56 93.3 9.32 1.4 2.65323165471336 357.9 0 9.44061506267131 0.4968 0.469647323993338
2012-05-03 11:05:00 15.52 0.014 6.55 91.8 9.16 0.5 2.65323165471336 369.383333333353 0 9.42169812230146 0.4968 0.470885973173544
2012-05-03 11:10:00 15.51 0.014 6.55 91.7 9.14 1.2 2.65323165471336 380.866666666659 0 9.42358458282666 0.4968 0.470762028038655
2012-05-03 11:15:00 15.47 0.014 6.53 91.7 9.16 0.3 2.65323165471336 392.350000000012 0 9.43114204424636 0.4968 0.470266425503798
2012-05-03 11:20:00 15.4 0.014 6.54 94.3 9.42 0.9 2.65323165471336 403.833333333365 0 9.44441243508158 0.4968 0.469399808742502
2012-05-03 11:25:00 15.39 0.014 6.55 95.2 9.53 1.3 2.65323165471336 415.316666666671 0 9.44631287351969 0.4968 0.469276078039819
2012-05-03 11:30:00 15.43 0.014 6.54 94.4 9.43 1.5 2.65323165471336 426.799999999976 0 9.43871812740743 0.4968 0.469771108510831
2012-05-03 11:35:00 15.49 0.014 6.54 92.9 9.27 1.5 2.65323165471336 438.283333333329 0 9.42736098838957 0.4968 0.470514191139702
2012-05-03 11:40:00 15.45 0.014 6.56 94.4 9.43 1.8 2.65323165471336 449.766666666682 0 9.43492775553655 0.4968 0.47001873125335
2012-05-03 11:45:00 15.52 0.014 6.56 95.3 9.5 1.8 2.65323165471336 461.249999999988 0 9.42169812230146 0.4968 0.470885973173544
2012-05-03 11:50:00 15.52 0.014 6.57 95.2 9.49 0.6 2.65323165471336 472.733333333341 0 9.42169812230146 0.4968 0.470885973173544
2012-05-03 11:55:00 15.65 0.014 6.57 93.6 9.31 3 2.65323165471336 484.216666666647 0 9.39727952203062 0.4968 0.472498871430579
2012-05-03 12:00:00 15.67 0.014 6.57 92.1 9.15 7.2 2.65323165471336 495.7 0 9.39354013472947 0.4968 0.472747274036582
2012-05-03 12:05:00 15.68 0.014 6.54 92.3 9.18 1.2 2.65323165471336 476.666666666634 0.066646213333447 9.39167216804083 0.497316497252752 0.473363121690269
2012-05-03 12:10:00 15.7 0.014 6.55 90.6 9 1.5 2.65323165471336 457.633333333346 0.133292426666621 9.38793968542239 0.49847810452503 0.474718127077149
2012-05-03 12:15:00 15.76 0.014 6.63 93.8 9.3 1.3 2.65323165471336 438.600000000058 0.199938639999795 9.37676979815644 0.500143290766346 0.477054904923227
2012-05-03 12:20:00 15.89 0.014 6.68 96.2 9.52 0.7 2.65323165471336 419.566666666693 0.266584853333242 9.35270965412452 0.502252177687169 0.48070255353165
2012-05-03 12:25:00 15.86 0.014 6.69 97.8 9.68 2.3 2.65323165471336 400.533333333327 0.333231066666689 9.35824488589123 0.50476740737372 0.48273014542528
2012-05-03 12:30:00 15.88 0.014 6.68 98.3 9.73 1.4 2.65323165471336 381.500000000039 0.399877279999864 9.3545535932683 0.507662383746733 0.48575331270888
2012-05-03 12:35:00 15.87 0.014 6.68 97.5 9.65 1 2.65323165471336 362.466666666673 0.466523493333311 9.35639867031604 0.510916748706677 0.488739114659576
2012-05-03 12:40:00 15.92 0.014 6.64 96.4 9.54 2 2.65323165471336 343.433333333385 0.533169706666485 9.34718465788917 0.51451417756705 0.492825652183721
2012-05-03 12:45:00 16.02 0.014 6.54 92.6 9.14 3 2.65323165471336 324.400000000019 0.599815919999932 9.32884171168921 0.518441147341735 0.497888806302803
2012-05-03 12:50:00 15.92 0.014 6.56 93 9.19 0.7 2.65323165471336 305.366666666654 0.666462133333379 9.34718465788917 0.522686182928203 0.500653179679276
2012-05-03 12:55:00 15.87 0.014 6.57 94.6 9.36 1.6 2.65323165471336 286.333333333366 0.733108346666553 9.35639867031604 0.527239364460637 0.504353205982112
2012-05-03 13:00:00 15.9 0.014 6.61 97.6 9.66 2.6 2.65323165471336 267.300000000078 0.799754559999727 9.35086685226168 0.532091988913699 0.509395520077165
2012-05-03 13:05:00 15.85 0.014 6.62 96.9 9.59 1 2.65323165471336 285.06666666663 0.865283173333199 9.3600922406178 0.537147696074225 0.513562111996544
2012-05-03 13:10:00 15.78 0.014 6.62 97.5 9.67 2 2.65323165471336 302.833333333333 0.930811786666667 9.37305567245438 0.542478821158921 0.517707739282595
2012-05-03 13:15:00 15.97 0.014 6.64 97.4 9.62 0.7 2.65323165471336 320.599999999964 0.996340399999866 9.33799903085463 0.548079391220464 0.525663810183765
2012-05-03 13:20:00 15.97 0.014 6.64 98 9.68 2.2 2.65323165471336 338.366666666667 1.06186901333333 9.33799903085463 0.55394395732249 0.531288524799289
2012-05-03 13:25:00 16.16 0.014 6.64 97.4 9.58 1 2.65323165471336 356.133333333297 1.12739762666653 9.30335115962225 0.560067518277868 0.539836950234641
2012-05-03 13:30:00 16.33 0.014 6.67 96.6 9.47 1 2.65323165471336 373.9 1.19292624 9.27269347589641 0.566445459375803 0.548411332296518
2012-05-03 13:35:00 16.3 0.014 6.71 97.1 9.52 7 2.65323165471336 391.666666666703 1.25845485333347 9.27808025383206 0.573073502471726 0.554394678618068
2012-05-03 13:40:00 16.22 0.014 6.71 97.5 9.58 2 2.65323165471336 409.433333333333 1.32398346666667 9.29249397348192 0.579947664839129 0.559875292348974
2012-05-03 13:45:00 16.25 0.014 6.71 99.3 9.75 0.2 2.65323165471336 427.199999999964 1.38951207999987 9.28708046790944 0.587064224879021 0.567189336713652
2012-05-03 13:50:00 16.3 0.014 6.71 98.5 9.66 1.1 2.65323165471336 444.966666666667 1.45504069333333 9.27808025383206 0.594419693268573 0.575045109209424
2012-05-03 13:55:00 16.39 0.014 6.71 97.9 9.59 2.7 2.65323165471336 462.73333333337 1.5205693066668 9.26194988270229 0.602010788475829 0.583756048200229
2012-05-03 14:00:00 16.58 0.014 6.72 97.3 9.49 3.9 2.65323165471336 480.5 1.58609792 9.22819073659389 0.609834415817095 0.59427176953642
2012-05-03 14:05:00 16.54 0.014 6.69 97.6 9.52 1.1 2.65323165471336 491.216666666685 1.57168087999998 9.23526492642806 0.608093328283512 0.591959574720939
2012-05-03 14:10:00 16.16 0.014 6.71 98 9.64 1.5 2.65323165471336 501.933333333326 1.55726384000001 9.30335115962225 0.606363384740779 0.58446053318524
2012-05-03 14:15:00 16.13 0.014 6.7 98.5 9.7 1.7 2.65323165471336 512.650000000011 1.54284679999999 9.30879487306494 0.60464461604077 0.582347316904885
2012-05-03 14:20:00 16.22 0.014 6.67 98 9.63 5.5 2.65323165471336 523.366666666696 1.52842975999996 9.29249397348192 0.602937053408957 0.582069002965994
2012-05-03 14:25:00 16.22 0.014 6.68 97.8 9.61 1.4 2.25 534.083333333337 1.51401271999999 9.29249397348192 0.601240728452466 0.580431388938878
2012-05-03 14:30:00 16.28 0.014 6.68 98 9.62 1.5 2.25 544.799999999978 1.49959568000003 9.28167699881429 0.599555673168399 0.5797113078783
2012-05-03 14:35:00 16.5 0.014 6.65 96.7 9.45 1.5 2.25 555.516666666663 1.48517864 9.24235668075067 0.597881919952438 0.581414202921056
2012-05-03 14:40:00 16.8 0.014 6.65 96.7 9.38 1.8 2.25 566.233333333348 1.47076159999998 9.1895949703211 0.596219501607728 0.584329187540935
2012-05-03 14:45:00 16.87 0.014 6.62 96.1 9.32 1.3 2.25 576.949999999989 1.45634456000001 9.17742467094059 0.594568451354025 0.583767990668373
2012-05-03 14:50:00 16.74 0.014 6.62 96.1 9.34 1.9 2.25 587.666666666674 1.44192751999999 9.20006886608143 0.592928802837122 0.580201414792193
2012-05-03 14:55:00 16.68 0.014 6.63 96.3 9.37 0.8 2.25 598.383333333315 1.42751048000002 9.21058185828265 0.591300590138666 0.577708615229242
2012-05-03 15:00:00 16.66 0.014 6.64 95.9 9.34 2.1 2.25 609.1 1.41309344 9.2140948989508 0.589683847786188 0.575830162678359
2012-05-03 15:05:00 16.57 0.014 6.65 96.4 9.41 0.9 2.25 581.56666666662 1.50306024000015 9.22995763945563 0.599959578504381 0.584497076994646
2012-05-03 15:10:00 16.74 0.014 6.65 96.9 9.42 0.3 2.63652540164139 554.033333333352 1.59302703999994 9.20006886608143 0.610675173714845 0.597566854692252
2012-05-03 15:15:00 16.94 0.014 6.64 96.9 9.38 1 2.63652447896845 526.500000000085 1.68299383999972 9.16530721597847 0.621823023220772 0.611633821042649
2012-05-03 15:20:00 17.03 0.014 6.65 97.2 9.38 0.3 2.63652447896845 498.966666666704 1.77296063999988 9.1498049616928 0.63339605662851 0.624467573135603
2012-05-03 15:25:00 16.92 0.014 6.63 97.2 9.41 0.8 2.25 471.433333333324 1.86292744000003 9.16876396523568 0.645387679071461 0.634484166863109
2012-05-03 15:30:00 17 0.014 6.62 97.3 9.41 0.6 2.6365235505411 443.900000000056 1.95289423999982 9.15496273585707 0.657791717380507 0.648017089438499
2012-05-03 15:35:00 17.2 0.014 6.64 96.8 9.32 -0.1 3.81839304121586 416.366666666676 2.04286103999997 9.12075889683528 0.670602374591389 0.664054538504105
2012-05-03 15:40:00 17.34 0.014 6.65 97.3 9.33 0.8 3.81839304121586 388.833333333408 2.13282783999975 9.09706866701264 0.683814191180704 0.679581520815803
2012-05-03 15:45:00 17.47 0.014 6.64 97.8 9.36 1.1 3.82799310559064 361.300000000028 2.22279463999991 9.07525521236607 0.697422011789963 0.695423594449681
2012-05-03 15:50:00 17.39 0.014 6.65 97.3 9.33 2.4 2.25 333.766666666648 2.31276144000006 9.08865790856917 0.711420956465269 0.70792659726581
2012-05-03 15:55:00 17.32 0.014 6.63 96.6 9.28 0.6 2.25 306.23333333338 2.40272823999985 9.1004403287371 0.725806395646458 0.720942926562309
2012-05-03 16:00:00 17.07 0.014 6.63 97.4 9.4 1.1 3.81987454104238 278.700000000113 2.49269503999963 9.14294289642721 0.740573928292384 0.730888923287141
2012-05-03 16:05:00 16.95 0.014 6.64 98.5 9.53 1.5 3.81987454104238 260.655000000037 2.34938146666696 9.16358045326486 0.717230008297741 0.705659855176878
2012-05-03 16:10:00 17.12 0.014 6.63 97.2 9.37 0.6 3.81987454104238 242.61 2.20606789333333 9.1343893175488 0.694862286089242 0.686660225473873
2012-05-03 16:15:00 17.38 0.014 6.62 98 9.4 3.2 2.25 224.565000000037 2.06275432000029 9.09033796010292 0.67348938564201 0.670009154826553
2012-05-03 16:20:00 17.19 0.014 6.63 98.6 9.49 0.3 3.81987454104238 206.52 1.91944074666667 9.12245898486999 0.65313157687946 0.646587728391949
2012-05-03 16:25:00 17.37 0.014 6.62 98.3 9.43 1.1 2.25 188.475000000037 1.77612717333363 9.09201906115717 0.63381105214011 0.63037383701727
2012-05-03 16:30:00 17.04 0.014 6.63 98.7 9.53 0.3 2.63040214662439 170.43 1.6328136 9.1480878429166 0.615552274620128 0.607032028107632
2012-05-03 16:35:00 16.72 0.014 6.63 98.5 9.58 1.4 3.83231116225604 152.384999999963 1.48950002666637 9.20356884653426 0.598382425346979 0.585234459812888
2012-05-03 16:40:00 16.6 0.014 6.63 98.5 9.6 1.2 2.63040214662439 134.34 1.34618645333333 9.22466021651531 0.582331988467415 0.56776603435882
2012-05-03 16:45:00 16.45 0.014 6.63 98.3 9.61 0.7 2.63652151895939 116.295000000037 1.20287288000029 9.25124613162217 0.567435536541764 0.551089228573891
2012-05-03 16:50:00 16.72 0.014 6.61 99 9.62 2.7 2.25 98.25 1.05955930666667 9.20356884653426 0.553732815488557 0.541565914081122
2012-05-03 16:55:00 16.68 0.014 6.63 99.6 9.69 1.4 3.81987454104238 80.2049999999631 0.91624573333304 9.21058185828265 0.541270298296518 0.528828348404438
2012-05-03 17:00:00 16.5 0.014 6.63 100.2 9.78 1 3.81987454104238 62.16 0.77293216 9.24235668075067 0.530103512733866 0.515502645315535
2012-05-03 17:05:00 16.81 0.014 6.62 100.1 9.71 2.7 3.81987454104238 62.0791666666665 0.708521146666557 9.18785311322459 0.525524302401997 0.515177257470954
2012-05-03 17:10:00 17.08 0.014 6.64 98.8 9.53 1.9 3.81987454104238 61.9983333333334 0.644110133333377 9.14123004897609 0.521227663311586 0.514543962662632
2012-05-03 17:15:00 17.26 0.014 6.65 99.5 9.57 0.8 3.81987454104238 61.9174999999999 0.579699119999934 9.11058060063812 0.517221808128551 0.512963521809027
2012-05-03 17:20:00 17.09 0.014 6.64 99.4 9.59 2.7 3.81987454104238 61.8366666666664 0.515288106666491 9.13951826793151 0.513516097798186 0.507062093681326
2012-05-03 17:25:00 17.1 0.014 6.63 99.6 9.6 0.5 3.81987454104238 61.7558333333333 0.450877093333311 9.13780755272442 0.510121360874927 0.503839984984335
2012-05-03 17:30:00 17.06 0.014 6.64 99.7 9.63 2.5 3.81987454104238 61.6750000000002 0.386466080000132 9.14465681085434 0.507050358411771 0.500290172571978
2012-05-03 17:35:00 16.4 0.014 6.62 98.4 9.63 1.4 3.81987454104238 61.5941666666667 0.322055066666689 9.26016316087281 0.504318495304282 0.489153422771663
2012-05-03 17:40:00 16.43 0.014 6.61 99.9 9.77 2.4 3.81987454104238 61.5133333333332 0.257644053333245 9.25480962973672 0.501944982604291 0.487231633235527
2012-05-03 17:45:00 16.51 0.014 6.66 100.6 9.82 1.3 3.81987454104238 61.4325000000001 0.193233040000066 9.24058209342289 0.499954917873359 0.486310875189983
2012-05-03 17:50:00 16.75 0.014 6.66 101.2 9.84 4.1 2.25 61.3516666666666 0.128822026666623 9.19832050516358 0.498383554147507 0.48781202725224
2012-05-03 17:55:00 16.71 0.014 6.66 102 9.92 3 3.81987454104238 61.2708333333335 0.0644110133334432 9.20532046723817 0.497287395960485 0.486234648224247
2012-05-03 18:00:00 16.97 0.014 6.66 100.1 9.68 0.4 3.81987454104238 61.19 0 9.16013014879228 0.4968 0.489038478428998
2012-05-03 18:05:00 17.04 0.014 6.67 99.4 9.6 2.5 2.25 56.3779999999918 0.247771920000422 9.1480878429166 0.501614356520474 0.494671196454338
2012-05-03 18:10:00 17.11 0.014 6.68 99.8 9.62 1.3 2.25 51.5660000000033 0.495543839999831 9.13609790278624 0.512441890482618 0.506262510206587
2012-05-03 18:15:00 17.34 0.014 6.67 99.7 9.57 2.9 2.25 46.7540000000148 0.74331575999924 9.09706866701264 0.527963367501071 0.524695381945644
2012-05-03 18:20:00 17.37 0.014 6.67 99 9.5 2.2 2.25 41.9420000000066 0.991087679999662 9.09201906115717 0.547620652112194 0.544650855387029
2012-05-03 18:25:00 16.42 0.014 6.65 99 9.68 2 2.25 37.1299999999984 1.23885960000008 9.25659303498878 0.571065525008275 0.554181806545218
2012-05-03 18:30:00 16.23 0.014 6.63 99.6 9.79 1.6 2.25 32.3180000000098 1.48663151999949 9.29068835544984 0.598050079725218 0.577501849899896
2012-05-03 18:35:00 16.26 0.014 6.61 99.2 9.74 1.9 2.25 27.5060000000016 1.73440343999992 9.28527819718814 0.628384555042239 0.607269164487771
2012-05-03 18:40:00 16 0.014 6.62 99.6 9.83 1.7 2.25 22.6940000000131 1.98217535999932 9.33250124736037 0.661916785850065 0.635344126760435
2012-05-03 18:45:00 16.06 0.014 6.58 101.1 9.96 2 2.25 17.8820000000049 2.22994727999975 9.32153618611407 0.698520722153171 0.671531782146252
2012-05-03 18:50:00 16.39 0.014 6.6 98.6 9.65 2.4 2.25 13.0699999999967 2.47771920000017 9.26194988270229 0.738089402618501 0.715708357954691
2012-05-03 18:55:00 16.53 0.014 6.67 99.1 9.67 1.6 2.25 8.25800000000821 2.72549111999958 9.23703621685539 0.780530362532207 0.759624102181787
2012-05-03 19:00:00 16.64 0.014 6.68 99.3 9.67 1 2.64178925834274 3.44600000001969 2.97326303999899 9.21761230240845 0.825762479552272 0.805944082036213
2012-05-03 19:05:00 17.24 0.014 6.69 99.3 9.55 2.4 3.80372498930005 3.15883333333392 2.87990618666686 9.11396913512287 0.808396722519486 0.801328511901665
2012-05-03 19:10:00 17.34 0.014 6.68 98.8 9.48 1.6 2.25 2.87166666666667 2.78654933333333 9.09706866701264 0.7914206295962 0.786521897326139
2012-05-03 19:15:00 17.2 0.014 6.69 99.2 9.55 0.7 2.25 2.58450000000059 2.69319248000019 9.12075889683528 0.774838073064461 0.767272468037033
2012-05-03 19:20:00 17.21 0.014 6.69 99.5 9.58 1.1 2.6304032776105 2.29733333333333 2.59983562666667 9.11905986840691 0.758653097714144 0.7514390633856
2012-05-03 19:25:00 17.14 0.014 6.69 99.4 9.58 1.4 2.6304032776105 2.01016666666725 2.50647877333352 9.13097533890553 0.74286993492699 0.734479878317949
2012-05-03 19:30:00 17.22 0.014 6.69 99.2 9.54 1.3 3.83767918405449 1.723 2.41312192 9.11736189902097 0.727493018470223 0.720760897458701
2012-05-03 19:35:00 17.26 0.014 6.69 99.3 9.55 1 3.83767918405449 1.43583333333275 2.31976506666648 9.11058060063812 0.712527002283272 0.706660768612475
2012-05-03 19:40:00 17.16 0.014 6.68 99.3 9.56 1.6 3.82478659207476 1.14866666666667 2.22640821333333 9.12756561225772 0.697976780596484 0.69044963437035
2012-05-03 19:45:00 17.14 0.014 6.68 99 9.54 1.5 3.83730637991621 0.861500000000588 2.13305136000019 9.13097533890553 0.683847510797864 0.676124060086254
2012-05-03 19:50:00 17.19 0.014 6.68 99.3 9.56 0.7 3.84668085985091 0.574333333333333 2.03969450666667 9.12245898486999 0.670144639558382 0.663430333986234
2012-05-03 19:55:00 17.33 0.014 6.68 99 9.5 2.9 3.87397478726914 0.287166666666079 1.94633765333314 9.09875397172064 0.65687393284816 0.652640181088855
2012-05-03 20:00:00 17.39 0.014 6.68 98.9 9.48 0.8 3.90280714243213 0 1.8529808 9.08865790856917 0.644041510634495 0.640878105962385
2012-05-03 20:05:00 17.41 0.014 6.68 99 9.49 -0.3 2.19113813425565 0 1.69856573333307 9.08530095183834 0.623795903146616 0.621050956485851
2012-05-03 20:10:00 17.39 0.014 6.68 98.5 9.44 -0.2 2.23983384088357 0 1.54415066666677 9.08865790856917 0.604799599802315 0.601828943644111
2012-05-03 20:15:00 17.2 0.014 6.68 98.2 9.45 1.5 2.18745692638075 0 1.38973559999984 9.12075889683528 0.587088910445112 0.58135650909983
2012-05-03 20:20:00 17.09 0.014 6.67 98.1 9.46 1 2.24402104197487 0 1.23532053333291 9.13951826793151 0.570705221692004 0.563532449765073
2012-05-03 20:25:00 17.04 0.014 6.67 98.4 9.5 0.5 2.16245273267971 0 1.08090546666661 9.1480878429166 0.555696408754413 0.548004664959594
2012-05-03 20:30:00 16.56 0.014 6.66 98.7 9.62 3.1 1.75 0 0.926490400000316 9.23172563832063 0.542118890807557 0.528009894569217
2012-05-03 20:35:00 16.83 0.014 6.65 98.2 9.53 0 1.75 0 0.772075333333386 9.18437264425159 0.530040775985027 0.519873961284079
2012-05-03 20:40:00 17.01 0.014 6.66 97.9 9.46 3.5 2.19541284544513 0 0.617660266666456 9.1532424075912 0.519547000200782 0.511958873161008
2012-05-03 20:45:00 16.87 0.014 6.67 98.5 9.55 1.6 2.19541284544513 0 0.463245200000158 9.17742467094059 0.510748524809178 0.501470670678348
