"datetime" "do.obs" "do.sat" "kgas.cole" "kgas.read" "z.mix" "irr" "wtr" "wnd"
2010-05-15 14:35:00 10.100284187751 9.94726626041765 0.60770183156378 0.925302474578593 3.15434031927026 1678.7 13.16 2.12599369296253
2010-05-15 14:40:00 10.1405124970574 9.92544248578135 0.642711968124318 1.01317732111482 3.23448197322564 1556.2 13.26 2.36787321491635
2010-05-15 14:45:00 10.187639848464 9.94070517162623 0.577441426393174 0.843119636227125 3.28046410097639 1598.7 13.19 1.88411417100871
2010-05-15 14:50:00 10.1974225664025 9.96042443671553 0.576040346226362 0.841073925360923 3.28046410097639 1601.2 13.1 1.88411417100871
2010-05-15 14:55:00 10.1904387060047 9.95383934183668 0.750380421232076 1.26238097864174 3.27866194281704 1578.7 13.13 3.06805077846688
2010-05-15 15:00:00 10.2058617800093 9.93852080346373 0.675515672661347 1.09371196727894 3.11905832881442 1573.7 13.2 2.5970222357147
2010-05-15 15:05:00 10.2353492775643 9.9167501142821 0.579156916022093 0.845624414938483 3.11905832881442 1568.7 13.3 1.88411417100871
2010-05-15 15:10:00 10.2542511082705 9.89511160380862 0.486794307027855 0.564318656561859 3.05279784353273 1568.7 13.4 0.942057085504353
2010-05-15 15:15:00 10.2199124121947 9.96262214160713 0.502404772877422 0.623260858348006 3.11905832881442 1493.7 13.09 1.18393660745817
2010-05-15 15:20:00 10.2125426543805 9.92544248578135 0.551788747337636 0.768921515751112 3.13040095664738 1491.2 13.26 1.65496515021035
2010-05-15 15:25:00 10.288687660566 9.88864571181693 0.581188617230967 0.848590892759181 3.27526936836468 1513.7 13.43 1.88411417100871
2010-05-15 15:30:00 10.2820226563025 9.86290001336192 0.556114511283207 0.774949498354706 3.07647696956398 1451.2 13.55 1.65496515021035
2010-05-15 15:35:00 10.2684412242317 9.89942876814666 0.527951212788449 0.695270006019004 3.05279784353273 1443.7 13.38 1.41308562825653
2010-05-15 15:40:00 10.3243500609829 9.87360451254371 0.582284527702793 0.85019102672275 2.96882146697104 1356.2 13.5 1.88411417100871
2010-05-15 15:45:00 10.3517008309295 9.89942876814666 0.580406644282613 0.847449137565284 2.97655976866937 1216.2 13.38 1.88411417100871
2010-05-15 15:50:00 10.2878535421118 9.82040681153433 0.511411939030949 0.634434745243981 2.97655976866937 1358.7 13.75 1.18393660745817
2010-05-15 15:55:00 10.3065939930111 9.86717789908264 0.530086978408315 0.69808264048107 2.95035424998012 1316.2 13.53 1.41308562825653
2010-05-15 16:00:00 10.3372018410391 9.90591438431239 0.716470503058159 1.18613769637746 3.00075703037168 1313.7 13.35 2.83890175766852
2010-05-15 16:05:00 10.3145391632347 9.93415605467819 0.525679256787123 0.692278019592125 3.05279784353273 1271.2 13.22 1.41308562825653
2010-05-15 16:10:00 10.309469609899 9.9494559540154 0.524687304421535 0.690971696753031 3.00111586470104 1213.7 13.15 1.41308562825653
2010-05-15 16:15:00 10.2844405850881 9.90591438431239 0.553128870537129 0.770788986892593 2.95665913600757 1178.7 13.35 1.65496515021035
2010-05-15 16:20:00 10.3094603226932 9.92979661749482 0.609014852901787 0.927301714715991 2.95665913600757 1231.2 13.24 2.12599369296253
2010-05-15 16:25:00 10.3050258735508 9.90591438431239 0.553128870537129 0.770788986892593 3.01849024015609 1173.7 13.35 1.65496515021035
2010-05-15 16:30:00 10.3022567645206 9.92326740756207 0.469386916132327 0.509628600579518 3.13175878261002 1108.7 13.27 0.712908064705997
2010-05-15 16:35:00 10.3194532750533 9.92979661749482 0.484699851440656 0.561890648784996 3.13175878261002 1081.2 13.24 0.942057085504353
2010-05-15 16:40:00 10.3376913087882 9.94726626041765 0.60770183156378 0.925302474578593 3.08631515309883 1106.2 13.16 2.12599369296253
2010-05-15 16:45:00 10.3375283015406 9.94726626041765 0.640980504278216 1.01044782487357 3.08631515309883 1061.2 13.16 2.36787321491635
2010-05-15 16:50:00 10.33762560368 9.92761888883725 0.484830581323094 0.562042198033959 3.22604012117631 1036.2 13.25 0.942057085504353
2010-05-15 16:55:00 10.3331210598812 9.90375119529175 0.553277904545747 0.770996666835974 3.22604012117631 981.2 13.36 1.65496515021035
2010-05-15 17:00:00 10.3584652224108 9.90807889131051 0.579781559927123 0.846536454702013 3.09033371323108 996.2 13.34 1.88411417100871
2010-05-15 17:05:00 10.3645159488867 9.86503830439632 0.647576359045349 1.02084559369516 3.05279784353273 976.2 13.54 2.36787321491635
2010-05-15 17:10:00 10.3932863443295 9.86290001336192 0.4887632029231 0.566601108658101 3.11905832881442 968.7 13.55 0.942057085504353
2010-05-15 17:15:00 10.402427429167 9.85222808680174 0 0 0.5 916.2 13.6 1.41308562825653
2010-05-15 17:20:00 10.4288450991762 9.84796841559821 0 0 0.5 853.7 13.62 2.12599369296253
2010-05-15 17:25:00 10.4321568351815 9.84158863955298 0 0 0.5 826.2 13.65 2.12599369296253
2010-05-15 17:30:00 10.4273866707314 9.83734193402726 0.490342005319556 0.568431342977776 3.21126013194141 841.2 13.67 0.942057085504353
2010-05-15 17:35:00 10.4260908012754 9.82674780173351 0.475104306661688 0.515836156935059 3.10320076258995 796.2 13.72 0.712908064705997
2010-05-15 17:40:00 10.4213296820642 9.82251918589182 0.491264474008622 0.56950071927043 3.2769041095878 776.2 13.74 0.942057085504353
2010-05-15 17:45:00 10.377290233623 9.83946463943447 0.461098627342299 0.469178973856841 3.07597623195979 711.2 13.66 0.471028542752177
2010-05-15 17:50:00 10.3713274495601 9.84371393512469 0.584480343125479 0.853397126970806 3.08631515309883 678.7 13.64 1.88411417100871
2010-05-15 17:55:00 10.3678043193453 9.83098157866281 0.558360540192914 0.778079355500227 3.22604012117631 663.7 13.7 1.65496515021035
2010-05-15 18:00:00 10.3674906663433 9.85009760198671 0.584009364816348 0.852709453654492 3.22604012117631 666.2 13.61 1.88411417100871
2010-05-15 18:05:00 10.3878667740455 9.88864571181693 0.528662513340429 0.696206732608653 3.11905832881442 628.7 13.43 1.41308562825653
2010-05-15 18:10:00 10.3714326750469 9.89295499329895 0.554023467503991 0.772035614082917 3.22356657169275 541.2 13.41 1.65496515021035
2010-05-15 18:15:00 10.3990744531269 9.89942876814666 0.470780359269778 0.51114150699365 3.22356657169275 536.2 13.38 0.712908064705997
