year	doy	datetime	airTemp	RH	wnd	irr	baro
2013	59	2013-02-28 00:00:00	-2.617	87.6	3.0801056	0.104	953.2256146
2013	59	2013-02-28 01:00:00	-3.079	90.2	3.1873952	0	953.2256146
2013	59	2013-02-28 02:00:00	-3.277	90.6	1.92048384	0	953.2256146
2013	59	2013-02-28 03:00:00	-3.508	91.1	4.13512	0	953.2256146
2013	59	2013-02-28 04:00:00	-3.87	91	3.01349664	0	954.4815113
2013	59	2013-02-28 05:00:00	-4.068	90.2	3.00053248	0.011	954.4815113
2013	59	2013-02-28 06:00:00	-4.529	91	2.760472	0.004	955.737408
2013	59	2013-02-28 07:00:00	-4.892	86.6	4.6805088	0.54	955.737408
2013	59	2013-02-28 08:00:00	-4.793	88.4	1.34737856	13.75	956.9933048
2013	59	2013-02-28 09:00:00	-4.464	87.3	3.4019744	42.4	956.9933048
2013	59	2013-02-28 10:00:00	-4.398	80.3	2.84049216	81.3	956.9933048
2013	59	2013-02-28 11:00:00	-4.101	71.5	1.98753984	150.6	958.2492015
2013	59	2013-02-28 12:00:00	-4.727	82.1	1.82749952	186.4	958.2492015
2013	59	2013-02-28 13:00:00	-4.299	75.6	3.173984	154.3	958.2492015
2013	59	2013-02-28 14:00:00	-4.431	74.3	2.7336496	195.5	958.2492015
2013	59	2013-02-28 15:00:00	-5.288	80.7	3.00053248	129.8	958.2492015
2013	59	2013-02-28 16:00:00	-5.914	79.9	4.6000416	89.6	959.5050982
2013	59	2013-02-28 17:00:00	-6.44	78.7	2.80025856	54.43	959.5050982
2013	59	2013-02-28 18:00:00	-7.03	83.5	2.42698016	6.397	960.7609949
2013	59	2013-02-28 19:00:00	-7.39	81.8	2.85390336	0	960.7609949
2013	59	2013-02-28 20:00:00	-7.59	82.3	2.30717344	0	960.7609949
2013	59	2013-02-28 21:00:00	-7.78	81	2.7872944	0	962.0168917
2013	59	2013-02-28 22:00:00	-9.27	85.3	1.42739872	0	962.0168917
2013	59	2013-02-28 23:00:00	-8.74	83.4	2.14713312	0	962.0168917
2013	60	2013-03-01 00:00:00	-7.95	78.5	3.3885632	0.008	960.7609949
2013	60	2013-03-01 01:00:00	-7.95	77.8	2.86686752	0	962.0168917
2013	60	2013-03-01 02:00:00	-8.18	78.9	1.86728608	0	962.0168917
2013	60	2013-03-01 03:00:00	-8.44	81	1.92048384	0	962.0168917
2013	60	2013-03-01 04:00:00	-8.71	83.5	1.24098304	0	962.0168917
2013	60	2013-03-01 05:00:00	-9.17	84	3.5450272	0	962.0168917
2013	60	2013-03-01 06:00:00	-9.53	85.6	1.57402784	0	963.2727884
2013	60	2013-03-01 07:00:00	-9.76	85.8	2.7738832	4.615	963.2727884
2013	60	2013-03-01 08:00:00	-9.4	83.3	2.68045184	52.73	963.2727884
2013	60	2013-03-01 09:00:00	-8.87	79.6	1.37420096	129	964.5286851
2013	60	2013-03-01 10:00:00	-7.82	72.2	0.78768448	207.1	964.5286851
2013	60	2013-03-01 11:00:00	-5.705	62.62	3.01349664	393.7	964.5286851
2013	60	2013-03-01 12:00:00	-4.687	54.67	2.70727424	560.1	964.5286851
2013	60	2013-03-01 13:00:00	-4.754	54.3	3.02690784	521.5	964.5286851
2013	60	2013-03-01 14:00:00	-3.699	49.65	2.50700032	477.7	963.2727884
2013	60	2013-03-01 15:00:00	-3.804	41.77	2.42698016	405	963.2727884
2013	60	2013-03-01 16:00:00	-4.266	38.31	2.69386304	138.2	963.2727884
2013	60	2013-03-01 17:00:00	-5.057	46.81	0.28118816	72.1	963.2727884
2013	60	2013-03-01 18:00:00	-7.13	70.1	2.13416896	15.07	964.5286851
2013	60	2013-03-01 19:00:00	-8.64	75.7	1.60085024	0	964.5286851
2013	60	2013-03-01 20:00:00	-9.73	78.3	0.28118816	0	964.5286851
2013	60	2013-03-01 21:00:00	-10.49	77.3	0.38803072	0	964.5286851
2013	60	2013-03-01 22:00:00	-11.87	79.2	0.80109568	0	964.5286851
2013	60	2013-03-01 23:00:00	-13.55	85.1	1.45422112	0.003	964.5286851
2013	61	2013-03-02 00:00:00	-13.51	87	1.21416064	0.071	963.2727884
2013	61	2013-03-02 01:00:00	-12.32	86.1	0.28118816	0.539	963.2727884
2013	61	2013-03-02 02:00:00	-12.49	86.7	0.28118816	0.018	963.2727884
2013	61	2013-03-02 03:00:00	-13.05	89	0.28118816	0.011	963.2727884
2013	61	2013-03-02 04:00:00	-13.97	88.6	0.28118816	0	963.2727884
2013	61	2013-03-02 05:00:00	-14.67	88.7	0.28118816	0	963.2727884
2013	61	2013-03-02 06:00:00	-15.16	88.1	0.28118816	0	963.2727884
2013	61	2013-03-02 07:00:00	-14.79	87.4	0.64105536	2.72	963.2727884
2013	61	2013-03-02 08:00:00	-12.25	87.8	0.49442624	52.54	963.2727884
2013	61	2013-03-02 09:00:00	-8.79	78.5	2.10734656	167.1	963.2727884
2013	61	2013-03-02 10:00:00	-6.622	63.59	4.13512	338.7	962.0168917
2013	61	2013-03-02 11:00:00	-4.88	56.75	2.414016	557.9	962.0168917
2013	61	2013-03-02 12:00:00	-4.485	56.29	1.307592	635.6	962.0168917
2013	61	2013-03-02 13:00:00	-4.325	53.22	0.28118816	630.6	960.7609949
2013	61	2013-03-02 14:00:00	-3.996	52.62	3.5584384	611.6	960.7609949
2013	61	2013-03-02 15:00:00	-4.458	52.06	3.4779712	509.9	960.7609949
2013	61	2013-03-02 16:00:00	-4.722	53.51	2.08052416	96.1	960.7609949
2013	61	2013-03-02 17:00:00	-6.04	56.61	1.61426144	37.82	960.7609949
2013	61	2013-03-02 18:00:00	-8.48	65.41	0.28118816	9.59	960.7609949
2013	61	2013-03-02 19:00:00	-9.96	72.5	0.34779712	0	960.7609949
2013	61	2013-03-02 20:00:00	-11.08	77.4	0.9477248	0.058	960.7609949
2013	61	2013-03-02 21:00:00	-12.69	82.1	0.28118816	0	960.7609949
2013	61	2013-03-02 22:00:00	-14.47	87.3	0.28118816	0.01	960.7609949
2013	61	2013-03-02 23:00:00	-15.52	89	0.28118816	0.032	959.5050982
2013	62	2013-03-03 00:00:00	-16.65	87.5	0.28118816	0	959.5050982
2013	62	2013-03-03 01:00:00	-18.46	85.1	0.28118816	0.014	959.5050982
2013	62	2013-03-03 02:00:00	-19.48	83.6	0.28118816	0.262	959.5050982
2013	62	2013-03-03 03:00:00	-20.5	82.5	0.28118816	0.103	958.2492015
2013	62	2013-03-03 04:00:00	-21.65	80.5	0.28118816	0.026	959.5050982
2013	62	2013-03-03 05:00:00	-22.34	79.9	0.28118816	0.012	959.5050982
2013	62	2013-03-03 06:00:00	-23.23	77.2	0.28118816	0.012	959.5050982
2013	62	2013-03-03 07:00:00	-23.56	77.1	0.28118816	4.395	959.5050982
2013	62	2013-03-03 08:00:00	-20.16	80.5	0.28118816	37.22	959.5050982
2013	62	2013-03-03 09:00:00	-11.16	70.9	0.28118816	177.5	959.5050982
2013	62	2013-03-03 10:00:00	-4.565	54.93	3.4913824	411	958.2492015
2013	62	2013-03-03 11:00:00	-3.487	49.71	2.50700032	625.6	958.2492015
2013	62	2013-03-03 12:00:00	-1.945	40.56	0.28118816	654.7	958.2492015
2013	62	2013-03-03 13:00:00	-1.488	35.31	1.25439424	660.6	956.9933048
2013	62	2013-03-03 14:00:00	-1.195	30.5	1.3210032	624.2	956.9933048
2013	62	2013-03-03 15:00:00	-1.563	34.55	1.6808704	510.7	956.9933048
2013	62	2013-03-03 16:00:00	-2.156	37.05	0.28118816	110.9	956.9933048
2013	62	2013-03-03 17:00:00	-3.211	34.12	1.77385472	38.7	956.9933048
2013	62	2013-03-03 18:00:00	-5.749	47.04	0.28118816	11.67	956.9933048
2013	62	2013-03-03 19:00:00	-7.43	63.53	1.18778528	0.025	956.9933048
2013	62	2013-03-03 20:00:00	-9.04	72.8	0.86770464	0.026	956.9933048
2013	62	2013-03-03 21:00:00	-10.42	77.3	0.28118816	0.03	956.9933048
2013	62	2013-03-03 22:00:00	-11.15	78.2	0.28118816	0.232	956.9933048
2013	62	2013-03-03 23:00:00	-12.39	81.5	0.28118816	0.015	958.2492015
2013	63	2013-03-04 00:00:00	-12.79	82.5	1.04115616	0.103	956.9933048
2013	63	2013-03-04 01:00:00	-13.28	79.6	0.28118816	0.005	958.2492015
2013	63	2013-03-04 02:00:00	-14.3	83.4	0.28118816	0.391	958.2492015
2013	63	2013-03-04 03:00:00	-15.23	82.7	0.28118816	0.18	958.2492015
2013	63	2013-03-04 04:00:00	-14.27	83.5	1.18778528	0.018	958.2492015
2013	63	2013-03-04 05:00:00	-16.08	83.4	1.3210032	0	958.2492015
2013	63	2013-03-04 06:00:00	-16.67	84.6	0.28118816	0	958.2492015
2013	63	2013-03-04 07:00:00	-14.83	89.7	1.06753152	9.7	958.2492015
2013	63	2013-03-04 08:00:00	-12.22	81.8	0.28118816	72.6	958.2492015
2013	63	2013-03-04 09:00:00	-7.57	75.3	0.86770464	159.6	959.5050982
2013	63	2013-03-04 10:00:00	-4.544	65.4	2.94688768	280.4	958.2492015
2013	63	2013-03-04 11:00:00	-2.275	55.89	2.18736672	466.3	958.2492015
2013	63	2013-03-04 12:00:00	-0.764	46.23	0.88111584	554.7	958.2492015
2013	63	2013-03-04 13:00:00	-0.21	42.76	1.54765248	519.9	956.9933048
2013	63	2013-03-04 14:00:00	-0.046	35.87	0.69425312	518.2	956.9933048
2013	63	2013-03-04 15:00:00	-0.31	39.26	0.33438592	376.5	956.9933048
2013	63	2013-03-04 16:00:00	-0.509	37.74	0.28118816	164.7	956.9933048
2013	63	2013-03-04 17:00:00	-0.843	39.78	0.9343136	82.7	956.9933048
2013	63	2013-03-04 18:00:00	-1.894	44.27	1.93389504	13.4	956.9933048
2013	63	2013-03-04 19:00:00	-2.189	50.24	0.28118816	0.004	958.2492015
2013	63	2013-03-04 20:00:00	-2.453	53.67	0.5878576	0.008	958.2492015
2013	63	2013-03-04 21:00:00	-3.409	59.14	0.28118816	0	958.2492015
2013	63	2013-03-04 22:00:00	-4.134	59.01	2.44039136	0.081	958.2492015
2013	63	2013-03-04 23:00:00	-5.057	52.71	1.56061664	0	958.2492015
2013	64	2013-03-05 00:00:00	-5.848	52.18	2.0273264	0	958.2492015
2013	64	2013-03-05 01:00:00	-6.372	62.34	0.9209024	0	959.5050982
2013	64	2013-03-05 02:00:00	-6.469	70.2	1.50741888	0	958.2492015
2013	64	2013-03-05 03:00:00	-6.403	75.5	1.25439424	0	958.2492015
2013	64	2013-03-05 04:00:00	-6.469	79.5	0.30801056	0	956.9933048
2013	64	2013-03-05 05:00:00	-6.139	79.4	2.14713312	0.023	956.9933048
2013	64	2013-03-05 06:00:00	-6.106	75.2	1.01433376	0	956.9933048
2013	64	2013-03-05 07:00:00	-5.941	68.81	2.90710112	3.299	956.9933048
2013	64	2013-03-05 08:00:00	-5.546	64.06	2.56064512	25.5	956.9933048
2013	64	2013-03-05 09:00:00	-4.557	57.57	0.65446656	106.8	956.9933048
2013	64	2013-03-05 10:00:00	-3.305	54.3	0.28118816	226.4	958.2492015
2013	64	2013-03-05 11:00:00	-2.288	48.62	1.09435392	369.6	958.2492015
2013	64	2013-03-05 12:00:00	-1.101	49.41	1.16096288	453.9	958.2492015
2013	64	2013-03-05 13:00:00	-1.959	62.27	1.86728608	329.7	956.9933048
2013	64	2013-03-05 14:00:00	-3.114	74.2	2.16054432	212	956.9933048
2013	64	2013-03-05 15:00:00	-4.53	81.8	1.36078976	92.9	956.9933048
2013	64	2013-03-05 16:00:00	-5.255	84.9	1.45422112	65.04	958.2492015
2013	64	2013-03-05 17:00:00	-5.584	86.3	1.49400768	40.15	958.2492015
2013	64	2013-03-05 18:00:00	-5.98	88.9	1.92048384	5.532	959.5050982
2013	64	2013-03-05 19:00:00	-6.109	88.9	3.2678624	0	959.5050982
2013	64	2013-03-05 20:00:00	-6.041	86.3	1.57402784	0	959.5050982
2013	64	2013-03-05 21:00:00	-6.337	90.8	2.09393536	0	959.5050982
2013	64	2013-03-05 22:00:00	-6.436	92.4	0.85429344	0	960.7609949
2013	64	2013-03-05 23:00:00	-6.403	91.3	0.42781728	0	960.7609949
2013	65	2013-03-06 00:00:00	-6.337	94.4	2.16054432	0.036	960.7609949
2013	65	2013-03-06 01:00:00	-5.908	94.6	0.961136	0.114	960.7609949
2013	65	2013-03-06 02:00:00	-5.842	94	1.3210032	0.008	960.7609949
2013	65	2013-03-06 03:00:00	-5.941	93.8	0.48101504	0	962.0168917
2013	65	2013-03-06 04:00:00	-6.205	93.7	1.46763232	0	962.0168917
2013	65	2013-03-06 05:00:00	-6.271	93.3	2.45380256	0	962.0168917
2013	65	2013-03-06 06:00:00	-6.37	93.3	1.24098304	0	963.2727884
2013	65	2013-03-06 07:00:00	-6.172	93.7	1.61426144	3.018	963.2727884
2013	65	2013-03-06 08:00:00	-6.073	92.1	2.7202384	22.16	963.2727884
2013	65	2013-03-06 09:00:00	-5.579	88.7	1.09435392	78.2	963.2727884
2013	65	2013-03-06 10:00:00	-4.688	83.5	1.6272256	155.2	963.2727884
2013	65	2013-03-06 11:00:00	-3.901	73.2	3.0935168	217.2	963.2727884
2013	65	2013-03-06 12:00:00	-3.969	69.19	1.38761216	313	963.2727884
2013	65	2013-03-06 13:00:00	-3.475	65.57	2.0407376	366	963.2727884
2013	65	2013-03-06 14:00:00	-3.573	62.7	1.92048384	375	963.2727884
2013	65	2013-03-06 15:00:00	-2.848	58.41	1.70724576	331.3	963.2727884
2013	65	2013-03-06 16:00:00	-2.42	57.03	1.97412864	201.1	963.2727884
2013	65	2013-03-06 17:00:00	-3.804	59.93	2.56064512	88.3	963.2727884
2013	65	2013-03-06 18:00:00	-5.485	69.82	0.98751136	19.94	963.2727884
2013	65	2013-03-06 19:00:00	-7.59	76.5	0.547624	0	963.2727884
2013	65	2013-03-06 20:00:00	-9.67	84.1	0.28118816	0.003	964.5286851
2013	65	2013-03-06 21:00:00	-10.85	89.1	0.28118816	0.353	964.5286851
2013	65	2013-03-06 22:00:00	-10.42	89	0.28118816	1.458	964.5286851
2013	65	2013-03-06 23:00:00	-10.09	86.7	0.41440608	0.254	964.5286851
2013	66	2013-03-07 00:00:00	-9.5	87.3	0.38803072	0.525	963.2727884
2013	66	2013-03-07 01:00:00	-9.6	86.5	0.28118816	0.319	964.5286851
2013	66	2013-03-07 02:00:00	-9.33	87.9	0.28118816	0.085	964.5286851
2013	66	2013-03-07 03:00:00	-8.8	88.7	0.28118816	0.123	964.5286851
2013	66	2013-03-07 04:00:00	-9.13	90.4	0.28118816	0.199	964.5286851
2013	66	2013-03-07 05:00:00	-9.1	88.3	0.29459936	0.484	964.5286851
2013	66	2013-03-07 06:00:00	-8.61	89.6	0.28118816	0.064	965.7845818
2013	66	2013-03-07 07:00:00	-8.11	88.9	0.28118816	4.604	965.7845818
2013	66	2013-03-07 08:00:00	-6.562	83.3	0.5744464	45.5	965.7845818
2013	66	2013-03-07 09:00:00	-5.903	73.7	0.74789792	120.2	965.7845818
2013	66	2013-03-07 10:00:00	-5.213	69.84	2.7470608	187.4	967.0404786
2013	66	2013-03-07 11:00:00	-4.227	66.34	1.54765248	261	967.0404786
2013	66	2013-03-07 12:00:00	-2.88	60.99	0.98751136	359.4	967.0404786
2013	66	2013-03-07 13:00:00	-1.398	54.03	2.18736672	493.1	965.7845818
2013	66	2013-03-07 14:00:00	-1.2	55.18	1.25439424	629.4	965.7845818
2013	66	2013-03-07 15:00:00	-1.299	55.94	1.61426144	510.7	965.7845818
2013	66	2013-03-07 16:00:00	-1.299	53.7	0.33438592	178	965.7845818
2013	66	2013-03-07 17:00:00	-1.694	53.27	1.42739872	43.12	965.7845818
2013	66	2013-03-07 18:00:00	-3.738	60.89	0.28118816	14	965.7845818
2013	66	2013-03-07 19:00:00	-5.321	66.33	0.28118816	0.449	965.7845818
2013	66	2013-03-07 20:00:00	-7.03	73.5	0.28118816	0.742	965.7845818
2013	66	2013-03-07 21:00:00	-7.52	76.9	0.28118816	0.796	965.7845818
2013	66	2013-03-07 22:00:00	-6.895	73.6	2.0273264	0.089	965.7845818
2013	66	2013-03-07 23:00:00	-7.32	73.8	0.97410016	0	965.7845818
2013	67	2013-03-08 00:00:00	-7.75	75.6	2.56064512	0	967.0404786
2013	67	2013-03-08 01:00:00	-8.44	79.1	1.96071744	0	967.0404786
2013	67	2013-03-08 02:00:00	-8.87	79.3	1.96071744	0	967.0404786
2013	67	2013-03-08 03:00:00	-9.43	82.4	1.81408832	0	967.0404786
2013	67	2013-03-08 04:00:00	-9.73	84.7	0.28118816	0.003	967.0404786
2013	67	2013-03-08 05:00:00	-8.05	80.7	0.88111584	0.465	967.0404786
2013	67	2013-03-08 06:00:00	-7.78	79.8	2.10734656	0.033	965.7845818
2013	67	2013-03-08 07:00:00	-8.08	84.2	2.17395552	9.97	965.7845818
2013	67	2013-03-08 08:00:00	-6.628	83.1	2.7470608	65.91	965.7845818
2013	67	2013-03-08 09:00:00	-3.825	73.8	3.1873952	181.7	965.7845818
2013	67	2013-03-08 10:00:00	-0.207	61.35	2.16054432	403.7	965.7845818
2013	67	2013-03-08 11:00:00	1.272	55.81	3.1203392	575.6	965.7845818
2013	67	2013-03-08 12:00:00	2.916	49.87	2.57360928	607.2	964.5286851
2013	67	2013-03-08 13:00:00	3.206	48.31	2.17395552	598.3	964.5286851
2013	67	2013-03-08 14:00:00	3.665	49.93	3.665728	550.6	964.5286851
2013	67	2013-03-08 15:00:00	3.599	50.49	2.64066528	476.9	963.2727884
2013	67	2013-03-08 16:00:00	3.697	51.54	2.20077792	200.8	963.2727884
2013	67	2013-03-08 17:00:00	2.313	59.32	1.85387488	59.51	963.2727884
2013	67	2013-03-08 18:00:00	1.325	63.4	1.80067712	24.58	963.2727884
2013	67	2013-03-08 19:00:00	-0.059	67.06	2.16054432	0	963.2727884
2013	67	2013-03-08 20:00:00	-0.911	70.1	0.28118816	0	963.2727884
2013	67	2013-03-08 21:00:00	-1.503	71.9	1.85387488	0	962.0168917
2013	67	2013-03-08 22:00:00	-1.667	73.3	1.21416064	0.015	962.0168917
2013	67	2013-03-08 23:00:00	-2.354	74.9	0.28118816	0	962.0168917
2013	68	2013-03-09 00:00:00	-2.486	78.9	1.98753984	0	962.0168917
2013	68	2013-03-09 01:00:00	-2.453	80.4	1.3210032	0	960.7609949
2013	68	2013-03-09 02:00:00	-2.683	81.3	2.81366976	0	960.7609949
2013	68	2013-03-09 03:00:00	-2.716	79.3	2.21374208	0.003	959.5050982
2013	68	2013-03-09 04:00:00	-2.288	76.1	1.81408832	0.003	959.5050982
2013	68	2013-03-09 05:00:00	-2.09	75.5	1.49400768	0.029	958.2492015
2013	68	2013-03-09 06:00:00	-1.826	74.2	1.654048	0.111	958.2492015
2013	68	2013-03-09 07:00:00	-1.661	73.9	0.70766432	2.958	958.2492015
2013	68	2013-03-09 08:00:00	-1.793	85.1	2.61384288	15.83	958.2492015
2013	68	2013-03-09 09:00:00	-1.826	93.9	0.28118816	39.21	956.9933048
2013	68	2013-03-09 10:00:00	-0.804	94.1	0.77427328	79.7	954.4815113
2013	68	2013-03-09 11:00:00	0.115	84.8	2.414016	99.6	954.4815113
2013	68	2013-03-09 12:00:00	0.836	86.8	2.0407376	112.4	953.2256146
2013	68	2013-03-09 13:00:00	1.592	84.2	4.5732192	126.7	951.9697179
2013	68	2013-03-09 14:00:00	1.687	84.4	2.000504	112.2	951.9697179
2013	68	2013-03-09 15:00:00	1.028	88.8	2.46721376	64.49	950.7138211
2013	68	2013-03-09 16:00:00	0.765	92.3	2.94688768	28.72	950.7138211
2013	68	2013-03-09 17:00:00	0.237	95.5	2.7872944	11.96	949.4579244
2013	68	2013-03-09 18:00:00	0.337	95.7	1.307592	2.123	949.4579244
2013	68	2013-03-09 19:00:00	0.405	96.3	0.37461952	0.04	949.4579244
2013	68	2013-03-09 20:00:00	0.405	96.2	0.28118816	0.001	949.4579244
2013	68	2013-03-09 21:00:00	0.471	96.3	0.28118816	0	948.2020277
2013	68	2013-03-09 22:00:00	0.47	96.9	0.28118816	0.008	948.2020277
2013	68	2013-03-09 23:00:00	0.406	97.2	0.28118816	0	948.2020277
2013	69	2013-03-10 00:00:00	0.469	97.4	0.28118816	0.001	948.2020277
2013	69	2013-03-10 01:00:00	0.536	97.5	0.28118816	0.001	948.2020277
2013	69	2013-03-10 02:00:00	0.603	97.5	0.28118816	0.003	948.2020277
2013	69	2013-03-10 03:00:00	0.634	97.5	0.28118816	0.003	948.2020277
2013	69	2013-03-10 04:00:00	0.7	97.5	0.28118816	0.004	948.2020277
2013	69	2013-03-10 05:00:00	0.568	97.6	0.28118816	0.019	949.4579244
2013	69	2013-03-10 06:00:00	0.139	98	0.28118816	0.012	949.4579244
2013	69	2013-03-10 07:00:00	-0.092	98.1	0.28118816	3.104	949.4579244
2013	69	2013-03-10 08:00:00	-0.054	96.9	0.28118816	25.08	950.7138211
2013	69	2013-03-10 09:00:00	0.076	95.2	0.28118816	49.2	951.9697179
2013	69	2013-03-10 10:00:00	-0.088	94.2	0.28118816	50.36	951.9697179
2013	69	2013-03-10 11:00:00	0.044	92.4	0.28118816	69.77	953.2256146
2013	69	2013-03-10 12:00:00	0.11	90.5	0.28118816	71.1	953.2256146
2013	69	2013-03-10 13:00:00	-0.384	90.2	0.28118816	71.7	953.2256146
2013	69	2013-03-10 14:00:00	-0.549	88.6	0.28118816	79.1	953.2256146
2013	69	2013-03-10 15:00:00	-0.844	86	0.28118816	95.6	951.9697179
2013	69	2013-03-10 16:00:00	-1.173	85.2	0.28118816	64.55	953.2256146
2013	69	2013-03-10 17:00:00	-1.503	88.3	0.28118816	23.03	951.9697179
2013	69	2013-03-10 18:00:00	-2.03	87.6	0.28118816	3.922	953.2256146
2013	69	2013-03-10 19:00:00	-2.194	86.7	0.28118816	0	951.9697179
2013	69	2013-03-10 20:00:00	-2.321	88.7	0.28118816	0	953.2256146
2013	69	2013-03-10 21:00:00	-2.782	87.2	0.28118816	0	951.9697179
2013	69	2013-03-10 22:00:00	-3.178	96.6	0.28118816	0	951.9697179
2013	69	2013-03-10 23:00:00	-3.211	97.2	0.28118816	0	950.7138211
2013	70	2013-03-11 00:00:00	-3.244	97.3	0.28118816	0	949.4579244
2013	70	2013-03-11 01:00:00	-3.31	97.3	0.28118816	0	948.2020277
2013	70	2013-03-11 02:00:00	-3.475	97.3	0.28118816	0	948.2020277
2013	70	2013-03-11 03:00:00	-3.508	97.2	0.28118816	0	946.946131
2013	70	2013-03-11 04:00:00	-3.475	97.4	0.28118816	0	946.946131
2013	70	2013-03-11 05:00:00	-3.606	97.1	0.28118816	0	946.946131
2013	70	2013-03-11 06:00:00	-3.837	97	0.28118816	0	945.6902342
2013	70	2013-03-11 07:00:00	-4.101	96.8	0.28118816	0.437	946.946131
2013	70	2013-03-11 08:00:00	-4.365	96.4	0.28118816	2.965	945.6902342
2013	70	2013-03-11 09:00:00	-4.431	96.3	0.28118816	10.55	945.6902342
2013	70	2013-03-11 10:00:00	-4.332	95.6	0.28118816	22.81	945.6902342
2013	70	2013-03-11 11:00:00	-3.145	95.4	0.28118816	56.91	944.4343375
2013	70	2013-03-11 12:00:00	-2.519	95.7	0.28118816	89.9	944.4343375
2013	70	2013-03-11 13:00:00	-3.244	95.4	0.28118816	56.08	944.4343375
2013	70	2013-03-11 14:00:00	-4.167	95.6	0.28118816	29.82	944.4343375
2013	70	2013-03-11 15:00:00	-5.057	95.3	0.28118816	29.25	944.4343375
2013	70	2013-03-11 16:00:00	-5.716	94.3	0.28118816	25.66	944.4343375
2013	70	2013-03-11 17:00:00	-6.31	94.4	0.28118816	15.53	944.4343375
2013	70	2013-03-11 18:00:00	-6.968	94.3	0.28118816	4.649	944.4343375
2013	70	2013-03-11 19:00:00	-7.29	94.2	0.28118816	0.025	944.4343375
2013	70	2013-03-11 20:00:00	-7.49	93.8	0.28118816	0	945.6902342
2013	70	2013-03-11 21:00:00	-7.72	93.9	0.28118816	0	945.6902342
2013	70	2013-03-11 22:00:00	-7.65	93.8	0.28118816	0	945.6902342
2013	70	2013-03-11 23:00:00	-7.75	93.8	0.28118816	0	945.6902342
2013	71	2013-03-12 00:00:00	-7.82	93.5	0.28118816	0	945.6902342
2013	71	2013-03-12 01:00:00	-7.72	93.7	0.28118816	0	945.6902342
2013	71	2013-03-12 02:00:00	-7.65	93.7	0.28118816	0	945.6902342
2013	71	2013-03-12 03:00:00	-7.72	93.5	0.28118816	0	945.6902342
2013	71	2013-03-12 04:00:00	-7.68	93.4	0.28118816	0	945.6902342
2013	71	2013-03-12 05:00:00	-7.65	93.6	0.28118816	0	946.946131
2013	71	2013-03-12 06:00:00	-7.62	93.5	0.28118816	0	946.946131
2013	71	2013-03-12 07:00:00	-7.58	92.5	0.28118816	2.696	946.946131
2013	71	2013-03-12 08:00:00	-7.22	91.3	0.28118816	15.68	946.946131
2013	71	2013-03-12 09:00:00	-6.465	88.6	0.28118816	38.07	946.946131
2013	71	2013-03-12 10:00:00	-5.875	88.7	0.28118816	39.8	946.946131
2013	71	2013-03-12 11:00:00	-4.952	86.8	0.28118816	54.33	948.2020277
2013	71	2013-03-12 12:00:00	-5.315	84.4	0.28118816	61.51	948.2020277
2013	71	2013-03-12 13:00:00	-5.848	84.6	0.28118816	80.4	948.2020277
2013	71	2013-03-12 14:00:00	-6.606	86.4	0.28118816	88.1	949.4579244
2013	71	2013-03-12 15:00:00	-7.79	86.7	0.28118816	59.36	950.7138211
2013	71	2013-03-12 16:00:00	-8.05	85.9	0.28118816	38.63	950.7138211
2013	71	2013-03-12 17:00:00	-8.25	89.5	0.28118816	21.65	950.7138211
2013	71	2013-03-12 18:00:00	-8.61	90.3	0.28118816	3.495	951.9697179
2013	71	2013-03-12 19:00:00	-8.57	91.7	0.28118816	0.011	953.2256146
2013	71	2013-03-12 20:00:00	-8.47	92.2	0.28118816	0	953.2256146
2013	71	2013-03-12 21:00:00	-8.71	92.3	0.28118816	0	954.4815113
2013	71	2013-03-12 22:00:00	-8.71	91.5	0.28118816	0	954.4815113
2013	71	2013-03-12 23:00:00	-9.37	90.9	0.28118816	0	954.4815113
2013	72	2013-03-13 00:00:00	-9.79	91	0.28118816	0	955.737408
2013	72	2013-03-13 01:00:00	-10.68	90.8	0.28118816	0	955.737408
2013	72	2013-03-13 02:00:00	-10.75	90.3	0.28118816	0	955.737408
2013	72	2013-03-13 03:00:00	-11.01	89.3	0.28118816	0	955.737408
2013	72	2013-03-13 04:00:00	-11.24	88.8	0.28118816	0	956.9933048
2013	72	2013-03-13 05:00:00	-11.24	87.4	0.28118816	0	958.2492015
2013	72	2013-03-13 06:00:00	-11.44	86.6	0.28118816	0	958.2492015
2013	72	2013-03-13 07:00:00	-11.31	86.3	0.28118816	2.713	959.5050982
2013	72	2013-03-13 08:00:00	-9.39	80.3	0.28118816	16.87	959.5050982
2013	72	2013-03-13 09:00:00	-7.25	73.4	0.28118816	40.37	960.7609949
2013	72	2013-03-13 10:00:00	-4.452	64.11	0.28118816	95	960.7609949
2013	72	2013-03-13 11:00:00	-3.435	51.83	0.28118816	141.1	960.7609949
2013	72	2013-03-13 12:00:00	-2.583	47.77	0.28118816	179.3	960.7609949
2013	72	2013-03-13 13:00:00	-2.057	52.58	0.28118816	213.8	960.7609949
2013	72	2013-03-13 14:00:00	-1.925	40.84	0.28118816	243.4	960.7609949
2013	72	2013-03-13 15:00:00	-2.057	51.82	0.28118816	243.8	962.0168917
2013	72	2013-03-13 16:00:00	-2.519	50.54	0.28118816	134.2	962.0168917
2013	72	2013-03-13 17:00:00	-3.178	47.5	0.28118816	21.08	962.0168917
2013	72	2013-03-13 18:00:00	-4.859	50.6	0.28118816	5.52	962.0168917
