"datetime" "do.obs" "do.sat" "k.gas" "z.mix" "irr" "wtr" "wnd"
2012-05-25 03:20:00 8.59 8.80281350924217 0.708100243484613 2 0.219 19.19 2.10600544
2012-05-25 03:25:00 8.58 8.80731580082338 0.708084339103397 2 0.273750000000112 19.16 2.10935824000001
2012-05-25 03:30:00 8.55 8.81483876236177 0.707713567010143 2 0.328499999999776 19.11 2.11271103999999
2012-05-25 03:35:00 8.56 8.82087439474415 0.707519974129744 2 0.383249999999888 19.07 2.11606383999999
2012-05-25 03:40:00 8.65 8.82389797608422 0.707681265865092 2 0.438 19.05 2.11941664
2012-05-25 03:45:00 8.64 8.82389797608422 0.708197999048733 2 0.492750000000112 19.05 2.12276944000001
2012-05-25 03:50:00 8.65 8.83147377594396 0.707826506279928 2 0.547500000000224 19 2.12612224000001
2012-05-25 03:55:00 8.67 8.8375517761527 0.707632506567945 2 0.602250000000336 18.96 2.12947504000002
2012-05-25 04:00:00 8.65 8.83451084482316 0.708505619994583 2 0.657 18.98 2.13282784
2012-05-25 04:05:00 8.65 8.83907369147112 0.720848729108387 2 2.87308333333636 18.95 2.21515770666678
2012-05-25 04:10:00 8.65 8.84364524197676 0.733511798622277 2 5.08916666667271 18.92 2.29748757333356
2012-05-25 04:15:00 8.64 8.84669778439308 0.746678113907911 2 7.30524999999093 18.9 2.37981743999966
2012-05-25 04:20:00 8.63 8.85128387106085 0.759971362308192 2 9.52133333332729 18.87 2.46214730666644
2012-05-25 04:25:00 8.6 8.85281450808322 0.773961226125043 2 11.7374166666636 18.86 2.54447717333322
2012-05-25 04:30:00 8.56 8.85434611666833 0.788268787161032 2 13.9535 18.85 2.62680704
2012-05-25 04:35:00 8.55 8.85281450808322 0.803294869372844 2 16.1695833333364 18.86 2.70913690666678
2012-05-25 04:40:00 8.53 8.85741225052023 0.817823798769283 2 18.3856666666727 18.83 2.79146677333356
2012-05-25 04:45:00 8.53 8.85587869731446 0.833484424364827 2 20.6017499999909 18.84 2.87379663999966
